pathway,pval,padj,log2err,ES,NES,size,leadingEdge,collection,padj_percollection,padj_joint
GOBP_MITOCHONDRIAL_TRANSLATION,3.64331592457273e-17,7.40200352009025e-15,1.06720998682811,0.625562757261872,2.72767792724797,128,MTG1;MRPL52;MRPS5;DDX3X;MRPL17;C1QBP;MRPL44;RPUSD3;SHMT2;GATB;MRPS27;MRPL1;MTG2;MRPL3;METTL8;MRPS11;MRPL58;MRPL15;MRPL46;TSFM;MRPL20;MRPL11;MTIF2;MRPL54;MRPS15;MRPL18;MRPS23;FASTKD2;MRPL57;MRPL16,GO:BP,7.40200352009025e-15,4.54083278983766e-15
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,4.11201509169891e-17,2.45648205912796e-15,1.06720998682811,0.756291336154553,2.87568603233708,64,PSMB8;IFIT5;IFI35;MX2;IFIT1;HLA-B;IFI6;XAF1;GBP2;RSAD2;STAT2;MX1;ISG15;STAT1;IFIT3;IRF9;HLA-A;HLA-F;IRF7;IRF8;HLA-H;USP18;OAS3;OASL;ADAR;OAS1;OAS2;IFI27;EIF2AK2;TYK2,Reactome,2.45648205912796e-15,5.02829619043409e-15
GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION,5.79815580174079e-17,1.13087230757152e-14,1.05746357275086,0.51374826441344,2.45816148607671,242,SNRPA1;PRPF4;TRIM21;SHQ1;MRTO4;SRSF1;SNRPD1;EFTUD2;MTG1;ADAR;BRIX1;DKC1;SNRNP40;LSM5;SNIP1;DDX20;DDX46;EIF5;EIF2S3;GEMIN2;RBFA;RUVBL1;DHX9;TGS1;SNRPD3;SNRPG;PHF5A;HSP90AA1;TARBP2;XRCC5,GO:BP,1.13087230757152e-14,6.95886069464483e-15
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,7.80955153979507e-17,1.46459128107849e-14,1.05746357275086,0.451612193281588,2.24833801095617,373,CD7;MYO1G;LAG3;NOS2;HLA-B;PRF1;PLA2G3;FCRLB;HAVCR2;RSAD2;SYK;C1QB;LGALS9;NCKAP1L;ARG1;C2;VAMP8;HLA-A;PLCG2;HLA-F;IRF7;HLA-H;ADGRE2;KLRB1;KLRK1;ATAD5;ITGB2;EXO1;BTN3A3;C1QBP,GO:BP,1.46459128107849e-14,9.20249155080215e-15
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION,9.42019821011945e-17,1.70121801750157e-14,1.05746357275086,0.507148510867377,2.42955160478314,244,NCAPG2;ZWILCH;SMC2;MAD2L1;ZWINT;AURKB;TINF2;PARP1;EXOSC10;SPDL1;BIRC5;CCNB1;CDK1;RTEL1;HNRNPA2B1;INCENP;CDC23;CCT6A;CCT5;DKC1;CCT2;NDC80;TTK;NCAPH;TACC3;DYNLL1;TRIP13;RUVBL1;ACTR5;CDC6,GO:BP,1.70121801750157e-14,1.09021972499615e-14
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE,1.25108949690636e-16,2.17868299532694e-14,1.04762648849882,0.479510083081402,2.33356995084141,297,IFIH1;NMI;IFI35;FFAR2;HAVCR2;GBP2;CTSS;RSAD2;SYK;CSNK1A1;AURKB;LGALS9;PYCARD;PARP1;MAPK8;ZNFX1;DHX58;LY96;TRIM25;PLCG2;IFI16;IRF7;MAP2K6;RIOK3;OAS3;TBK1;OASL;KLRK1;AIM2;OAS1,GO:BP,2.17868299532694e-14,1.42251070692108e-14
GOBP_DOUBLE_STRAND_BREAK_REPAIR,2.25873780772677e-16,3.79779501740542e-14,1.03769615548758,0.482167123073384,2.34374370671805,298,MCM6;MCM4;MCM2;PARP9;RAD51AP1;RECQL4;GINS2;FIGNL1;ZGRF1;MCM5;XRCC2;RPA3;HMGB2;MCM3;PARP1;DCLRE1B;TIMELESS;MRGBP;TONSL;MCM7;RNF138;MEAF6;RTEL1;FANCD2;CDC45;DTX3L;RBBP8;CHEK1;SENP3;UHRF1,GO:BP,3.79779501740542e-14,2.52394478135814e-14
REACTOME_MITOTIC_SPINDLE_CHECKPOINT,2.32071698579838e-16,1.30091134278403e-14,1.03769615548758,0.649706784856323,2.75920734962401,110,NUP37;ZWILCH;MAD2L1;NUP107;ZWINT;AURKB;SPDL1;BIRC5;SGO2;CENPP;INCENP;CDC23;KIF2C;CENPK;CENPL;CENPU;CENPS;NDC80;DYNLL1;CENPO;NUP85;NUF2;BUB1B;UBE2C;PPP2CA;ANAPC1;BUB1;SKA1;BUB3;PLK1,Reactome,1.30091134278403e-14,2.54924860762022e-14
REACTOME_DNA_REPLICATION_PRE_INITIATION,2.36701481583703e-16,1.30091134278403e-14,1.03769615548758,0.683741920170309,2.80493263637719,89,MCM6;MCM4;MCM2;POLA2;POLE2;MCM5;RPA3;MCM3;MCM7;ORC1;CDC45;CDC23;PSMD2;CDT1;CDC6;ORC6;PRIM2;UBE2C;PRIM1;POLE3;DBF4;ANAPC1;MCM8;PSMD11;ORC5;CDC27;ANAPC10;MCM10;PSMC3;RPA1,Reactome,1.30091134278403e-14,2.5567705035733e-14
GOBP_MITOTIC_NUCLEAR_DIVISION,3.05095875350708e-16,4.95882496070018e-14,1.03769615548758,0.484567621483586,2.35912827600045,279,NCAPG2;ZWILCH;SMC2;MAD2L1;PRC1;SMPD3;ZWINT;AURKB;BORA;SPDL1;PKMYT1;BIRC5;CCNB1;CDK1;INCENP;NUSAP1;CDC23;KIF23;CHEK1;CEP55;BCCIP;KIF2C;CENPK;RCC1;UHRF1;KATNB1;NDC80;MYBL2;KIF22;TTK,GO:BP,4.95882496070018e-14,3.2415186363081e-14
GOBP_RECOMBINATIONAL_REPAIR,5.48243793877778e-16,8.62334431918725e-14,1.02766987054358,0.558733541042517,2.57907432698985,180,MCM6;MCM4;MCM2;RAD51AP1;RECQL4;GINS2;FIGNL1;ZGRF1;MCM5;XRCC2;RPA3;MCM3;PARP1;TIMELESS;MRGBP;TONSL;MCM7;RNF138;MEAF6;RTEL1;CDC45;RBBP8;CHEK1;SENP3;UHRF1;SWSAP1;GINS4;RAD51;C1QBP;RUVBL1,GO:BP,8.62334431918725e-14,5.73091617439013e-14
REACTOME_CHROMOSOME_MAINTENANCE,6.17912232612598e-16,3.26542849080658e-14,1.02766987054358,0.677484701364015,2.79787405618334,91,RFC5;RFC3;POLA2;RFC4;OIP5;TINF2;RPA3;SHQ1;POLD1;RTEL1;CCNA2;CENPP;CENPK;DKC1;CENPL;PCNA;CENPU;CENPS;RFC2;NPM1;CENPW;RUVBL1;CENPO;PRIM2;PRIM1;HJURP;PPP6R3;POLD2;WRAP53;POLR2H,Reactome,3.26542849080658e-14,6.35664949136865e-14
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,6.41694146529837e-16,3.26551021234073e-14,1.02766987054358,0.671482998361366,2.78549360650452,94,PSMB8;HLA-B;CTSS;PSMB9;VAMP8;HLA-A;PSME1;LY96;HLA-F;TAP1;CYBB;PSME2;PSMD2;NCF2;HLA-G;PSMD11;B2M;HLA-C;S100A8;SEC61A2;S100A9;PSMC3;PSMB10;MYD88;TAPBP;NCF1;CHUK;CYBA;PSMA6;STX4,Reactome,3.26551021234073e-14,6.49815588071855e-14
REACTOME_MRNA_POLYADENYLATION,8.71571788487672e-16,4.27692727636451e-14,1.02766987054358,0.611834876136988,2.65838561030187,127,SNRPA1;SRSF1;SNRPD1;HNRNPF;CPSF3;HNRNPA2B1;DDX46;RBBP6;HNRNPL;CSTF1;HNRNPR;DHX9;SNRPD3;PTBP1;SNRPG;HNRNPM;PHF5A;SRSF3;SRSF2;HNRNPH1;U2AF2;HNRNPA1;POLR2H;HNRNPC;POLR2B;SNRPB2;RBM25;CPSF4;SRSF6;CSTF2,Reactome,4.27692727636451e-14,8.55857085028577e-14
GOBP_MITOCHONDRIAL_GENE_EXPRESSION,8.66450262185308e-16,1.32025358700486e-13,1.02766987054358,0.572724243484529,2.61444309857971,165,PNPT1;MTG1;TFB2M;MRPL52;MRPS5;DDX3X;MRPL17;C1QBP;MRPL44;RPUSD3;SHMT2;GATB;MRPS27;MRPL1;MTG2;MRPL3;HSD17B10;METTL8;MRPS11;MRPL58;FASTK;MRPL15;MRPL46;TSFM;MRPL20;MRPL11;MTIF2;MRPL54;MRPS15;MRPL18,GO:BP,1.32025358700486e-13,8.55857085028577e-14
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,2.25381639072212e-15,3.33018446095789e-13,1.00731795687447,0.422257268715856,2.14136309398631,433,RFC5;RFC3;ZWILCH;RFC4;MAD2L1;PARP9;ZWINT;CCNE2;AURKB;E2F1;TIMELESS;DCUN1D3;SPDL1;PKMYT1;ORC1;BIRC5;CCNB1;CDK1;PSME1;MAPK14;PLCG2;PAGR1;FANCD2;CDC45;CPSF3;INCENP;CDC23;DTX3L;RBBP8;CHEK1,GO:BP,3.33018446095789e-13,2.18014686989105e-13
KEGG_SPLICEOSOME,2.31207551394989e-15,4.1848566802493e-13,1.00731795687447,0.60495634335738,2.61476261584848,126,SNRPA1;PRPF4;SRSF1;SNRPD1;EFTUD2;ALYREF;SNRNP40;LSM5;DDX46;PPIH;SNRPD3;DHX8;EIF4A3;SNRPG;HNRNPM;PHF5A;SRSF3;SRSF2;PPIL1;RBM8A;U2AF2;HNRNPA1;LSM4;PRPF38B;HNRNPC;SNRPB2;RBM25;SRSF6;MAGOH;SNRPF,KEGG,4.1848566802493e-13,2.20361197145724e-13
REACTOME_RHO_GTPASE_EFFECTORS,4.04252764136442e-15,1.91532171697749e-13,0.996986217533181,0.487838537832688,2.35081655282884,255,NUP37;ZWILCH;MAD2L1;PRC1;NUP107;ZWINT;AURKB;NCKAP1L;SPDL1;BIRC5;MAPK14;SGO2;CENPP;INCENP;KIF2C;ARPC4;CENPK;CENPL;CYBB;CENPU;CENPS;NDC80;TUBB2A;CALM1;DYNLL1;CENPO;NUP85;NUF2;BUB1B;PPP2CA,Reactome,1.91532171697749e-13,3.79704661502649e-13
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,4.20786259011253e-15,1.92720106627154e-13,0.996986217533181,0.686048158409945,2.75912415754051,79,MCM6;MCM4;MCM2;MCM5;CCNE2;MCM3;MCM7;ORC1;CCNA2;CDC23;PSMD2;CDT1;CDC6;ORC6;UBE2C;ANAPC1;MCM8;PSMD11;CUL1;ORC5;CDC27;ANAPC10;PSMC3;ANAPC5;PSMA6;PSMC6;PSMC1;PSMC2;PSMA3;RBX1,Reactome,1.92720106627154e-13,3.89587963521704e-13
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS,5.50077938938835e-15,7.87193270273704e-13,0.996986217533181,0.459079897770112,2.24890428183431,321,ILF3;SNRPA1;PRPF4;EXOSC10;WTAP;SRSF1;SNRPD1;HNRNPF;MPHOSPH10;HNRNPA2B1;EFTUD2;UPF3B;SNRNP40;LSM5;SNIP1;DDX20;DDX46;NPM1;C1QBP;CWF19L1;PPIH;PRDX6;HNRNPL;HNRNPR;GEMIN2;THUMPD2;DHX9;TGS1;DAZAP1;NCL,GO:BP,7.87193270273704e-13,5.02120439755294e-13
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,5.65048491787934e-15,7.87193270273704e-13,0.996986217533181,0.442350594921978,2.1838114920912,351,PRKCH;MYO1G;NMI;IFI35;LAG3;NOS2;LAIR2;FFAR2;PLD2;SYK;LGALS9;NCKAP1L;MAPK8;HLA-A;CD47;LY96;PLCG2;TBK1;KLRK1;OAS1;IRAK2;BTN3A3;FPR3;LILRA6;TRAC;BANK1;THY1;RABGEF1;TYROBP;PTPRC,GO:BP,7.87193270273704e-13,5.08622121566333e-13
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,6.04745786970588e-15,2.67092638644472e-13,0.996986217533181,0.836523205920481,2.81194038517861,37,MCM6;MCM4;RFC5;MCM2;RFC3;RFC4;MCM5;RPA3;MCM3;MCM7;ORC1;CDC45;CHEK1;RFC2;CLSPN;CDC6;ORC6;DBF4;CDC25A;MCM8;ORC5;MCM10;RAD9A;ATRIP;CDC25C;RPA1;CDC7;RAD9B,Reactome,2.67092638644472e-13,5.36898280185805e-13
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,6.22049813436906e-15,2.67092638644472e-13,0.996986217533181,0.61701639495,2.65723211626721,117,NUP37;RANBP1;NUP107;DOCK2;HLA-A;NDC1;RCC1;PSMD2;NPM1;NUP85;NUP93;NUP205;RAE1;PSMD11;B2M;RAN;NUP54;NUP62;PSMC3;PPIA;APOBEC3G;NUP160;PSMA6;HCK;RAC1;PSMC6;ARF1;PSMC1;PSMC2;PSMA3,Reactome,2.67092638644472e-13,5.37533978784612e-13
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,6.20977684332886e-15,8.41079774668654e-13,0.996986217533181,0.624281335010811,2.64965526507743,110,TSR1;NOP56;NOL11;WDR43;EXOSC10;DHX37;NOB1;MPHOSPH10;FCF1;RIOK3;NOP58;BMS1;NPM1;NOC4L;UTP15;RBFA;RRP9;NOL6;RIOK2;NOP14;XRCC5;PNO1;ABT1;DCAF13;RRP7A;RRP36;ERAL1;RRS1;KRI1;NOL10,GO:BP,8.41079774668654e-13,5.37533978784612e-13
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,7.77152647706634e-15,1.02416116492366e-12,0.986546283587582,0.512138073595865,2.43295917387923,225,IL17A;PGLYRP4;WFDC12;NOS2;DEFB103B;HAVCR2;GBP2;SYK;ISG15;GSDMA;HMGB2;PYCARD;GSDMC;ZNFX1;CASP4;HLA-A;GBP3;KLK7;TNFRSF1A;SLPI;IRF8;OAS3;TBK1;KLRK1;OAS1;OAS2;NOD2;CASP7;LCE3A;CASP1,GO:BP,1.02416116492366e-12,6.62727146024565e-13
HALLMARK_MTORC1_SIGNALING,8.90665362630683e-15,6.36189544736202e-14,0.986546283587582,0.524944346418684,2.43711918439714,195,MCM4;MCM2;M6PR;IFI30;TBK1;CCT6A;PSMG1;ITGB2;TXNRD1;SHMT2;HSPA4;RRP9;POLR3G;CDC25A;BUB1;RRM2;HMBS;NUP205;PNO1;EEF1E1;PLK1;FDXR;NMT1;ARPC5L;DDX39A;HPRT1;EIF2S2;AURKA;MTHFD2;ABCF2,Hallmark,6.36189544736202e-14,7.49662625351877e-13
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,1.16852890516663e-14,4.86532944151198e-13,0.986546283587582,0.586029775515973,2.57342319179494,132,RFC5;RFC3;RFC4;RAD51AP1;POLE2;FIGNL1;XRCC2;RPA3;PARP1;TIMELESS;MAPK8;POLD1;RTEL1;CCNA2;RBBP8;CHEK1;PCNA;EXO1;RAD51;RFC2;DCLRE1C;CLSPN;BRCA1;TDP2;POLE3;NSD2;XRCC5;POLD2;PAXIP1;POLQ,Reactome,4.86532944151198e-13,9.70927671074992e-13
GOBP_SYNAPSE_ASSEMBLY,1.63075043379701e-14,2.09251029347217e-12,0.97599468306432,-0.487006835594781,-2.34755448558032,258,PCDHB16;PCDHB9;NLGN3;LINGO4;PCDHB14;PCDHB4;PCDHB2;NTRK3;NRXN1;GABRA2;PCDHB3;IGSF11;ASIC1;PCDHB11;BSN;PCDHB13;FZD1;NTRK2;NPTN;NRG3;RAC3;MEF2C;SLITRK6;FLRT1;SYNDIG1;LSAMP;OPCML;AMIGO1;EFNB2;GPC4,GO:BP,2.09251029347217e-12,1.33783462803018e-12
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS,1.69102564608569e-14,2.11421565392662e-12,0.97599468306432,0.410567453848155,2.09458035819615,457,MCM6;MCM4;RFC5;MCM2;RFC3;RFC4;RAD51AP1;FIGNL1;MCM5;AURKB;TINF2;MCM3;PARP1;TIMELESS;MRGBP;EXOSC10;MCM7;CDK1;MEAF6;RTEL1;LRR1;DNAJC2;CCNA2;HNRNPA2B1;CHEK1;SENP3;CCT6A;CCT5;ATAD5;DKC1,GO:BP,2.11421565392662e-12,1.36994215153517e-12
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS,1.93654218977438e-14,2.33519565851897e-12,0.97599468306432,0.69188492893628,2.68958600994856,73,MRTO4;RPL7L1;WDR18;NOC2L;SENP3;MTG1;BRIX1;NPM1;DDX18;EBNA1BP2;GTPBP4;NIP7;PES1;RPF1;MTG2;PPAN;PAK1IP1;CINP;RRS1;EIF6;MRM3;WDR12;MRM2;FASTKD2;RPL26L1;NOP2;RPF2;FTSJ3;RRP15;BOP1,GO:BP,2.33519565851897e-12,1.54947283110219e-12
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY,1.963556644776e-14,2.33519565851897e-12,0.97599468306432,0.404359230955155,2.06234503721204,461,IL17A;IFIH1;CARD14;PARP9;CASP8;IL36G;STAT2;MX1;SYK;ISG15;STAT1;NKIRAS2;IL36A;PLP2;CARD16;PYCARD;ARG1;CSNK2B;IL36RN;SRSF1;CASP4;ADIPOR1;TOLLIP;MAPK14;ACKR2;NLRC5;TNFRSF1A;IRF7;TNFRSF13C;USP18,GO:BP,2.33519565851897e-12,1.55192812375527e-12
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,2.48710828353837e-14,2.82026511407746e-12,0.97599468306432,0.443493628882537,2.18736806917561,347,IL17A;CD7;LAG3;NOS2;HLA-B;FFAR2;PLA2G3;HAVCR2;RSAD2;SYK;LGALS9;NCKAP1L;ARG1;C2;DHX58;VAMP8;HLA-A;PLCG2;HLA-F;HLA-H;ADGRE2;KLRB1;KLRK1;ATAD5;ITGB2;NOD2;CD244;C1QBP;FUT7;RABGEF1,GO:BP,2.82026511407746e-12,1.91892247447764e-12
GOBP_TYPE_II_INTERFERON_PRODUCTION,2.46137048702964e-14,2.82026511407746e-12,0.97599468306432,0.601006230984569,2.59864874477471,119,PSMB8;IL19;HAVCR2;ISG15;LGALS9;PYCARD;PSMB9;IL36RN;HLA-A;CD47;IRF8;KLRK1;CD244;C1QBP;TLR8;CLEC7A;LAPTM5;LILRB1;UBA5;FADD;SASH3;KLRC4-KLRK1;IL33;BTN3A2;PSMB10;CRTAM;SLC11A1;TLR7;PGLYRP3;HLA-DPB1,GO:BP,2.82026511407746e-12,1.91892247447764e-12
REACTOME_SIGNALING_BY_INTERLEUKINS,2.57986096999387e-14,1.04256734493282e-12,0.97599468306432,0.415346762109047,2.11101431856978,415,IL17A;HMOX1;NOS2;PITPNA;IL19;CASP8;HAVCR2;IL36G;STAT2;SYK;SNRPA1;N4BP1;STAT1;NKIRAS2;IL36A;LGALS9;MAPK8;IL36RN;BIRC5;HNRNPF;TOLLIP;MAPK14;NLRC5;PIM1;TNFRSF1A;HNRNPA2B1;MAP2K6;USP18;PTAFR;TBK1,Reactome,1.04256734493282e-12,1.9670681113565e-12
REACTOME_SARS_COV_2_HOST_INTERACTIONS,2.74740126352487e-14,1.0785512388809e-12,0.97599468306432,0.536030061050995,2.44528339536601,182,IL17A;IFIH1;NUP37;HLA-B;NUP107;GJA1;STAT2;ISG15;STAT1;SNRPD1;HLA-A;NDC1;TRIM25;HLA-F;IRF7;TBK1;IRAK2;DDX20;NOD2;TLR8;GEMIN2;NUP85;SNRPD3;SNRPG;HSP90AA1;NUP93;TYK2;G3BP1;NUP205;RAE1,Reactome,1.0785512388809e-12,2.07045437080287e-12
GOBP_METAPHASE_CHROMOSOME_ALIGNMENT,4.29463318170176e-14,4.73721629689602e-12,0.965327754226083,0.630791958988146,2.64406780729406,105,ZWILCH;ZWINT;AURKB;SPDL1;BIRC5;CCNB1;CDK1;INCENP;CDC23;CEP55;KIF2C;NDC80;KIF22;TTK;CDT1;NUF2;MEIOC;NEK2;RACGAP1;ECT2;SKA1;RAB11A;BUB3;RAB24;CENPE;PSRC1;SPC25;ASB7;SPAG5;KNTC1,GO:BP,4.73721629689602e-12,3.19925490236887e-12
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,4.37191823954719e-14,4.73721629689602e-12,0.965327754226083,0.517308982842408,2.410856405681,198,NMI;LAG3;HLA-B;FCRLB;HAVCR2;STAT2;SYK;ISG15;AURKB;LGALS9;TRIM21;NCKAP1L;PARP1;ARG1;DHX58;HLA-A;MAPK14;HLA-F;NLRC5;IFI16;PIM1;USP18;OAS3;ADAR;OAS1;PTPRC;NLRX1;PLCG1;LYAR;LYN,GO:BP,4.73721629689602e-12,3.21981842164833e-12
GOBP_RNA_SPLICING,4.61753162379141e-14,4.85772905742044e-12,0.965327754226083,0.410521641604604,2.0830664467153,445,ILF3;SNRPA1;PRPF4;THOC6;EXOSC10;WTAP;SRSF1;SNRPD1;HNRNPF;MPHOSPH10;HNRNPA2B1;EFTUD2;UPF3B;ALYREF;SNRNP40;LSM5;SNIP1;DDX20;DDX46;PUS7;NPM1;C1QBP;CWF19L1;PPIH;PRDX6;HNRNPL;HNRNPR;GEMIN2;THUMPD2;DHX9,GO:BP,4.85772905742044e-12,3.36249690492046e-12
GOBP_POSITIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION,4.6823885500156e-14,4.85772905742044e-12,0.965327754226083,0.682505009985616,2.71383745299376,79,PSMB8;HAVCR2;ISG15;LGALS9;PYCARD;PSMB9;HLA-A;IRF8;KLRK1;CD244;TLR8;CLEC7A;LILRB1;FADD;SASH3;KLRC4-KLRK1;BTN3A2;PSMB10;CRTAM;SLC11A1;TLR7;HLA-DPB1;IL18RAP;IL23A;HLA-DPA1;PSMA6;IL12RB1;CD226;IL12RB2;PSMA3,GO:BP,4.85772905742044e-12,3.37184002140568e-12
REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION,5.15711898946591e-14,1.96830041431282e-12,0.965327754226083,0.653112039653132,2.67927886413288,89,MRPL52;MRPS5;MRPL17;MRPL44;MRPS27;MRPL1;MRPL3;ERAL1;MRPS11;MRPL58;MRPL15;MRPL46;TSFM;MRPL20;MRPL11;MRPL54;MRPS15;MRPL18;MRPS23;MRPL57;MRPL16;MRPL47;MRPL35;MRPL53;MRPS34;MRPL22;MRPL12;MRPL45;MRPS21;MRPS7,Reactome,1.96830041431282e-12,3.67288880997017e-12
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,7.64175608390352e-14,2.83777644845498e-12,0.954541630725724,0.677659446750296,2.69021878981228,75,MAD2L1;AURKB;CCNB1;CDK1;CCNA2;CDC23;PSMD2;PTTG1;BUB1B;UBE2C;NEK2;ANAPC1;BUB3;PSMD11;PLK1;CUL1;CDC27;ANAPC10;CDC20;AURKA;FBXO5;PSMC3;ANAPC5;PSMA6;PSMC6;PSMC1;PSMC2;PSMA3;SKP2;PSMD1,Reactome,2.83777644845498e-12,5.38328491084551e-12
REACTOME_DNA_STRAND_ELONGATION,1.18987972020156e-13,4.30235456725511e-12,0.943632225232838,0.844890723696723,2.743953356294,32,MCM6;MCM4;RFC5;MCM2;RFC3;POLA2;RFC4;GINS2;MCM5;RPA3;MCM3;MCM7;POLD1;CDC45;GINS3;PCNA;GINS4;RFC2;PRIM2;PRIM1;GINS1;MCM8;POLD2;DNA2;RPA1;POLD3,Reactome,4.30235456725511e-12,8.29205426518957e-12
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,1.23207356746868e-13,4.34068995308197e-12,0.943632225232838,0.575800223273284,2.52944087146037,134,NUP37;ZWILCH;MAD2L1;NUP107;ZWINT;AURKB;SPDL1;BIRC5;SGO2;CENPP;INCENP;KIF2C;CENPK;CENPL;CENPU;CENPS;NDC80;TUBB2A;DYNLL1;CENPO;NUP85;NUF2;BUB1B;PPP2CA;BUB1;SKA1;BUB3;PLK1;CENPE;TAOK1,Reactome,4.34068995308197e-12,8.40533556922582e-12
GOBP_CHROMOSOME_LOCALIZATION,1.2204542359803e-13,1.23977809471666e-11,0.943632225232838,0.599367216941701,2.58819759573257,121,ZWILCH;ZWINT;AURKB;SPDL1;BIRC5;CCNB1;CDK1;INCENP;CDC23;CEP55;KIF2C;KATNB1;NDC80;KIF22;TTK;CDT1;NUF2;MEIOC;DLGAP5;NEK2;RACGAP1;ECT2;SKA1;RAB11A;BUB3;RAB24;CENPE;PSRC1;SPC25;ASB7,GO:BP,1.23977809471666e-11,8.40533556922582e-12
GOBP_AXON_DEVELOPMENT,1.33884433148431e-13,1.33228672659541e-11,0.943632225232838,-0.411874003401991,-2.08465943268963,458,NLGN3;GFRA3;DCC;NTRK3;ALCAM;LRRC4C;LGI1;FOLR1;APBB2;NRXN1;COBL;LHX2;TNN;NTRK2;NPTN;RAC3;PAX6;EPHB6;EDN3;LMX1A;APOD;GDNF;SLITRK6;TGFB2;GDI1;AMIGO1;ADARB1;EFNB2;MCF2;PCDHAC2,GO:BP,1.33228672659541e-11,9.03859386703106e-12
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,1.37420925029808e-13,1.34012886089068e-11,0.943632225232838,0.598519589772603,2.58453735783646,121,NMI;LAG3;HLA-B;HAVCR2;STAT2;ISG15;AURKB;LGALS9;TRIM21;CARD16;PARP1;ARG1;DHX58;HLA-A;HLA-F;NLRC5;IFI16;PIM1;USP18;OAS3;ADAR;OAS1;C1QBP;NLRX1;LYAR;TARBP2;SPINK5;LILRB1;HLA-G;PARP14,GO:BP,1.34012886089068e-11,9.1817011867854e-12
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY,1.800707675751e-13,1.6885097359542e-11,0.943632225232838,0.457653989334171,2.22714450714486,285,CD7;MYO1G;LAG3;HLA-B;PRF1;FCRLB;HAVCR2;RSAD2;C1QB;LGALS9;NCKAP1L;ARG1;C2;HLA-A;HLA-F;IRF7;HLA-H;KLRB1;KLRK1;ATAD5;EXO1;BTN3A3;C1QBP;TLR8;FUT7;TYROBP;PTPRC;RASGRP1;NKG7;ARL8B,GO:BP,1.6885097359542e-11,1.17882691379214e-11
GOBP_NEURON_PROJECTION_GUIDANCE,1.782568356968e-13,1.6885097359542e-11,0.943632225232838,-0.511213302489287,-2.39458372503506,204,GFRA3;DCC;ALCAM;LGI1;APBB2;NRXN1;LHX2;NPTN;RAC3;PAX6;EPHB6;EDN3;LMX1A;GDNF;TGFB2;EFNB2;PCDHAC2;SEMA3G;TRIO;GATA3;WNT7B;SCN1B;ULK2;GLI2;NRXN3;NTN4;DRGX;CNTN2;RYK;EFNA3,GO:BP,1.6885097359542e-11,1.17882691379214e-11
REACTOME_HOMOLOGY_DIRECTED_REPAIR,2.28843420352955e-13,7.86077148912399e-12,0.932595211336209,0.620735264875056,2.60872062592169,103,RFC5;RFC3;RFC4;RAD51AP1;POLE2;FIGNL1;XRCC2;RPA3;PARP1;TIMELESS;POLD1;RTEL1;CCNA2;RBBP8;CHEK1;PCNA;EXO1;RAD51;RFC2;CLSPN;BRCA1;POLE3;NSD2;POLD2;POLQ;DNA2;RMI2;RAD9A;EME1;ATRIP,Reactome,7.86077148912399e-12,1.4831342073075e-11
GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING,2.86939432633363e-13,2.63984278022694e-11,0.932595211336209,-0.410500153322554,-2.07827965720783,439,ATP1A2;NLGN3;CAMK2B;DCC;BCL7A;SYNGR1;LRRC4C;LGI1;CACNG4;PLCB1;GRIN2A;NRXN1;LYPD6;CACNA2D2;PDE9A;SV2C;SLC8A3;IGSF11;PRRT2;KCNQ3;ASIC1;PXK;BSN;NTRK2;SORCS3;TSHZ3;SNCAIP;NPTN;CYP46A1;NRG3,GO:BP,2.63984278022694e-11,1.84124204247211e-11
