pathway,pval,padj,log2err,ES,NES,size,leadingEdge,collection
GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE,0.429577464788732,0.595142199870826,0.0965629554309422,0.2761211909918,1.00051852105015,43,SLC6A14;TNF;ACE2;SLC7A7;SLC1A3;ARL6IP1;SLC7A5;SLC38A5;SLC7A11;SLC1A1,GO:BP
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,0.409502262443439,0.595363310508966,0.0972150808846466,0.310986769781173,1.0166659555234,31,CHMP5;UBAP1;STAM;VPS25;CHMP4B;VTA1;CHMP6;CHMP2B;STAM2;CHMP2A;UBA52;SNF8;MVB12A;TSG101;VPS28;VPS4B;UBB,Reactome
GOBP_PYRUVATE_DECARBOXYLATION_TO_ACETYL_COA,0.43018018018018,0.595377168338864,0.0940503465727813,0.364121501356382,1.03079151801392,16,BCKDK;DLAT;PDHX;PGK1;PDHB;DLD,GO:BP
GOBP_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY,0.430357142857143,0.595377168338864,0.0810802057550866,-0.360547719496036,-1.01959140247674,19,SORBS2;YY1;EDN1;PI16;ADRA1A;RGS2;PPARA,GO:BP
GOBP_NEGATIVE_REGULATION_OF_PLATELET_AGGREGATION,0.430493273542601,0.595377168338864,0.0937465422491719,0.397623560214407,1.01496661246038,11,TMX1,GO:BP
GOBP_L_GLUTAMATE_IMPORT,0.430531732418525,0.595377168338864,0.0789209638180035,-0.29966843146973,-1.014194790765,37,KCNJ8;ITGB1;ATP1A2;ARL6IP5;PRAF2;SLC3A1;TTYH2;SLC1A7;SLC17A7;TTYH1;PER2;SLC1A6,GO:BP
GOBP_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_I,0.431111111111111,0.595670421912967,0.0931454575337804,0.380155380714856,1.02452561244845,13,POLR2H;POLR1C;POLR1A;POLR1B;POLR2F;POLR1D;POLR2E,GO:BP
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES,0.431111111111111,0.595670421912967,0.0931454575337804,0.379204030372577,1.02196170610509,13,CCNA2;AIFM1;MAP3K5;TRAF2;MMP3;CFLAR,GO:BP
GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION,0.430992736077482,0.595670421912967,0.0982123351217438,0.270009733347955,1.00324449635863,50,FOXM1;RASAL1;RASGRP1;PICALM;RABGEF1;RASAL3;NUP62;EPHB2;PPP1CC;PPP1CA;MAPKAP1;MFN2;STAMBP;RABL3,GO:BP
GOBP_ALKALOID_METABOLIC_PROCESS,0.432432432432432,0.597326457633102,0.0937465422491719,0.362791524288462,1.02702648607909,16,PARP9;NAMPT;CD38,GO:BP
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,0.411363636363636,0.597435959167951,0.0972150808846466,0.355038096818306,1.03630758164676,20,NUDT8;VNN2;VNN1;SLC5A6;COASY;PANK2,Reactome
GOBP_HYALURONAN_BIOSYNTHETIC_PROCESS,0.432671081677704,0.597486463912016,0.0925528864684773,0.398830840059664,1.04469811207612,12,SMPD3;NFKB1;CLTC;HAS3,GO:BP
REACTOME_COMPLEMENT_CASCADE,0.412478336221837,0.597902277799964,0.0817515582532145,-0.308065825892667,-1.04754300676774,42,CD59;C6;C7;CD81;ELANE;CD55;VTN;CFD;CD46;C3;CFHR3;C9;SERPING1;CFHR1;IGLV1-51;MASP1;CFH;CLU,Reactome
REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL,0.412811387900356,0.597902277799964,0.083129129135339,-0.414997728034961,-1.03272298712414,13,OCRL;MTMR7;INPP5A;INPP4A;INPP5B,Reactome
REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,0.412993039443156,0.597902277799964,0.0982123351217438,0.2800156426423,1.0244138860513,49,RPS6KA1;MARK3;YWHAB;EEF1E1;AIMP2;MAPK3;YWHAE;YWHAG;ID1;HDAC1;YWHAZ;AIMP1;SOX2;UBE2I;SNAI2;TFEC,Reactome
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY,0.433510638297872,0.598475952133697,0.103576326612592,0.21372221452566,1.00594273884481,218,CCR7;NDEL1;RAB5A;CARMIL2;CYLD;C15orf62;FAM110C;ATP8B1;MTOR;STAU2;RAB10;TENM2;RAB11A;ABI3;GDI2;TBC1D7;RAC2;CDKL5;ATG3;WASL;MNS1;EPHB2;MPHOSPH9;ARPC2;RHOG;USP6NL;CLN3;ZMYND8;MIEN1;ATMIN,GO:BP
GOBP_CELLULAR_RESPONSE_TO_ESTROGEN_STIMULUS,0.433691756272401,0.598556140217087,0.0808589150280032,-0.381118297173004,-1.02674460055914,16,AR;CLDN18;WBP2;BCAS3,GO:BP
GOBP_COPPER_ION_HOMEOSTASIS,0.433928571428571,0.598713131026659,0.0806388495950661,-0.346077765328286,-1.02222054278999,22,SLC31A2;SLC30A10;COX19,GO:BP
GOBP_ASTROCYTE_ACTIVATION,0.434180138568129,0.598720627588988,0.0949751525905595,0.330929053487547,1.01889099301518,21,TNF;ADORA2A;IFNGR1;LDLR;FPR2;TREM2;GRN;IL1B,GO:BP
GOBP_PURINE_NUCLEOBASE_BIOSYNTHETIC_PROCESS,0.434090909090909,0.598720627588988,0.0940503465727813,0.416978478083652,1.01882622866566,10,APRT;GART;HPRT1,GO:BP
GOBP_NEGATIVE_REGULATION_OF_ORGAN_GROWTH,0.43455497382199,0.59906770973193,0.0793434960134973,-0.327936214850134,-1.01867246348347,26,KCNK2;RBP4;STK3;YY1,GO:BP
GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,0.434679334916865,0.599069395005821,0.0965629554309422,0.291809624770254,1.00907171740553,35,AURKB;SKA1;NAV3;STMN2;KATNB1;CKAP5;PSRC1;MAPRE1;CDK5R1;DRG1,GO:BP
KEGG_BUTANOATE_METABOLISM,0.440715883668904,0.599771240180989,0.0922597260527354,0.312157628544918,1.01842273038845,29,AKR1B10;ALDH7A1;ALDH2;OXCT1;BDH1,KEGG
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,0.435374149659864,0.599857048455179,0.0778840111977068,-0.277562207491624,-1.0155977208899,55,CAV1;PLN;KCNE1;SLC26A5;ATP1A2;AGT;CRBN;GOPC;CAMK2D;BCL2;REM1;GPR35;NEDD4L;KCNQ1,GO:BP
GOBP_SINGLE_FERTILIZATION,0.436065573770492,0.600639585615357,0.0758886900606117,-0.236873059842448,-1.00594568380148,124,SPINK1;SERPINA5;DCST2;ANTXR2;PLCB1;FBXO24;STX2;AR;ZP1;FOXL2;DCST1;ADAM32;AKAP3;SPACA6;HOXA11;LY6K;PLCZ1;CACNA1H;HVCN1;SYT6;CCDC146;WDR48;IQCH;ROPN1B;GLRB;ADAM20;PKDREJ;CD46;COL6A1;SMAD4,GO:BP
REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME,0.415909090909091,0.600854966950857,0.0965629554309422,0.393834773528554,1.02693700810769,13,CAMK4;CALM1;HDAC1;GPS2,Reactome
REACTOME_SIGNALING_BY_HEDGEHOG,0.415647921760391,0.600854966950857,0.100990587455923,0.230633492982972,1.01488349767119,130,CSNK1A1;ULK3;PSMD11;PSMA3;PSMD2;CUL1;TUBB2A;TUBA1C;TUBB2B;SEL1L;P4HB;PSMB2;PSMD6;ADAM17;PSMA5;PSMD12;SYVN1;PSMD1;PSMA6;GRK2;PSMC1;PSMA4;RBX1;PSMC2;PSMA2;PSMC4;PSMD14;PSMD7;PSMC5;PSMA7,Reactome
GOBP_GANGLION_DEVELOPMENT,0.436594202898551,0.60085736834553,0.0810802057550866,-0.406987694643355,-1.031685491633,13,TULP3;SIX4;SEMA3A;UNC5C,GO:BP
GOBP_CELLULAR_RESPONSE_TO_LEPTIN_STIMULUS,0.43649373881932,0.60085736834553,0.080419996876154,-0.393045386569686,-1.01872373325671,14,INHBB;BBS2;LEPR;CA3,GO:BP
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,0.43640350877193,0.60085736834553,0.0916795246008379,0.361721792978482,1.01522243049296,15,UMPS;TYMS;UCK2;UPP1,GO:BP
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,0.416666666666667,0.601315789473684,0.09754492162472,0.319908447580235,1.01155921923238,28,TUBB2A;TUBA1C;TUBB2B;CHMP4B;CHMP6;TUBB6;TUBA1B;CHMP2B;CHMP2A;TUBA4A;TUBB3;TUBB4B;TUBA4B,Reactome
GOBP_LIPID_DIGESTION,0.437219730941704,0.601548074386705,0.0928481214159878,0.394462519017858,1.00689779663524,11,LPCAT3;NPC1;LDLR;LIMA1;CD36;CYP8B1,GO:BP
GOBP_FAT_SOLUBLE_VITAMIN_BIOSYNTHETIC_PROCESS,0.437777777777778,0.601874830819356,0.0922597260527354,0.378415743997913,1.0198372600976,13,TNF;CYP27B1;NFKB1,GO:BP
GOBP_TRICARBOXYLIC_ACID_METABOLIC_PROCESS,0.437777777777778,0.601874830819356,0.0922597260527354,0.378309775378727,1.01955167275627,13,IDH3A;IDH2;ACO2;CS;IDH3B;IDH1;SLC34A1;IDH3G;ACLY,GO:BP
GOBP_DEFINITIVE_HEMOPOIESIS,0.437828371278459,0.601874830819356,0.0791316651768349,-0.348238451374024,-1.00866948395829,20,GATA2;TGFBR3;TAL1;MEIS1;HOXB3;MFAP5;ZFP36L2,GO:BP
GOBP_CELLULAR_EXTRAVASATION,0.437956204379562,0.60188048991711,0.09754492162472,0.260077915257118,1.01594292485176,67,SELPLG;TNF;FUT7;ITGAL;CD47;SIRPA;SELE;ADAM8;PIK3CG;SELL;F11R;JAML;FADD;CCL2;ITGB7;THY1;ITGB2;EXT1;ITGA4;CD177,GO:BP
GOBP_RECEPTOR_METABOLIC_PROCESS,0.438118811881188,0.601933922564807,0.0985499803531691,0.253419904334521,0.99548628027848,72,DTX3L;NSF;LAPTM5;PCSK9;PEX26;PTPN2;TRAT1;FURIN;CHMP5;CDK5;AP1AR;LDLR;NEDD4;LGMN;CTSD,GO:BP
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,0.417633410672854,0.60207718825708,0.09754492162472,0.279551315924312,1.02271518546057,49,ATP6V1B2;MTOR;ATP6V1C2;ATP6V1G1;ATP6V1C1;ATP6V1A;ATP6V0D1;SEH1L;ATP6V1D;RRAGC;ATP6V1F;ATP6V0C;LAMTOR5;SESN2;LAMTOR2;ATP6V1H;KPTN;MLST8;WDR59;ATP6V0E1;ATP6V0B;ATP6V1E1;DEPDC5;RHEB,Reactome
GOBP_REGULATION_OF_APPETITE,0.43956043956044,0.603429787351801,0.0813027345384498,-0.394610240362862,-1.03881169207112,15,GDF15;BBS2;GHRL;LEP;NPFF;PTER;PPARA;NENF,GO:BP
GOBP_REGULATION_OF_SYNAPTIC_ASSEMBLY_AT_NEUROMUSCULAR_JUNCTION,0.439501779359431,0.603429787351801,0.0797705918628453,-0.430462388515754,-1.02067278676528,10,LIN7B;SIX4;LIN7A;MUSK;COLQ,GO:BP
GOBP_RESPONSE_TO_GONADOTROPIN,0.439579684763573,0.603429787351801,0.0789209638180035,-0.347656445993988,-1.00698371070716,20,INHBB;TGFBR3;GATA6,GO:BP
GOBP_SODIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE,0.439929328621908,0.603739403031194,0.0793434960134973,-0.371637741864166,-1.01795969022707,17,SLC4A4;FXYD2;ATP1A2;FXYD1;FXYD6,GO:BP
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,0.419795221843003,0.604558034818023,0.0799858801499946,-0.276820200381764,-1.0237108004295,62,EGR2;PAX6;RXRA;YY1;HOXD1;MEIS1;RARB;PKNOX1,Reactome
GOBP_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS,0.441108545034642,0.605186991425136,0.0940503465727813,0.323963063678636,1.01966623983743,23,SOD2;MAPK7;E2F3;LYPD3;DNMT1;SLC7A5;CDKN2A;MFN2,GO:BP
REACTOME_GLUCONEOGENESIS,0.420814479638009,0.605389980675457,0.0956031492204301,0.346080304515499,1.0252551135161,21,SLC37A4;PCK2;PGK1;SLC37A2;PGAM1;ENO3;ENO1;GPI;GAPDH;TPI1;ALDOA,Reactome
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT,0.442176870748299,0.606481667942057,0.0770736734944102,-0.26771673144335,-0.999626049303634,62,CASQ2;CAV1;KCNE1;AMIGO1;KCNIP1;HTR2A;KCNIP4;FHL1;ABCC9;NEDD4L;KCNQ1;NOS1AP;ANK2;KCNS2;KCNE3;KCNIP3;BIN1;ADRA2A;KCNC1;KCNAB1;EDN3;KCNN4;PTK2B;CD63;KCNIP2;NOS1;FLNA,GO:BP
REACTOME_PROTEIN_HYDROXYLATION,0.422374429223744,0.606997214324689,0.0959206777921745,0.350668611555466,1.01487171710852,19,OGFOD1;ETF1;JMJD4;RIOX1;DRG1;ZC3H15;U2AF2;JMJD7;RIOX2;RCCD1;DRG2,Reactome
GOBP_CELLULAR_RESPONSE_TO_STARVATION,0.442970822281167,0.607399394136944,0.102080107662747,0.221223640726507,0.998877821265083,170,IFI16;PRKCH;DSC2;PCSK9;ZC3H12A;MAPK8;MTOR;WIPI1;TBC1D7;VAMP8;HSPA5;JMY;PMAIP1;WIPI2;XPR1;EIF2AK2;HIGD1A;ATG7;CPEB4;MAPK3;SEH1L;SLC7A5;YWHAG;SUV39H1;STX4;HSPA8;EIF2S1;YME1L1;ASNS;DNAJC15,GO:BP
GOBP_MITOCHONDRIAL_FRAGMENTATION_INVOLVED_IN_APOPTOTIC_PROCESS,0.443181818181818,0.607517482517483,0.0928481214159878,0.414753242103249,1.01338918838429,10,DNM1L;ATG3;BNIP3;VPS35;BAX,GO:BP
GOBP_POSITIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION,0.443850267379679,0.607538173355282,0.0793434960134973,-0.340624957714287,-1.02850776004209,24,TBX1;WNT2;CHRD;IRS2;BMPR1A;LRP5;PDGFA;TGFBR2;FGFR1;SHOX2;PRRX1,GO:BP
GOBP_POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS,0.443418013856813,0.607538173355282,0.0937465422491719,0.329231107895942,1.01366322152856,21,CCR7,GO:BP
GOBP_REGULATION_OF_STEROID_HORMONE_BIOSYNTHETIC_PROCESS,0.443462897526502,0.607538173355282,0.0789209638180035,-0.370065174680094,-1.01365224288459,17,DKK3;H6PD;PDE8B;NR3C1;DGKQ;LHCGR;WNT4;NR5A2;BMP2,GO:BP
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY,0.443946188340807,0.607538173355282,0.0919686140000427,0.393285064834189,1.00389224866549,11,MFHAS1;LYN;TLR1;TREM2;HMGB1;CYBA;TLR6,GO:BP
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE,0.44390243902439,0.607538173355282,0.096887770327544,0.239372353127628,0.99068452798482,95,BICDL2;NDEL1;RASGRP1;BORCS8;LRPPRC;BORCS6;MREG;TMEM201;FBXW11;BLOC1S4;OPA1;BLOC1S6;BORCS5;CLN3;AP3B1,GO:BP
GOBP_OOCYTE_DIFFERENTIATION,0.443914081145585,0.607538173355282,0.0956031492204301,0.264246571662157,0.988463546920919,52,AURKA;CCNB1;TRIP13;SHB;MEIOC;DCAF13;FBXO5;RAB24;TDRD7;BRCA2;ASB7;BNC1;REC8;CDC25B;WASHC5;GDF9,GO:BP
GOBP_ASTROCYTE_DEVELOPMENT,0.444180522565321,0.607687919651374,0.0952879846194844,0.287743811483905,0.995012218172981,35,S100A8;TNF;S100A9;ADORA2A;IFNGR1;LDLR;EIF2B5,GO:BP
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,0.424511545293073,0.607730145565819,0.0815265143256594,-0.391244145507742,-1.03060868798178,16,CYP3A4;LTC4S;EPHX2,Reactome
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,0.423487544483986,0.607730145565819,0.0817515582532145,-0.349775457280554,-1.02021564962195,22,NEURL1B;MIB1;APH1B;NOTCH2;JAG2;JAG1;DLL1;PSEN1;DLL4;CNTN1;MDK,Reactome
REACTOME_RECYCLING_PATHWAY_OF_L1,0.424242424242424,0.607730145565819,0.096887770327544,0.284895626700375,1.01447067142484,44,RPS6KA1;KIF4A;TUBB2A;TUBA1C;TUBB2B;CLTC;KIF4B;DNM2;TUBB6;TUBA1B;AP2S1;ACTB;TUBA4A;TUBB3;SRC;ACTG1;MSN;TUBB4B;TUBA4B;RPS6KA4;RPS6KA3;CLTA;AP2M1,Reactome
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,0.424657534246575,0.607730145565819,0.0956031492204301,0.349489000012043,1.01145779766108,19,PTPRC;SEMA7A;TYROBP,Reactome
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY,0.444743935309973,0.608287670869558,0.102821842840815,0.211051224006675,1.00789269706219,239,RAB5A;ATG2A;TNF;KIF9;CYLD;RCC1;PLK4;STX18;STIL;MTOR;RAB10;NPM1;RAB11A;PLK1;WIPI1;ABI3;SPAG5;GDI2;TBC1D7;CDKL5;CRIPT;ATG3;GPSM2;BRCA1;PLK2;SASS6;NUP62;MNS1;MPHOSPH9;CAPRIN1,GO:BP
GOBP_AUTOPHAGOSOME_ORGANIZATION,0.445,0.608466835300731,0.0982123351217438,0.231412397717855,0.987152731129353,120,RAB5A;ATG2A;MTOR;WIPI1;ULK3;WIPI2;ATG3;ATG13;ATG4D;ATG7;TOM1;ATG4A;NSFL1C;CLN3;ATG9B;ATG9A;CTSD;PIP4K2C;RAB7A;RAB33A;RAB1A;CHEK2;MFN2;VMP1;AMBRA1;BAG3;TBC1D12;RALB;BNIP3;ELAVL1,GO:BP
GOBP_CELL_AGGREGATION,0.445229681978799,0.60860983501738,0.0787113806986485,-0.369238811272443,-1.01138873586227,17,TGFB2;MGP;BMPR1B;SOX5;THRA;MPZ;PKD1;SOX6,GO:BP
GOBP_POSITIVE_REGULATION_OF_CELL_FATE_COMMITMENT,0.445454545454545,0.608746169560776,0.0925528864684773,0.413901047858669,1.01130697576678,10,IL12RB1;OPA1;BRD2;IL23A,GO:BP
GOBP_INTERLEUKIN_13_PRODUCTION,0.445727482678984,0.608948105373001,0.0934449219410994,0.32831341212981,1.01083774597546,21,IL19;LGALS9,GO:BP
GOBP_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION,0.447463768115942,0.611148577171268,0.0797705918628453,-0.402629906190506,-1.02063880107801,13,CADM4;EGF;DMTN;PARD3,GO:BP
GOBP_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS,0.448028673835125,0.611748385688433,0.0791316651768349,-0.376502802138001,-1.0143103127245,16,DGAT2;SVIP;LEP;ITGAV;ITGB3,GO:BP
GOBP_REGULATION_OF_CELLULAR_LOCALIZATION,0.448598130841121,0.612182301975331,0.11146266692298,0.193122556307207,0.999540007712621,495,PML;TMEM30B;MX2;NDEL1;GBP1;TCAF2;SP100;PRKCH;TNF;PLA2G4E;PLA2G3;NRDE2;GPR68;VSNL1;ALDH7A1;ARHGAP1;FRAT2;PCSK9;NSUN2;MAPK14;ZC3H12A;IFI27;HPCA;LCN2;STX18;PICALM;OXCT1;KIF2C;ECT2;CEMIP,GO:BP
GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND,0.448512585812357,0.612182301975331,0.0925528864684773,0.295804600730981,0.992904673905101,30,IFI6;TNF;MAPK7;UNC5B,GO:BP
GOBP_RESPONSE_TO_OSMOTIC_STRESS,0.448780487804878,0.612259414798298,0.096240602328129,0.244509171194903,0.990222321682865,83,TNF;PYCARD;MTOR;TIFAB;LRRC8D;TRPV3;CAB39;CASP1;CASP3;CLN3;OXSR1;CLCN2;LETM1;RAC1;MAP7;TLR3;HSP90AA1;USP15;RELB;ATP1A1;PLK3;DDX3X;SCN2A;SLC4A11;MAPK13;SLC2A1;XRCC6;TSPO,GO:BP
REACTOME_SIGNAL_AMPLIFICATION,0.428318584070797,0.612330321961483,0.0808589150280032,-0.332655467170392,-1.02250745776415,27,GNB1;TBXA2R;GNG7;GNG12,Reactome
REACTOME_SHC_MEDIATED_CASCADE_FGFR1,0.429090909090909,0.612795454545455,0.0822054920415869,-0.420910314030153,-1.02205704324958,12,FGF22,Reactome
GOBP_METHIONINE_METABOLIC_PROCESS,0.449561403508772,0.613152853397863,0.0899860794997137,0.357433812155375,1.00318761700468,15,MTHFD1;MTRR;MTHFR,GO:BP
GOBP_HYPEROSMOTIC_RESPONSE,0.449912126537786,0.61322161443596,0.0778840111977068,-0.324403703200765,-1.01518441821391,27,FXYD2;MICU1;AQP1;FBP1;NINJ1;ICOSLG;TRPV4;EFHD1,GO:BP
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN,0.450116009280742,0.61322161443596,0.0931454575337804,0.333426314831593,1.0113209010809,20,COX7B;COX6B1;CYCS;COX5A;NDUFA4;COX5B;COX4I1;COX7A2;COX6A1;COX6C;COX8A;COX7C;MT-CO2;MTCO2P12,GO:BP
GOBP_LIPOPROTEIN_LOCALIZATION,0.45,0.61322161443596,0.0787113806986485,-0.341927962121586,-1.00996314138658,22,RXRA;CUBN;APOE;PRKCB;LRP1;ZDHHC17,GO:BP
GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS,0.44988344988345,0.61322161443596,0.0934449219410994,0.305453935051689,0.994514389945802,26,MGST2;KLK7;BLOC1S6;FURIN;SLC7A11;SLC1A1;GCLM,GO:BP
GOBP_AMYLOID_BETA_METABOLIC_PROCESS,0.450680272108844,0.613818455713752,0.0760837160951725,-0.274348170053307,-1.00133436907128,54,MGAT3;RTN1;NTRK2;ABCA2;RTN4;EFNA1;APOE;BACE2;APH1B,GO:BP
GOBP_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR,0.451154529307282,0.614208989040086,0.0782955249944794,-0.331303571513726,-1.01039896540196,25,FYN;PDGFRB;PDGFRL;PDGFB;HAS1;FER;TLR4;DDIT3;ITGB3;PDGFD,GO:BP
GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION,0.451219512195122,0.614208989040086,0.0959206777921745,0.280910122762295,0.989738371888353,40,NCKAP1L;ECT2;PLEK;RACGAP1;LCP1;ASB7;PLS1;ANLN;IQGAP3,GO:BP
GOBP_RENAL_VESICLE_DEVELOPMENT,0.451754385964912,0.614765059501902,0.0897104652742981,0.357238853891123,1.00264043956965,15,STAT1,GO:BP
GOBP_NEGATIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,0.452538631346578,0.615165921239673,0.0899860794997137,0.391449911390454,1.02536449623804,12,CIITA;PPARD,GO:BP
GOBP_STEM_CELL_PROLIFERATION,0.452554744525548,0.615165921239673,0.0956031492204301,0.257082813290518,1.00189261472573,65,PTPRC;KDM1A;HMGB2;WNT5A;OVOL2;SHB;PIM1;EIF2AK2;RUNX1;FERMT1;GJA1,GO:BP
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT,0.452542372881356,0.615165921239673,0.0756946307932749,-0.293436216574407,-1.00043771553781,38,SPINK1;PLN;HES1;ATP1A2,GO:BP
GOBP_RESPONSE_TO_ESTROGEN,0.452380952380952,0.615165921239673,0.0758886900606117,-0.273839874991528,-0.999479159631068,54,CAV1;AR;KRT19;GHRL;GATA3;GATA6;CLDN18;WBP2;HOXA11,GO:BP
GOBP_PROTEIN_TRIMERIZATION,0.452702702702703,0.615195153253812,0.0911073131586733,0.355659058030968,1.00683518813772,16,PNPT1;SIGMAR1;PXDN;MLKL;CD74;HLA-G;STEAP4,GO:BP
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS,0.431616341030195,0.61533577976531,0.0806388495950661,-0.388379292287212,-1.02306214024995,16,AP2B1;GRIA1;GRIA2;GRIA4;AP2A2;PRKCB,Reactome
REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL,0.431767337807606,0.61533577976531,0.0934449219410994,0.384091548318367,1.02225581673854,14,SH3GL3;STAM;GRB2;STAM2;UBA52;UBB;SH3GL1;CBL;HGS,Reactome
GOBP_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,0.453405017921147,0.61583547497299,0.0785029047348687,-0.375272429247129,-1.0109956497137,16,ABCA2;HTR2A;PDGFB;PDGFA;FABP3;LPIN1,GO:BP
GOBP_L_GLUTAMATE_TRANSMEMBRANE_TRANSPORT,0.453427065026362,0.61583547497299,0.0774767547848578,-0.318394360197357,-1.00697793633506,28,ITGB1;ATP1A2;ARL6IP5;PRAF2;SLC3A1;TTYH2;SLC1A7;SLC17A7;TTYH1;PER2;SLC1A6,GO:BP
REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM,0.432727272727273,0.616063438119513,0.0817515582532145,-0.41914893792478,-1.01778005883199,12,LMBRD1;CUBN,Reactome
GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT,0.454242928452579,0.616771377873792,0.0745500777420554,-0.250780816023559,-1.0056110433441,88,PLCB1;HES1;YY1;AMOT;LAMA4;LAMA3;WNT2;WNT2B;LAMA2;CCSAP;TLE6;LAMA1;WNT3A;KAT14;RPS6KA6;LAMA5;WDPCP;INSR;DDB1;NFRKB;NODAL;MSX1;LAMC1;OSR1;TADA2A,GO:BP
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,0.434782608695652,0.617850343414869,0.0943563635421779,0.257112016294513,1.01632623912374,73,SYK;CD247;MAPK14;CALM1;FCGR3A;LYN;PLK2;CD3G;FCGR1A;FURIN;FCGR2A;ADAM17;IGHG2;GNAI3;PLCG2;AHCYL1;YES1;GNG5;IGHG1;RHBDF2;PRKAR2A,Reactome
REACTOME_ARACHIDONATE_METABOLISM,0.434883720930233,0.617850343414869,0.0952879846194844,0.273491320268511,1.00594174598461,51,CYP4F22;FAAH2;PON2;PTGES;ALOX12B;CBR1;GPX2;PTGR1;ABCC1,Reactome
REACTOME_RAP1_SIGNALLING,0.435555555555556,0.618164251207729,0.0925528864684773,0.372883561010166,1.01159844063315,15,RASGRP1;YWHAB;RAF1;YWHAZ;RAP1GAP,Reactome
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,0.455516014234875,0.618327402135231,0.0778840111977068,-0.423637843434951,-1.00449105374547,10,ASTN2;GOPC;SNX33;NEDD4L,GO:BP
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,0.456110154905336,0.618616086873281,0.0760837160951725,-0.299339961379223,-0.999494466605795,35,CAV1;HES1;SPRED2;SPRY1;DSG2;FOXJ2;ACVRL1;SPRY2;ZEB1;NODAL;MSX1;OSR1;SPRED3;NOTCH4;S1PR3;TBX3;SMO;JAG1;CTNNB1;DLL1,GO:BP
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS,0.456057007125891,0.618616086873281,0.0937465422491719,0.284182083441473,0.982695835409604,35,TNF;KLRK1;CLEC7A;KLRC4-KLRK1;SOD2,GO:BP
