pathway,k,meanNES,nUp,Zc_up,p_stouffer_up,p_fisher,size,collection,FDR_stouffer_up,FDR_fisher,direction_consistent
GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION,1,-0.877153217932662,0,-0.480784670416126,0.684665226781857,0.630669546436285,10,GO:BP,1,0.685424546596404,TRUE
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,4,-0.457960335380676,1,-0.481232001283065,0.684824190416975,0.00680064317210849,72,GO:BP,1,0.0156156780391228,FALSE
GOBP_BASIC_AMINO_ACID_TRANSPORT,4,-0.0991732203421205,2,-0.482048182036294,0.685114140476111,0.2878375674162,18,GO:BP,1,0.367427328220718,FALSE
GOBP_EOSINOPHIL_ACTIVATION,1,-0.882728478999942,0,-0.48687080143535,0.68682505399568,0.626349892008639,10,GO:BP,1,0.68162821471148,TRUE
GOBP_WOUND_HEALING,4,-0.0432985444745838,2,-0.488195192225362,0.687294205170627,0.164900307991867,395,GO:BP,1,0.234500394874401,FALSE
KEGG_CELL_ADHESION_MOLECULES_CAMS,4,-0.467416965037274,1,-0.49147984946133,0.6884564496493,1.86964072347884e-05,124,KEGG,1,7.92674797737141e-05,FALSE
GOBP_STEM_CELL_PROLIFERATION,4,-0.448165988677376,1,-0.492419770897612,0.688788687265503,0.062084368860029,65,GO:BP,1,0.103140413339111,FALSE
GOBP_DENDRITE_ARBORIZATION,2,-0.164527305601333,1,-0.494309592815353,0.689456224305757,0.187016340707964,10,GO:BP,1,0.259790861160337,FALSE
REACTOME_MEIOTIC_SYNAPSIS,4,-0.105684521635743,2,-0.495573104373718,0.689902183752802,0.138913041374544,28,Reactome,1,0.203922763118088,FALSE
GOBP_CELLULAR_HYPOTONIC_RESPONSE,4,-0.127060720750027,2,-0.496105041985743,0.690089848943856,0.603252298871772,11,GO:BP,1,0.660633369132981,FALSE
GOBP_GANGLIOSIDE_METABOLIC_PROCESS,4,-0.423280767463311,1,-0.496295878749248,0.690157163226557,0.0280656716015309,26,GO:BP,1,0.0525992146463919,FALSE
GOBP_REGULATION_OF_ADIPOSE_TISSUE_DEVELOPMENT,4,-0.128047498531003,2,-0.500127062833115,0.691507194270763,0.764906063317876,21,GO:BP,1,0.800584689783917,FALSE
GOBP_METANEPHRIC_RENAL_VESICLE_MORPHOGENESIS,1,-0.89857201963022,0,-0.504268806353595,0.692963752665245,0.61407249466951,11,GO:BP,1,0.669924962350712,TRUE
GOBP_INCLUSION_BODY_ASSEMBLY,4,-0.0991889148217382,2,-0.505865891765595,0.693524600990302,0.445100155883505,27,GO:BP,1,0.51997976418691,FALSE
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,4,-0.0526018468169487,2,-0.506706227597232,0.693819519850788,0.158796331880098,191,GO:BP,1,0.227388626310616,FALSE
GOBP_TORC2_SIGNALING,4,-0.0962575616763858,2,-0.506957962380005,0.693907842639981,0.292489698097602,23,GO:BP,1,0.371639934196818,FALSE
GOBP_RESPONSE_TO_AMINE,4,-0.442308117385412,1,-0.50781556925137,0.694208654969876,0.265503480722439,42,GO:BP,1,0.344314224951038,FALSE
GOBP_HYPOTONIC_RESPONSE,4,-0.133981231152675,2,-0.509212047929999,0.694698200454061,0.672584032840992,13,GO:BP,1,0.723310186869515,FALSE
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,4,-0.0800094521468498,2,-0.513075107429379,0.696050608329162,0.0219009805919148,57,Reactome,1,0.0426448550663701,FALSE
GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,4,-0.504140108639981,1,-0.513963034911024,0.696361082464922,0.000486243299814512,16,GO:BP,1,0.00151738270996988,FALSE
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,4,-0.110164448446805,2,-0.516569621190523,0.697271686605318,0.25456689478388,21,KEGG,1,0.333276008114557,FALSE
GOBP_PHOSPHATIDYLCHOLINE_CATABOLIC_PROCESS,4,-0.134000350841749,2,-0.518210399518975,0.697844260139977,0.628360270215897,14,GO:BP,1,0.68347777454481,FALSE
GOBP_CELL_JUNCTION_DISASSEMBLY,4,-0.444013816346229,1,-0.519998260928502,0.698467606399364,0.726419758497737,37,GO:BP,1,0.768965203274964,FALSE
GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY,4,-0.115913399696257,2,-0.520398158471974,0.698606953332624,0.481836934751824,30,GO:BP,1,0.55329473604139,FALSE
GOBP_DECIDUALIZATION,4,-0.056412485055104,2,-0.52156938653686,0.699014908581789,0.0897208497187158,24,GO:BP,1,0.141595559509316,FALSE
GOBP_CENTRIOLE_ELONGATION,4,-0.445044652844603,1,-0.527989341199352,0.701246633043399,0.950094136865354,10,GO:BP,1,0.956636187308507,FALSE
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT,4,-0.0884329184093976,2,-0.530862016528087,0.702242799620267,0.0979285072168592,66,GO:BP,1,0.152327251556197,FALSE
GOBP_NOREPINEPHRINE_METABOLIC_PROCESS,4,-0.443246227718641,1,-0.532283866861232,0.702735297848969,0.0715697368682288,13,GO:BP,1,0.116788670081481,FALSE
GOBP_MODIFIED_AMINO_ACID_TRANSPORT,4,-0.0853930286133253,2,-0.532384255040534,0.702770056071185,0.122886724230276,35,GO:BP,1,0.184162589674496,FALSE
GOBP_SEMINIFEROUS_TUBULE_DEVELOPMENT,4,-0.457515829859471,1,-0.533638420506331,0.7032041394096,0.164835286130338,17,GO:BP,1,0.234458469728728,FALSE
REACTOME_BIOLOGICAL_OXIDATIONS,4,-0.4763051400102,1,-0.533764809904413,0.703247868359923,0.000126980008527079,170,Reactome,1,0.000453785003387401,FALSE
GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,4,-0.435730168323095,1,-0.534115874585608,0.703369316313087,0.00597641186565487,29,GO:BP,1,0.0139119227514909,FALSE
REACTOME_PHOSPHORYLATION_AND_NUCLEAR_TRANSLOCATION_OF_THE_CRY_PER_KINASE_COMPLEX,4,-0.138236722554931,2,-0.534944901287104,0.70365602092026,0.81146316995763,14,Reactome,1,0.841569333785644,FALSE
GOBP_FOREBRAIN_MORPHOGENESIS,2,-0.173488424576918,1,-0.536282972659901,0.704118501631668,0.263636359843032,10,GO:BP,1,0.342296608125267,FALSE
GOBP_PROTEIN_QUALITY_CONTROL_FOR_MISFOLDED_OR_INCOMPLETELY_SYNTHESIZED_PROTEINS,4,-0.101027654500051,2,-0.538965801047962,0.705044773835975,0.207646545152489,29,GO:BP,1,0.282500362625483,FALSE
GOBP_INTRACELLULAR_COPPER_ION_HOMEOSTASIS,4,-0.121555675645562,2,-0.539402884926381,0.70519555457188,0.235565539215215,18,GO:BP,1,0.312825974320668,FALSE
GOBP_CARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORT,4,-0.0500209050913215,2,-0.540471454347389,0.705564029032419,0.00428228594044322,130,GO:BP,1,0.0103708665011395,FALSE
GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ENDOPLASMIC_RETICULUM,4,-0.159970450972362,2,-0.541110065203852,0.705784139470658,0.890874214086368,10,GO:BP,1,0.906990727502282,FALSE
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_DIFFERENTIATION,3,-0.368628741183981,1,-0.541588651142959,0.705949044164193,0.683415335202565,10,GO:BP,1,0.732968780089631,FALSE
GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY,4,-0.115877211389816,2,-0.542103465834239,0.706126384359737,0.0759049893515229,30,GO:BP,1,0.123063459019906,FALSE
GOBP_CELL_MIGRATION_INVOLVED_IN_HEART_DEVELOPMENT,4,-0.436443335541876,1,-0.545088566108207,0.707153696922248,0.667370187007774,19,GO:BP,1,0.718354264803615,FALSE
GOBP_INTRACILIARY_ANTEROGRADE_TRANSPORT,4,-0.119283945809555,2,-0.549236545214618,0.708578436132596,0.0186397263603604,14,GO:BP,1,0.037251219266676,FALSE
GOBP_REGULATION_OF_STEROID_HORMONE_SECRETION,4,-0.42121453703941,1,-0.549767362659327,0.708760526561678,0.0959470890069576,21,GO:BP,1,0.149884666393299,FALSE
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS,4,-0.455264690054106,1,-0.55110240708408,0.709218262278949,0.729693689619954,20,GO:BP,1,0.771564236323583,FALSE
GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,4,-0.0936794136516724,2,-0.552884934639872,0.709828897938631,0.442584631907442,54,GO:BP,1,0.517682768917269,FALSE
GOBP_NEURON_PROJECTION_MAINTENANCE,2,-0.824726884566307,0,-0.554494383402705,0.710379725766776,0.830746737551504,10,GO:BP,1,0.857255784080599,TRUE
GOBP_DORSAL_VENTRAL_AXIS_SPECIFICATION,4,-0.445200443967735,1,-0.556735208411624,0.711145821244132,0.515460574712282,13,GO:BP,1,0.583653896389014,FALSE
GOBP_PROTEIN_TARGETING_TO_PEROXISOME,4,-0.156731959146867,2,-0.556942320390848,0.7112165807135,0.782404078347315,10,GO:BP,1,0.815405956533529,FALSE
GOBP_POTASSIUM_ION_HOMEOSTASIS,4,-0.105462221499881,2,-0.559203702092881,0.711988646571887,0.21856740278165,32,GO:BP,1,0.294086914295082,FALSE
GOBP_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY,4,-0.0981205889605504,2,-0.560674603477715,0.712490308356256,0.301597133991234,46,GO:BP,1,0.380427589472308,FALSE
GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT,4,-0.0529851192967099,2,-0.561080900146751,0.712628805976138,1.97922743112056e-06,122,GO:BP,1,1.03544515171311e-05,FALSE
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS,4,-0.104005323389749,2,-0.563399236670754,0.713418471571114,0.169037774508605,23,GO:BP,1,0.239146943691458,FALSE
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,4,-0.111073008317325,2,-0.567128977374919,0.714686721614863,0.0816886252654051,30,Reactome,1,0.131183023582249,FALSE
GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS,1,-0.925728030078216,0,-0.567765241568046,0.714902807775378,0.570194384449244,10,GO:BP,1,0.632129201106069,TRUE
GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY,4,-0.480457713551127,1,-0.569529130142013,0.715501446111281,0.000633294768866582,24,GO:BP,1,0.00191644293129029,FALSE
GOBP_RESPONSE_TO_STARVATION,4,-0.0667776083074395,2,-0.570535466318363,0.715842712883263,0.00211958954563351,204,GO:BP,1,0.00561338106485118,FALSE
GOBP_SKELETAL_MUSCLE_FIBER_DIFFERENTIATION,3,-0.370891178114345,1,-0.571644886504981,0.716218710287926,0.843268800597045,11,GO:BP,1,0.867492904281272,FALSE
GOBP_NEGATIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,4,-0.133963407204452,2,-0.572587955736805,0.716538141687427,0.383132629178905,14,GO:BP,1,0.460806919725294,FALSE
GOBP_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS,4,-0.125125997487191,2,-0.573045531295567,0.71669306712867,0.506001212276306,22,GO:BP,1,0.575830601584749,FALSE
GOBP_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY,4,-0.0919556534578957,2,-0.573276852738013,0.716771372238324,0.0131010635701302,27,GO:BP,1,0.0275072299083861,FALSE
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,4,-0.0784254152800245,2,-0.573324450152768,0.716787483251658,0.482459362638489,132,GO:BP,1,0.553913055225568,FALSE
GOBP_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS,4,-0.466530222835384,1,-0.573988409066925,0.717012177566137,0.346427345706233,22,GO:BP,1,0.425192353285081,FALSE
GOBP_VITAMIN_K_METABOLIC_PROCESS,4,-0.435016223337702,1,-0.5769759738921,0.718022156989293,0.681014744867564,13,GO:BP,1,0.730631691639506,FALSE
REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS,4,-0.131248489742247,2,-0.578392884128619,0.718500551463229,0.541896435389946,15,Reactome,1,0.607354873304022,FALSE
GOBP_CARDIAC_NEURAL_CREST_CELL_DIFFERENTIATION_INVOLVED_IN_HEART_DEVELOPMENT,4,-0.449884090420109,1,-0.581474638245743,0.719539696789787,0.191834592042143,16,GO:BP,1,0.26480876060232,FALSE
GOBP_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,4,-0.471279622153841,1,-0.582945025709823,0.720034845671789,0.0346782521842701,14,GO:BP,1,0.0631619076917808,FALSE
GOBP_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY,4,0.16967783992713,3,-0.584496394209779,0.720556804750036,0.605695633427676,20,GO:BP,1,0.66220982660298,FALSE
GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT,4,-0.119489580322941,2,-0.586783084937513,0.721325300725192,0.546957312463624,25,GO:BP,1,0.611455686135273,FALSE
KEGG_PRION_DISEASES,4,-0.114538675526194,2,-0.586955790566701,0.721383300676864,0.558148617520457,31,KEGG,1,0.621033299001932,FALSE
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,4,-0.469530765192126,1,-0.587828822026036,0.721676401945583,0.916749382829085,22,Reactome,1,0.928430408124574,FALSE
KEGG_SELENOAMINO_ACID_METABOLISM,4,-0.128944219893871,2,-0.589319566141835,0.72217653906325,0.766419069225224,24,KEGG,1,0.801786647586236,FALSE
REACTOME_VISUAL_PHOTOTRANSDUCTION,4,-0.0834018908230268,2,-0.590519794586574,0.722578890529698,0.0304551826818719,74,Reactome,1,0.0564203426431646,FALSE
GOBP_MYOBLAST_MIGRATION,4,-0.163106222498141,2,-0.591678955190053,0.722967204261242,0.714537992684949,13,GO:BP,1,0.760291473829453,FALSE
GOBP_POSITIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING,4,-0.458248512864197,1,-0.592581787434695,0.723269464697358,0.597267129024227,18,GO:BP,1,0.655384439483171,FALSE
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_FIBRIL_FORMATION,4,-0.459330282446204,1,-0.592709957210997,0.723312361730405,0.751647915273681,12,GO:BP,1,0.789676488833087,FALSE
GOBP_CELLULAR_RESPONSE_TO_COPPER_ION,4,-0.438231969178346,1,-0.594115013567976,0.723782405077018,0.418956320192885,22,GO:BP,1,0.495403270176101,FALSE
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,4,-0.0874301451240297,2,-0.594397313843046,0.723876797667578,4.91129598169386e-07,63,Reactome,1,2.8445846875535e-06,FALSE
GOBP_NEGATIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,4,-0.131205641005216,2,-0.596524539116359,0.7245875671836,0.201864220660388,17,GO:BP,1,0.27605685400012,FALSE
GOBP_ENDOTHELIAL_CELL_PROLIFERATION,4,-0.451523856713428,1,-0.59715284859864,0.724797331813936,0.000549023098907313,141,GO:BP,1,0.00168872837959625,FALSE
GOBP_TYPE_B_PANCREATIC_CELL_PROLIFERATION,4,-0.125406542114866,2,-0.598235255470976,0.725158514819861,0.297582242530709,17,GO:BP,1,0.376370792556573,FALSE
REACTOME_SHC_MEDIATED_CASCADE_FGFR4,4,-0.452404472291994,1,-0.599793201394756,0.725677967591959,0.536580132095787,12,Reactome,1,0.603241160776399,FALSE
GOBP_BLEB_ASSEMBLY,4,-0.117403990035335,2,-0.600444241483258,0.725894894710046,0.0206005455459382,11,GO:BP,1,0.040555595036274,FALSE
GOBP_REGULATION_OF_AMYLOID_BETA_CLEARANCE,4,-0.134922395004068,2,-0.600601861046377,0.725947400938499,0.30824261799526,16,GO:BP,1,0.386592500173902,FALSE
GOBP_CELLULAR_RESPONSE_TO_ANGIOTENSIN,4,-0.479364487971535,1,-0.600978155458548,0.726072732033322,0.939575544072869,33,GO:BP,1,0.947619609272087,FALSE
GOBP_NUCLEOLAR_CHROMATIN_ORGANIZATION,4,-0.461438529479102,1,-0.601343356086658,0.726194341060658,0.796633486372325,10,GO:BP,1,0.827360061334734,FALSE
GOBP_RESPONSE_TO_MONOSACCHARIDE,4,0.339154744315161,3,-0.602258111488172,0.726498830404745,0.0677405851624861,166,GO:BP,1,0.111406550527701,FALSE
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,4,-0.42753340006641,1,-0.602536943962789,0.726591610416508,0.484035908834472,10,Reactome,1,0.555046913015994,FALSE
GOBP_REGULATION_OF_HORMONE_METABOLIC_PROCESS,4,-0.110953363865353,2,-0.60256962112987,0.726602482548499,0.293567132385801,38,GO:BP,1,0.372650062026001,FALSE
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_STORAGE,4,-0.145313353193219,2,-0.605331323724677,0.72752056373856,0.469896229502272,10,GO:BP,1,0.542510575083389,FALSE
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4,4,-0.0831057917276223,2,-0.607749170699267,0.728323077112579,8.59072138003066e-05,29,Reactome,1,0.000316963025414219,FALSE
GOBP_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,4,-0.467057148133947,1,-0.607780992654827,0.728333631363899,0.904345340133484,21,GO:BP,1,0.917994443571008,FALSE
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION,4,-0.0411502171352918,2,-0.608154447240283,0.728457478185739,0.00124497064509251,398,GO:BP,1,0.00351136013068631,FALSE
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,4,-0.450405350476283,1,-0.610862195333651,0.729354592849805,0.599436510855262,13,Reactome,1,0.657218325097585,FALSE
GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING,4,-0.129114298296955,2,-0.611823351967498,0.729672681091981,0.531749220192018,27,GO:BP,1,0.599091931175898,FALSE
GOBP_TYROSINE_METABOLIC_PROCESS,4,-0.457006556423421,1,-0.613880772132082,0.73035294148878,0.732505875709377,12,GO:BP,1,0.774024686417043,FALSE
GOBP_GOLGI_ORGANIZATION,4,0.343520079607409,3,-0.615448252715551,0.730870633274636,0.000219000687560766,146,GO:BP,1,0.000739001297104027,FALSE
GOBP_CERAMIDE_BIOSYNTHETIC_PROCESS,4,-0.102305933101373,2,-0.616107799020946,0.731088312459441,0.562325391225278,65,GO:BP,1,0.624942824446287,FALSE
GOBP_PARTURITION,4,-0.457103412565236,1,-0.616445884634523,0.731199861246687,0.777075193886687,12,GO:BP,1,0.811005387449846,FALSE
GOBP_ECTODERMAL_PLACODE_DEVELOPMENT,4,-0.468811836243633,1,-0.61729427028987,0.731479677294911,0.19159208477105,15,GO:BP,1,0.264587185102495,FALSE
GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_ENTRY,3,-0.365846726847035,1,-0.617339839520981,0.73149470287407,0.604573357866667,14,GO:BP,1,0.661640750140412,FALSE
GOBP_NUCLEAR_PORE_COMPLEX_ASSEMBLY,4,-0.447984791264028,1,-0.617429270879392,0.731524189918882,0.658592009323889,11,GO:BP,1,0.710155522312797,FALSE
GOBP_THYROID_GLAND_DEVELOPMENT,4,-0.472624309474283,1,-0.618244491114701,0.731792906856222,0.560045642675339,25,GO:BP,1,0.622933924250415,FALSE
GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT,4,-0.460797334040098,1,-0.618738361750495,0.731955633091442,0.796474096371648,45,GO:BP,1,0.82732476992029,FALSE
GOBP_GLYCEROLIPID_CATABOLIC_PROCESS,4,-0.090161574678956,2,-0.622421132017092,0.733167505691923,0.0618329489992667,67,GO:BP,1,0.102852235135694,FALSE
GOBP_RESPONSE_TO_L_GLUTAMATE,4,-0.467860109647381,1,-0.622700590281769,0.733259352624211,0.565816786638888,16,GO:BP,1,0.628082339131204,FALSE
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,4,-0.467802954735137,1,-0.623485560054628,0.733517255785871,0.847389856723389,40,GO:BP,1,0.870919197866864,FALSE
GOBP_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,4,-0.112479289027238,2,-0.62438977385773,0.733814180369728,0.0282251648578269,40,GO:BP,1,0.0528530833287209,FALSE
GOBP_PROGESTERONE_RECEPTOR_SIGNALING_PATHWAY,4,-0.465814612593424,1,-0.625767761846706,0.734266359958333,0.751225067682613,11,GO:BP,1,0.789522346901736,FALSE
GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,4,-0.47500556051904,1,-0.626933093353386,0.73464845328291,0.089733049544883,64,GO:BP,1,0.141595559509316,FALSE
GOBP_PENTOSE_METABOLIC_PROCESS,4,-0.112191499112401,2,-0.6270552944394,0.734688504879623,0.0528356421551835,11,GO:BP,1,0.0902295447314899,FALSE
GOBP_REGULATION_OF_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS,4,-0.135704106604375,2,-0.62850351955945,0.735162929124334,0.166369247161982,10,GO:BP,1,0.236131222789931,FALSE
GOBP_RESPONSE_TO_HYDROPEROXIDE,4,-0.469954801145848,1,-0.631823001872007,0.736248729255436,0.515597539571022,17,GO:BP,1,0.583653896389014,FALSE
GOBP_NEGATIVE_REGULATION_OF_INCLUSION_BODY_ASSEMBLY,1,-0.939939120305357,0,-0.632235328423731,0.736383442265795,0.52723311546841,10,GO:BP,1,0.594760065448888,TRUE
GOBP_FATTY_ACID_ELONGATION,4,-0.462634451605075,1,-0.63366965742067,0.736851784550962,0.940168149086166,14,GO:BP,1,0.947927446052489,FALSE
REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES,4,-0.50166672227755,1,-0.633710556083243,0.73686513269369,0.00795067327244494,19,Reactome,1,0.0178222906449923,FALSE
GOBP_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR,4,-0.457717402125124,1,-0.633766179103597,0.736883285886509,0.773948065242944,12,GO:BP,1,0.808265026528948,FALSE
GOBP_MICROVILLUS_ORGANIZATION,4,-0.475819257387332,1,-0.63437022141862,0.737080380615282,0.856068970241828,23,GO:BP,1,0.878712773717961,FALSE
GOBP_MEMBRANE_REPOLARIZATION,4,-0.0797473822331322,2,-0.63610866372933,0.737647200497101,0.000370153979934162,46,GO:BP,1,0.00118654315142161,FALSE
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING,4,-0.467566914652974,1,-0.636122394940879,0.737651675072393,0.81559303200428,25,Reactome,1,0.845188066624606,FALSE
REACTOME_MET_RECEPTOR_RECYCLING,3,-0.409413409333382,1,-0.63794993661012,0.738246865165327,0.834480068178893,10,Reactome,1,0.860704347995022,FALSE
GOBP_REGULATION_OF_PROTEIN_SUMOYLATION,4,-0.485873344538851,1,-0.638021130600157,0.738270037453777,0.872078116515453,21,GO:BP,1,0.891124432257194,FALSE
GOBP_ADHESION_OF_SYMBIONT_TO_HOST_CELL,3,-0.799516847975799,0,-0.640136048263687,0.738957922538359,0.905812080122282,10,GO:BP,1,0.918622950433005,TRUE
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION,4,-0.102129415478642,2,-0.640854812522477,0.739191491573274,0.22531873553224,67,GO:BP,1,0.301031701183163,FALSE
GOBP_CILIUM_MOVEMENT,4,-0.0641666204305472,2,-0.641078330521039,0.739264103873636,0.0114350325550816,181,GO:BP,1,0.0245084177277042,FALSE
GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING,4,-0.0886921620330407,2,-0.642029617766551,0.739573023692216,0.00425980078754742,58,GO:BP,1,0.0103277860328741,FALSE
GOBP_AGGREPHAGY,4,-0.142531629878557,2,-0.643804895147255,0.740149020461013,0.531799658779151,17,GO:BP,1,0.599091931175898,FALSE
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE,4,-0.483490421183911,1,-0.644361058820087,0.740329334978443,0.130764896164067,15,GO:BP,1,0.194160706728415,FALSE
HALLMARK_APICAL_JUNCTION,4,-0.472452336338772,1,-0.64507306970499,0.740560082609501,0.0835031423590786,185,Hallmark,1,0.133706366539525,FALSE
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,4,-0.471189100475986,1,-0.645431428940191,0.740676179158584,0.558107628576593,49,GO:BP,1,0.621033299001932,FALSE
GOBP_OXALOACETATE_METABOLIC_PROCESS,4,-0.143833073707797,2,-0.647996003728245,0.741506232496392,0.0356981249318462,11,GO:BP,1,0.0648047688980158,FALSE
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,1,-0.957483631760488,0,-0.650837306444477,0.742424242424242,0.515151515151515,12,GO:BP,1,0.583653896389014,TRUE
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS,4,-0.469371214294229,1,-0.650947387988564,0.742459775090289,0.793073090833363,20,Reactome,1,0.824181345341477,FALSE
GOBP_RESPONSE_TO_FLUID_SHEAR_STRESS,4,-0.476876868384849,1,-0.651739857894786,0.742715497297179,0.514578806404212,58,GO:BP,1,0.583377966291216,FALSE
GOBP_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY,4,-0.474468516428415,1,-0.653039446490599,0.743134575827615,0.879343262568874,12,GO:BP,1,0.897019870599484,FALSE
REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS,4,-0.125450318138128,2,-0.653393265028185,0.743248610190992,0.409653420831185,35,Reactome,1,0.486758576589216,FALSE
GOBP_POSITIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION,4,0.196708247530263,3,-0.653653305024321,0.743332403283319,0.326381767371725,20,GO:BP,1,0.40510640063053,FALSE
GOBP_EXTRACELLULAR_TRANSPORT,4,-0.46214562697072,1,-0.653688378445475,0.743343703956457,0.456036962579376,38,GO:BP,1,0.530127901697999,FALSE
GOBP_REGULATION_OF_MRNA_EXPORT_FROM_NUCLEUS,4,-0.478864318714864,1,-0.654759390608027,0.743688659800499,0.581746749214058,10,GO:BP,1,0.641447986723239,FALSE
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION,4,-0.129094493272275,2,-0.655707783900063,0.743993920205648,0.2832207586395,22,Reactome,1,0.362727110220303,FALSE
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS,4,-0.500509763773653,1,-0.655716616167938,0.743996762165894,0.950127362969018,22,Reactome,1,0.956636187308507,FALSE
GOBP_PHOTORECEPTOR_CELL_OUTER_SEGMENT_ORGANIZATION,4,-0.161812527957825,2,-0.656729475071672,0.744322560736443,0.841498050774219,12,GO:BP,1,0.866317515754919,FALSE
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT,4,-0.131487477802219,2,-0.657107280163608,0.744444030942957,0.168131752636335,18,GO:BP,1,0.23817160664417,FALSE
GOBP_IMMATURE_T_CELL_PROLIFERATION,4,-0.172921527851297,2,-0.657334910880309,0.744517203199024,0.477579275169439,12,GO:BP,1,0.549862985590556,FALSE
