gene_name,n_ids,any_pc,any_lnc,gene_types,biotype
DLK1,1,TRUE,FALSE,protein_coding,protein_coding
MIR2392,1,FALSE,FALSE,miRNA,other
Mico1,1,FALSE,FALSE,misc_RNA,other
AL117190.1,1,FALSE,FALSE,misc_RNA,other
MEG3_2,1,FALSE,FALSE,misc_RNA,other
MIR770,1,FALSE,FALSE,miRNA,other
RP11-123M6.2,1,FALSE,TRUE,antisense,lncRNA
MEG3,1,FALSE,TRUE,lincRNA,lncRNA
MIR493,1,FALSE,FALSE,miRNA,other
MIR337,1,FALSE,FALSE,miRNA,other
MIR665,1,FALSE,FALSE,miRNA,other
MIR431,1,FALSE,FALSE,miRNA,other
MIR433,1,FALSE,FALSE,miRNA,other
MIR127,1,FALSE,FALSE,miRNA,other
MIR432,1,FALSE,FALSE,miRNA,other
MIR136,1,FALSE,FALSE,miRNA,other
RTL1,1,TRUE,FALSE,protein_coding,protein_coding
MEG8_1,1,FALSE,FALSE,misc_RNA,other
SNORD112,3,FALSE,FALSE,snoRNA,other
MEG8_2,1,FALSE,FALSE,misc_RNA,other
MIR370,1,FALSE,FALSE,miRNA,other
SNORD113-1,1,FALSE,FALSE,snoRNA,other
SNORD113-2,1,FALSE,FALSE,snoRNA,other
SNORD113-3,1,FALSE,FALSE,snoRNA,other
SNORD113-4,1,FALSE,FALSE,snoRNA,other
SNORD113-5,1,FALSE,FALSE,snoRNA,other
SNORD113-6,1,FALSE,FALSE,snoRNA,other
SNORD113-7,1,FALSE,FALSE,snoRNA,other
SNORD113-8,1,FALSE,FALSE,snoRNA,other
SNORD113-9,1,FALSE,FALSE,snoRNA,other
MEG8,1,FALSE,TRUE,lincRNA,lncRNA
SNORD114-1,1,FALSE,FALSE,snoRNA,other
SNORD114-2,1,FALSE,FALSE,snoRNA,other
SNORD114-3,1,FALSE,FALSE,snoRNA,other
SNORD114-4,1,FALSE,FALSE,snoRNA,other
SNORD114-5,1,FALSE,FALSE,snoRNA,other
SNORD113,6,FALSE,FALSE,snoRNA,other
SNORD114-6,1,FALSE,FALSE,snoRNA,other
SNORD114-7,1,FALSE,FALSE,snoRNA,other
SNORD114-9,1,FALSE,FALSE,snoRNA,other
SNORD114-10,1,FALSE,FALSE,snoRNA,other
SNORD114-11,1,FALSE,FALSE,snoRNA,other
SNORD114-12,1,FALSE,FALSE,snoRNA,other
SNORD114-13,1,FALSE,FALSE,snoRNA,other
SNORD114-14,1,FALSE,FALSE,snoRNA,other
SNORD114-15,1,FALSE,FALSE,snoRNA,other
SNORD114-16,1,FALSE,FALSE,snoRNA,other
SNORD114-17,1,FALSE,FALSE,snoRNA,other
SNORD114-18,1,FALSE,FALSE,snoRNA,other
SNORD114-19,1,FALSE,FALSE,snoRNA,other
SNORD114-20,1,FALSE,FALSE,snoRNA,other
SNORD114-21,1,FALSE,FALSE,snoRNA,other
SNORD114-22,1,FALSE,FALSE,snoRNA,other
SNORD114-23,1,FALSE,FALSE,snoRNA,other
SNORD114-24,1,FALSE,FALSE,snoRNA,other
SNORD114-25,1,FALSE,FALSE,snoRNA,other
SNORD114-26,1,FALSE,FALSE,snoRNA,other
SNORD114-27,1,FALSE,FALSE,snoRNA,other
SNORD114-28,1,FALSE,FALSE,snoRNA,other
SNORD114-29,1,FALSE,FALSE,snoRNA,other
SNORD114-30,1,FALSE,FALSE,snoRNA,other
SNORD114-31,1,FALSE,FALSE,snoRNA,other
MIR379,1,FALSE,FALSE,miRNA,other
MIR411,1,FALSE,FALSE,miRNA,other
MIR299,1,FALSE,FALSE,miRNA,other
MIR380,1,FALSE,FALSE,miRNA,other
MIR1197,1,FALSE,FALSE,miRNA,other
MIR323A,1,FALSE,FALSE,miRNA,other
MIR758,1,FALSE,FALSE,miRNA,other
MIR329-1,1,FALSE,FALSE,miRNA,other
MIR329-2,1,FALSE,FALSE,miRNA,other
SNHG23,1,FALSE,TRUE,lincRNA,lncRNA
MIR494,1,FALSE,FALSE,miRNA,other
MIR1193,1,FALSE,FALSE,miRNA,other
MIR543,1,FALSE,FALSE,miRNA,other
MIR495,1,FALSE,FALSE,miRNA,other
MIR376C,1,FALSE,FALSE,miRNA,other
MIR376A2,1,FALSE,FALSE,miRNA,other
MIR654,1,FALSE,FALSE,miRNA,other
MIR376B,1,FALSE,FALSE,miRNA,other
MIR376A1,1,FALSE,FALSE,miRNA,other
MIR300,1,FALSE,FALSE,miRNA,other
MIR1185-1,1,FALSE,FALSE,miRNA,other
MIR1185-2,1,FALSE,FALSE,miRNA,other
MIR381,1,FALSE,FALSE,miRNA,other
MIR487B,1,FALSE,FALSE,miRNA,other
MIR539,1,FALSE,FALSE,miRNA,other
MIR889,1,FALSE,FALSE,miRNA,other
MIR544A,1,FALSE,FALSE,miRNA,other
MIR655,1,FALSE,FALSE,miRNA,other
MIR381HG,1,FALSE,TRUE,lincRNA,lncRNA
MIR487A,1,FALSE,FALSE,miRNA,other
MIR382,1,FALSE,FALSE,miRNA,other
MIR134,1,FALSE,FALSE,miRNA,other
MIR668,1,FALSE,FALSE,miRNA,other
MIR485,1,FALSE,FALSE,miRNA,other
MIR323B,1,FALSE,FALSE,miRNA,other
MIR154,1,FALSE,FALSE,miRNA,other
MIR496,1,FALSE,FALSE,miRNA,other
MIR377,1,FALSE,FALSE,miRNA,other
MIR541,1,FALSE,FALSE,miRNA,other
MIR409,1,FALSE,FALSE,miRNA,other
MIR412,1,FALSE,FALSE,miRNA,other
MIR369,1,FALSE,FALSE,miRNA,other
MIR410,1,FALSE,FALSE,miRNA,other
MIR656,1,FALSE,FALSE,miRNA,other
MEG9,1,FALSE,TRUE,lincRNA,lncRNA
AL132709.1,1,FALSE,TRUE,lincRNA,lncRNA
RP11-8L8.2,1,FALSE,TRUE,lincRNA,lncRNA
RP11-8L8.1,1,FALSE,FALSE,processed_pseudogene,other
CTD-2561F5.1,1,FALSE,TRUE,lincRNA,lncRNA
RP11-168L7.1,1,FALSE,TRUE,lincRNA,lncRNA
LINC00524,1,FALSE,TRUE,lincRNA,lncRNA
RP11-168L7.3,1,FALSE,TRUE,lincRNA,lncRNA
RP11-1029J19.2,1,FALSE,TRUE,lincRNA,lncRNA
MIR1247,1,FALSE,FALSE,miRNA,other
DIO3OS,1,FALSE,TRUE,lincRNA,lncRNA
DIO3,1,TRUE,FALSE,protein_coding,protein_coding
RP11-1029J19.4,1,FALSE,TRUE,lincRNA,lncRNA
RP11-796G6.1,1,FALSE,FALSE,processed_pseudogene,other
RP11-1029J19.5,1,FALSE,TRUE,lincRNA,lncRNA
LINC00239,1,FALSE,TRUE,lincRNA,lncRNA
RNU6-790P,1,FALSE,FALSE,snRNA,other
CTD-2017C7.2,1,FALSE,TRUE,antisense,lncRNA
CTD-2017C7.1,1,FALSE,TRUE,antisense,lncRNA
CTD-2017C7.3,1,FALSE,FALSE,processed_pseudogene,other
PPP2R5C,1,TRUE,FALSE,protein_coding,protein_coding
RP11-1017G21.5,1,FALSE,TRUE,lincRNA,lncRNA
RP11-1017G21.6,1,FALSE,TRUE,lincRNA,lncRNA
RP11-1017G21.3,1,FALSE,FALSE,processed_pseudogene,other
DYNC1H1,1,TRUE,FALSE,protein_coding,protein_coding
RP11-1017G21.4,1,FALSE,TRUE,antisense,lncRNA
RN7SL472P,1,FALSE,FALSE,misc_RNA,other
HSP90AA1,1,TRUE,FALSE,protein_coding,protein_coding
WDR20,1,TRUE,FALSE,protein_coding,protein_coding
MOK,1,TRUE,FALSE,protein_coding,protein_coding
ZNF839,1,TRUE,FALSE,protein_coding,protein_coding
CINP,1,TRUE,FALSE,protein_coding,protein_coding
RNU6-244P,1,FALSE,FALSE,snRNA,other
TECPR2,1,TRUE,FALSE,protein_coding,protein_coding
ANKRD9,1,TRUE,FALSE,protein_coding,protein_coding
MIR4309,1,FALSE,FALSE,miRNA,other
CTD-2555C10.3,1,FALSE,TRUE,lincRNA,lncRNA
RN7SL546P,1,FALSE,FALSE,misc_RNA,other
RPL23AP11,1,FALSE,FALSE,processed_pseudogene,other
RCOR1,1,TRUE,FALSE,protein_coding,protein_coding
RP11-661D19.3,1,FALSE,TRUE,lincRNA,lncRNA
RNU6-1316P,1,FALSE,FALSE,snRNA,other
TRAF3,1,TRUE,FALSE,protein_coding,protein_coding
AMN,1,TRUE,FALSE,protein_coding,protein_coding
RP11-365N19.2,1,FALSE,TRUE,antisense,lncRNA
RPL13P6,1,FALSE,FALSE,processed_pseudogene,other
CDC42BPB,1,TRUE,FALSE,protein_coding,protein_coding
RP11-736N17.11,1,TRUE,FALSE,protein_coding,protein_coding
RP11-736N17.8,1,FALSE,TRUE,sense_overlapping,lncRNA
EXOC3L4,1,TRUE,FALSE,protein_coding,protein_coding
LINC00677,1,FALSE,TRUE,lincRNA,lncRNA
TNFAIP2,1,TRUE,FALSE,protein_coding,protein_coding
NDUFB4P11,1,FALSE,FALSE,transcribed_processed_pseudogene,other
RPL21P12,1,FALSE,FALSE,processed_pseudogene,other
GCSHP2,1,FALSE,FALSE,processed_pseudogene,other
LINC00605,1,FALSE,TRUE,lincRNA,lncRNA
RP11-736N17.9,1,FALSE,FALSE,processed_pseudogene,other
RP11-736N17.10,1,FALSE,TRUE,lincRNA,lncRNA
RPL21P13,1,FALSE,FALSE,processed_pseudogene,other
RAP2CP1,1,FALSE,FALSE,transcribed_processed_pseudogene,other
RP11-45P15.2,1,FALSE,FALSE,processed_pseudogene,other
RP11-45P15.4,1,FALSE,TRUE,antisense,lncRNA
SNORA28,1,FALSE,FALSE,snoRNA,other
EIF5,1,TRUE,FALSE,protein_coding,protein_coding
HMGB3P26,1,FALSE,FALSE,processed_pseudogene,other
RPSAP5,1,FALSE,FALSE,processed_pseudogene,other
RPL10AP1,1,FALSE,FALSE,processed_pseudogene,other
MARK3,1,TRUE,FALSE,protein_coding,protein_coding
CKB,1,TRUE,FALSE,protein_coding,protein_coding
RP11-600F24.7,1,FALSE,TRUE,antisense,lncRNA
TRMT61A,1,TRUE,FALSE,protein_coding,protein_coding
RNU7-160P,1,FALSE,FALSE,snRNA,other
RP11-894P9.2,1,FALSE,TRUE,antisense,lncRNA
BAG5,1,TRUE,FALSE,protein_coding,protein_coding
RNU4-68P,1,FALSE,FALSE,snRNA,other
APOPT1,1,TRUE,FALSE,protein_coding,protein_coding
RP11-894P9.1,1,FALSE,TRUE,antisense,lncRNA
RP11-73M18.2,1,TRUE,FALSE,protein_coding,protein_coding
RP11-73M18.6,1,FALSE,TRUE,sense_intronic,lncRNA
RP11-73M18.10,1,FALSE,TRUE,antisense,lncRNA
RP11-73M18.7,1,FALSE,TRUE,sense_intronic,lncRNA
RP11-73M18.8,1,FALSE,TRUE,sense_intronic,lncRNA
KLC1,1,TRUE,FALSE,protein_coding,protein_coding
XRCC3,1,TRUE,FALSE,protein_coding,protein_coding
ZFYVE21,1,TRUE,FALSE,protein_coding,protein_coding
RP11-73M18.11,1,FALSE,FALSE,transcribed_processed_pseudogene,other
PPP1R13B,1,TRUE,FALSE,protein_coding,protein_coding
LINC00637,1,FALSE,TRUE,lincRNA,lncRNA
CTD-2134A5.3,1,FALSE,TRUE,lincRNA,lncRNA
CTD-2134A5.4,1,FALSE,TRUE,lincRNA,lncRNA
C14orf2,1,TRUE,FALSE,protein_coding,protein_coding
RD3L,1,TRUE,FALSE,protein_coding,protein_coding
RN7SL634P,1,FALSE,FALSE,misc_RNA,other
TDRD9,1,TRUE,FALSE,protein_coding,protein_coding
ASPG,1,TRUE,FALSE,protein_coding,protein_coding
MIR203B,1,FALSE,FALSE,miRNA,other
MIR203A,1,FALSE,FALSE,miRNA,other
CTD-2223O18.1,1,FALSE,TRUE,antisense,lncRNA
KIF26A,1,TRUE,FALSE,protein_coding,protein_coding
RP11-260M19.2,1,FALSE,TRUE,lincRNA,lncRNA
RP11-260M19.1,1,FALSE,TRUE,lincRNA,lncRNA
RNU6-684P,1,FALSE,FALSE,snRNA,other
CEND1P1,1,FALSE,FALSE,processed_pseudogene,other
RP11-982M15.7,1,FALSE,TRUE,lincRNA,lncRNA
RP11-982M15.8,1,FALSE,TRUE,lincRNA,lncRNA
MIR4710,1,FALSE,FALSE,miRNA,other
RP11-982M15.6,1,FALSE,TRUE,lincRNA,lncRNA
RP11-982M15.5,1,FALSE,TRUE,antisense,lncRNA
INF2,1,TRUE,FALSE,protein_coding,protein_coding
ADSSL1,1,TRUE,FALSE,protein_coding,protein_coding
SIVA1,1,TRUE,FALSE,protein_coding,protein_coding
RP11-982M15.2,1,FALSE,TRUE,antisense,lncRNA
AKT1,1,TRUE,FALSE,protein_coding,protein_coding
ZBTB42,1,TRUE,FALSE,protein_coding,protein_coding
RP11-477I4.4,1,FALSE,FALSE,TEC,other
LINC00638,1,FALSE,TRUE,lincRNA,lncRNA
RPS26P49,1,FALSE,FALSE,processed_pseudogene,other
RPS2P4,1,FALSE,FALSE,processed_pseudogene,other
CTD-3051D23.1,1,FALSE,TRUE,lincRNA,lncRNA
CTD-3051D23.4,1,FALSE,TRUE,lincRNA,lncRNA
CEP170B,1,TRUE,FALSE,protein_coding,protein_coding
CTD-3051D23.3,1,FALSE,TRUE,lincRNA,lncRNA
PLD4,1,TRUE,FALSE,protein_coding,protein_coding
AHNAK2,1,TRUE,FALSE,protein_coding,protein_coding
C14orf79,1,TRUE,FALSE,protein_coding,protein_coding
CDCA4,1,TRUE,FALSE,protein_coding,protein_coding
GPR132,1,TRUE,FALSE,protein_coding,protein_coding
RP11-44N21.1,1,FALSE,TRUE,lincRNA,lncRNA
RP11-44N21.3,1,FALSE,FALSE,TEC,other
RP11-44N21.2,1,FALSE,FALSE,unprocessed_pseudogene,other
MIR6765,1,FALSE,FALSE,miRNA,other
JAG2,1,TRUE,FALSE,protein_coding,protein_coding
RP11-44N21.4,1,FALSE,TRUE,processed_transcript,lncRNA
NUDT14,1,TRUE,FALSE,protein_coding,protein_coding
BTBD6,1,TRUE,FALSE,protein_coding,protein_coding
BRF1,1,TRUE,FALSE,protein_coding,protein_coding
RP11-521B24.4,1,FALSE,FALSE,TEC,other
RPS20P33,1,FALSE,FALSE,processed_pseudogene,other
PACS2,1,TRUE,FALSE,protein_coding,protein_coding
RP11-521B24.3,1,FALSE,TRUE,antisense,lncRNA
TEX22,1,TRUE,FALSE,protein_coding,protein_coding
RP11-521B24.5,1,FALSE,TRUE,antisense,lncRNA
MTA1,1,TRUE,FALSE,protein_coding,protein_coding
CRIP2,1,TRUE,FALSE,protein_coding,protein_coding
CRIP1,1,TRUE,FALSE,protein_coding,protein_coding
AL928654.7,1,TRUE,FALSE,protein_coding,protein_coding
C14orf80,1,TRUE,FALSE,protein_coding,protein_coding
TMEM121,1,TRUE,FALSE,protein_coding,protein_coding
MIR8071-1,1,FALSE,FALSE,miRNA,other
MIR8071-2,1,FALSE,FALSE,miRNA,other
MIR4539,1,FALSE,FALSE,miRNA,other
MIR4507,1,FALSE,FALSE,miRNA,other
MIR4538,1,FALSE,FALSE,miRNA,other
MIR4537,1,FALSE,FALSE,miRNA,other
IGHV7-4-1,1,FALSE,FALSE,IG_V_gene,other
IGHV3-64D,1,FALSE,FALSE,IG_V_gene,other
IGHV5-10-1,1,FALSE,FALSE,IG_V_gene,other
IGHVIII-16-1,1,FALSE,FALSE,IG_V_pseudogene,other
LINC00226,1,FALSE,TRUE,lincRNA,lncRNA
IGHVII-28-1,1,FALSE,FALSE,IG_V_pseudogene,other
IGHV3-32,1,FALSE,FALSE,IG_V_pseudogene,other
IGHVII-43-1,1,FALSE,FALSE,IG_V_pseudogene,other
CH17-268I9.2,1,FALSE,FALSE,IG_V_pseudogene,other
LINC00221,1,FALSE,TRUE,lincRNA,lncRNA
RNA5SP389,1,FALSE,FALSE,rRNA,other
CH17-212P11.8,1,FALSE,FALSE,IG_pseudogene,other
MIR5195,1,FALSE,FALSE,miRNA,other
IGHVII-78-1,1,FALSE,FALSE,IG_V_pseudogene,other
IGHV3-79,1,FALSE,FALSE,IG_V_pseudogene,other
IGHV4-80,1,FALSE,FALSE,IG_V_pseudogene,other
IGHV7-81,1,FALSE,FALSE,IG_V_gene,other
IGHVIII-82,1,FALSE,FALSE,IG_V_pseudogene,other
RNU6-978P,1,FALSE,FALSE,snRNA,other
RP11-79C23.1,1,FALSE,FALSE,unprocessed_pseudogene,other
RP11-173D3.3,1,FALSE,FALSE,processed_pseudogene,other
RP11-1360M22.10,1,FALSE,FALSE,unprocessed_pseudogene,other
IGHV1OR15-9,1,FALSE,FALSE,IG_V_gene,other
SLC20A1P3,1,FALSE,FALSE,processed_pseudogene,other
IGHV1OR15-2,1,FALSE,FALSE,IG_V_pseudogene,other
IGHV3OR15-7,1,FALSE,FALSE,IG_V_gene,other
IGHD5OR15-5A,1,FALSE,FALSE,IG_D_gene,other
IGHD4OR15-4A,1,FALSE,FALSE,IG_D_gene,other
IGHD3OR15-3A,1,FALSE,FALSE,IG_D_gene,other
IGHD2OR15-2A,1,FALSE,FALSE,IG_D_gene,other
IGHD1OR15-1A,1,FALSE,FALSE,IG_D_gene,other
FAM30B,1,FALSE,FALSE,unprocessed_pseudogene,other
RP11-1360M22.2,1,FALSE,FALSE,processed_pseudogene,other
BCAR1P1,1,FALSE,FALSE,processed_pseudogene,other
RN7SL584P,1,FALSE,FALSE,misc_RNA,other
RP11-173D3.4,1,FALSE,FALSE,TEC,other
RP11-173D3.1,1,FALSE,TRUE,lincRNA,lncRNA
BMS1P15,1,FALSE,FALSE,unprocessed_pseudogene,other
RP11-492D6.3,1,FALSE,FALSE,unprocessed_pseudogene,other
CHEK2P2,1,FALSE,FALSE,transcribed_unprocessed_pseudogene,other
RP11-509A17.3,1,FALSE,TRUE,lincRNA,lncRNA
HERC2P3,1,FALSE,FALSE,transcribed_unprocessed_pseudogene,other
RP11-467L19.8,1,FALSE,FALSE,unprocessed_pseudogene,other
GOLGA6L6,1,TRUE,FALSE,protein_coding,protein_coding
RP11-467L19.6,1,FALSE,FALSE,unprocessed_pseudogene,other
RN7SL759P,1,FALSE,FALSE,misc_RNA,other
GOLGA8CP,1,FALSE,FALSE,unprocessed_pseudogene,other
SPATA31E2P,1,FALSE,FALSE,unprocessed_pseudogene,other
RP11-467L19.11,1,FALSE,FALSE,processed_pseudogene,other
IGHV1OR15-6,1,FALSE,FALSE,IG_V_pseudogene,other
RP11-467L19.16,1,FALSE,TRUE,lincRNA,lncRNA
RP11-467L19.14,1,FALSE,FALSE,TEC,other
NBEAP1,1,FALSE,FALSE,transcribed_unprocessed_pseudogene,other
RNU6-498P,1,FALSE,FALSE,snRNA,other
RP11-403B2.7,1,FALSE,TRUE,lincRNA,lncRNA
RP11-403B2.6,1,FALSE,TRUE,lincRNA,lncRNA
RP11-403B2.5,1,FALSE,TRUE,lincRNA,lncRNA
RP11-403B2.3,1,FALSE,FALSE,processed_pseudogene,other
GRAMD4P5,1,FALSE,FALSE,unprocessed_pseudogene,other
RP11-403B2.10,1,FALSE,FALSE,transcribed_processed_pseudogene,other
RP11-810K23.7,1,FALSE,FALSE,processed_pseudogene,other
MIR3118-2,1,FALSE,FALSE,miRNA,other
RNU6-749P,1,FALSE,FALSE,snRNA,other
POTEB2,1,TRUE,FALSE,protein_coding,protein_coding
RP11-810K23.9,1,FALSE,FALSE,processed_pseudogene,other
RP11-810K23.10,1,FALSE,FALSE,processed_pseudogene,other
ZNF519P2,1,FALSE,FALSE,processed_pseudogene,other
NF1P1,1,FALSE,FALSE,unprocessed_pseudogene,other
MIR5701-1,1,FALSE,FALSE,miRNA,other
OR11J2P,1,FALSE,FALSE,transcribed_unprocessed_pseudogene,other
OR11J5P,1,FALSE,FALSE,processed_pseudogene,other
LINC01193,1,FALSE,TRUE,lincRNA,lncRNA
IGHD5OR15-5B,1,FALSE,FALSE,IG_D_gene,other
IGHD4OR15-4B,1,FALSE,FALSE,IG_D_gene,other
IGHD3OR15-3B,1,FALSE,FALSE,IG_D_gene,other
IGHD2OR15-2B,1,FALSE,FALSE,IG_D_gene,other
IGHD1OR15-1B,1,FALSE,FALSE,IG_D_gene,other
FAM30C,1,FALSE,FALSE,unprocessed_pseudogene,other
RP11-810K23.6,1,FALSE,FALSE,processed_pseudogene,other
BCAR1P2,1,FALSE,FALSE,processed_pseudogene,other
RN7SL400P,1,FALSE,FALSE,misc_RNA,other
RP11-854K16.3,1,FALSE,TRUE,lincRNA,lncRNA
RP11-854K16.4,1,FALSE,FALSE,TEC,other
BMS1P16,1,FALSE,FALSE,unprocessed_pseudogene,other
RNU6-1235P,1,FALSE,FALSE,snRNA,other
RP11-275E15.2,1,FALSE,TRUE,lincRNA,lncRNA
RP11-275E15.3,1,FALSE,TRUE,lincRNA,lncRNA
MIR3118-3,1,FALSE,FALSE,miRNA,other
MIR5701-2,1,FALSE,FALSE,miRNA,other
RP11-294C11.10,1,FALSE,FALSE,unprocessed_pseudogene,other
RP11-294C11.7,1,FALSE,FALSE,unprocessed_pseudogene,other
RP11-294C11.11,1,FALSE,FALSE,unprocessed_pseudogene,other
RP11-294C11.9,1,FALSE,FALSE,unprocessed_pseudogene,other
RP11-294C11.8,1,FALSE,FALSE,unprocessed_pseudogene,other
RP11-294C11.3,1,TRUE,FALSE,protein_coding,protein_coding
RP11-983G14.4,1,FALSE,FALSE,unprocessed_pseudogene,other
RP11-294C11.6,1,FALSE,TRUE,lincRNA,lncRNA
RP11-294C11.4,1,FALSE,FALSE,IG_V_gene,other
RP11-294C11.5,1,FALSE,FALSE,IG_V_pseudogene,other
RP11-294C11.2,1,FALSE,FALSE,IG_V_gene,other
RP11-361C13.1,1,FALSE,FALSE,IG_V_pseudogene,other
MIR3118-4,1,FALSE,FALSE,miRNA,other
RNU6-631P,1,FALSE,FALSE,snRNA,other
POTEB,1,TRUE,FALSE,protein_coding,protein_coding
ZNF519P3,1,FALSE,FALSE,unprocessed_pseudogene,other
NF1P2,1,FALSE,FALSE,unprocessed_pseudogene,other
MIR5701-3,1,FALSE,FALSE,miRNA,other
RP11-69H14.9,1,FALSE,FALSE,unprocessed_pseudogene,other
RP11-928F19.3,1,FALSE,FALSE,unprocessed_pseudogene,other
OR11H3P,1,FALSE,FALSE,unprocessed_pseudogene,other
OR11K1P,1,FALSE,FALSE,unprocessed_pseudogene,other
OR4Q1P,1,FALSE,FALSE,transcribed_unprocessed_pseudogene,other
OR4H6P,1,FALSE,FALSE,transcribed_unprocessed_pseudogene,other
OR4M2,1,TRUE,FALSE,protein_coding,protein_coding
OR4N4,1,TRUE,FALSE,protein_coding,protein_coding
RP11-69H14.6,1,FALSE,TRUE,sense_overlapping,lncRNA
RP11-2F9.4,1,FALSE,TRUE,lincRNA,lncRNA
RPS8P10,1,FALSE,FALSE,unprocessed_pseudogene,other
IGHV1OR15-1,1,FALSE,FALSE,IG_V_gene,other
IGHV1OR15-3,1,FALSE,FALSE,IG_V_pseudogene,other
IGHV4OR15-8,1,FALSE,FALSE,IG_V_gene,other
IGHV1OR15-4,1,FALSE,FALSE,IG_V_pseudogene,other
RP11-603B24.6,1,FALSE,FALSE,unprocessed_pseudogene,other
MIR1268A,1,FALSE,FALSE,miRNA,other
RP11-603B24.2,1,FALSE,FALSE,processed_pseudogene,other
RP11-603B24.1,1,FALSE,FALSE,unprocessed_pseudogene,other
RN7SL545P,1,FALSE,FALSE,misc_RNA,other
RN7SL495P,1,FALSE,FALSE,misc_RNA,other
WHAMMP3,1,FALSE,FALSE,transcribed_unprocessed_pseudogene,other
RP11-1180F24.1,1,FALSE,FALSE,processed_pseudogene,other
AC138649.1,1,FALSE,FALSE,processed_pseudogene,other
RP11-1180F24.3,1,FALSE,FALSE,unprocessed_pseudogene,other
PDCD6IPP1,1,FALSE,FALSE,transcribed_unprocessed_pseudogene,other
RP11-26F2.2,1,FALSE,FALSE,processed_pseudogene,other
RP11-566K19.5,1,FALSE,FALSE,transcribed_unprocessed_pseudogene,other
RP11-566K19.6,1,FALSE,TRUE,sense_overlapping,lncRNA
NIPA1,1,TRUE,FALSE,protein_coding,protein_coding
NIPA2,1,TRUE,FALSE,protein_coding,protein_coding
RN7SL106P,1,FALSE,FALSE,misc_RNA,other
MIR4509-1,1,FALSE,FALSE,miRNA,other
HERC2P7,1,FALSE,FALSE,unprocessed_pseudogene,other
RP11-228M15.1,1,FALSE,FALSE,unprocessed_pseudogene,other
RP11-566K19.9,1,FALSE,FALSE,transcribed_unprocessed_pseudogene,other
RP11-529J17.5,1,FALSE,FALSE,unprocessed_pseudogene,other
RN7SL536P,1,FALSE,FALSE,misc_RNA,other
GOLGA8S,1,TRUE,FALSE,protein_coding,protein_coding
RP11-529J17.3,1,FALSE,FALSE,unprocessed_pseudogene,other
GOLGA6L2,1,TRUE,FALSE,protein_coding,protein_coding
MIR4508,1,FALSE,FALSE,miRNA,other
MKRN3-AS1,1,FALSE,TRUE,antisense,lncRNA
MKRN3,1,TRUE,FALSE,protein_coding,protein_coding
MAGEL2,1,TRUE,FALSE,protein_coding,protein_coding
NDN,1,TRUE,FALSE,protein_coding,protein_coding
RNU6-741P,1,FALSE,FALSE,snRNA,other
RP11-484P15.1,1,FALSE,TRUE,lincRNA,lncRNA
PWRN4,1,FALSE,TRUE,lincRNA,lncRNA
PWRN2,1,FALSE,TRUE,lincRNA,lncRNA
RP11-580I1.1,1,FALSE,TRUE,lincRNA,lncRNA
RP11-350A1.2,1,FALSE,TRUE,lincRNA,lncRNA
RP11-580I1.2,1,FALSE,TRUE,lincRNA,lncRNA
RP11-107D24.2,1,FALSE,TRUE,lincRNA,lncRNA
PWRN3,1,FALSE,TRUE,lincRNA,lncRNA
PWRN1,1,FALSE,TRUE,lincRNA,lncRNA
NPAP1,1,TRUE,FALSE,protein_coding,protein_coding
RP11-385H1.1,1,FALSE,FALSE,TEC,other
RPL5P1,1,FALSE,FALSE,processed_pseudogene,other
AC090602.2,1,FALSE,FALSE,processed_pseudogene,other
SNURF,1,TRUE,FALSE,protein_coding,protein_coding
SNRPN,1,TRUE,FALSE,protein_coding,protein_coding
SNORD107,1,FALSE,FALSE,snoRNA,other
RP11-701H24.5,1,FALSE,TRUE,sense_intronic,lncRNA
SNORD108,1,FALSE,FALSE,snoRNA,other
PWAR5,1,FALSE,FALSE,TEC,other
RP11-701H24.7,1,FALSE,TRUE,sense_intronic,lncRNA
RP11-701H24.9,1,TRUE,FALSE,protein_coding,protein_coding
RP11-701H24.3,1,FALSE,TRUE,lincRNA,lncRNA
PWAR6,1,FALSE,TRUE,lincRNA,lncRNA
SNORD109A,1,FALSE,FALSE,snoRNA,other
SNORD116-1,1,FALSE,FALSE,snoRNA,other
SNORD116-2,1,FALSE,FALSE,snoRNA,other
SNORD116-3,1,FALSE,FALSE,snoRNA,other
SNORD116-4,1,FALSE,FALSE,snoRNA,other
SNORD116-5,1,FALSE,FALSE,snoRNA,other
SNORD116-6,1,FALSE,FALSE,snoRNA,other
SNORD116-7,1,FALSE,FALSE,snoRNA,other
SNORD116-8,1,FALSE,FALSE,snoRNA,other
SNORD116-9,1,FALSE,FALSE,snoRNA,other
SNORD116-10,1,FALSE,FALSE,snoRNA,other
SNORD116-11,1,FALSE,FALSE,snoRNA,other
SNORD116-12,1,FALSE,FALSE,snoRNA,other
SNORD116-13,1,FALSE,FALSE,snoRNA,other
SNORD116-14,1,FALSE,FALSE,snoRNA,other
SNORD116-15,1,FALSE,FALSE,snoRNA,other
SNORD116-16,1,FALSE,FALSE,snoRNA,other
SNORD116-17,1,FALSE,FALSE,snoRNA,other
SNORD116-18,1,FALSE,FALSE,snoRNA,other
SNORD116-19,1,FALSE,FALSE,snoRNA,other
SNORD116-20,1,FALSE,FALSE,snoRNA,other
SNORD116-21,1,FALSE,FALSE,snoRNA,other
RP11-701H24.4,1,FALSE,TRUE,lincRNA,lncRNA
