gene,k,logFC,SE,z,P,FDR,I2,tau2,Q,direction,in_leading_edge,leading_edge_sets,stat3_target,in_coexpr_module,absLFC,neglog10FDR,robustness,pathway_support,evidence_score,evidence_rank
KRT24,2,1.866,0.22,8.48,2.2319484924370702e-17,4.03145696446446e-16,1.0,0.005,1.01,up,False,,False,False,1.866,15.394537971904654,1.98,0,0.15192728213157305,659
RP11-363J20.2,2,-1.459,0.131,-11.14,7.738274446759599e-29,2.89832426438713e-27,0.0,0.0,0.81,down,False,,False,False,1.459,26.53785302729966,2.0,0,0.15126963762691945,660
MATN4,2,-3.351,1.128,-2.97,0.0029724732278689,0.0079980029645037,95.6,2.4354,22.58,down,False,,False,False,3.351,2.0970184392288336,0.08800000000000008,0,0.15108082575335058,661
SPP1,3,1.484,0.212,7.0,2.5285201644165996e-12,2.9713919944190894e-11,0.0,0.0,0.02,up,False,,False,False,1.484,10.527040051062942,3.0,0,0.14981565162521995,662
MISP,3,-1.263,0.143,-8.85,8.605802664128241e-19,1.73516997902307e-17,0.0,0.0,0.15,down,False,,False,False,1.263,16.76065797485821,3.0,0,0.14967891654808466,663
DIO3,2,-1.782,0.178,-9.99,1.6249809007573e-23,4.44382919460603e-22,13.5,0.0158,1.16,down,False,,False,False,1.782,21.352242642185193,1.73,0,0.1493126124174994,664
APOC4-APOC2,2,-1.413,0.124,-11.37,6.0028080702996396e-30,2.39386259144198e-28,0.0,0.0,0.73,down,False,,False,False,1.413,27.620900781870787,2.0,0,0.14860160194401373,665
FUT3,3,3.042,0.544,5.59,2.23531126714418e-08,1.64651986949585e-07,89.0,0.6321,18.2,up,False,,False,False,3.042,6.7834330240408445,0.32999999999999996,0,0.1465287751944013,666
FAM65C,3,1.614,0.153,10.57,4.29698579253053e-26,1.38742262644617e-24,38.0,0.0281,3.23,up,False,,False,False,1.614,23.85779122719227,1.8599999999999999,0,0.14602176322959562,667
OVOS2,3,1.2,0.13,9.22,3.03089784844062e-20,6.737919063071831e-19,0.0,0.0,0.43,up,False,,False,False,1.2,18.1714742101362,3.0,0,0.1451326287533157,668
LOR,3,-1.824,0.191,-9.55,1.27250647386436e-21,3.0741077447565405e-20,41.7,0.0431,3.43,down,False,,False,False,1.824,19.51228091493218,1.7489999999999999,0,0.1448243327603991,669
RP11-386B13.4,2,-1.218,0.098,-12.38,3.490050765208e-35,1.76454856075063e-33,0.0,0.0,0.19,down,False,,False,False,1.218,32.7533663852633,2.0,0,0.1439539806820337,670
UBE2QL1,2,-1.273,0.105,-12.08,1.4123957382503099e-33,6.612554367340301e-32,0.0,0.0,0.04,down,False,,False,False,1.273,31.17963074424389,2.0,0,0.14371250636353577,671
LINC01224,2,-2.598,0.34,-7.64,2.0985947487049502e-14,2.9973157091173997e-13,61.9,0.1529,2.62,down,False,,False,False,2.598,12.523267510138659,0.762,0,0.14350496489370007,672
STAC,3,-1.823,0.188,-9.72,2.57820214658102e-22,6.53172446421158e-21,43.4,0.0465,3.53,down,False,,False,False,1.823,20.184972143928697,1.6980000000000002,0,0.14322339528241682,673
DIO2,3,1.455,0.326,4.47,7.9436847979042e-06,3.91069857905656e-05,78.0,0.1923,9.1,up,False,,True,False,1.455,4.407745656432724,0.6599999999999999,1,0.14308591242179614,674
RP11-247A12.1,2,-2.386,0.316,-7.56,3.9624343589583104e-14,5.49831807402816e-13,41.8,0.0992,1.72,down,False,,False,False,2.386,12.259770140120125,1.1640000000000001,0,0.14167055055806912,675
SCGB1B2P,2,-1.887,0.237,-7.98,1.5098426616689702e-15,2.37207428637644e-14,0.0,0.0,0.18,down,False,,False,False,1.887,13.62487171427144,2.0,0,0.14118729263344795,676
BTC,3,-3.293,0.93,-3.54,0.0004002601562966,0.0013638558950143,97.0,2.4358,65.84,down,False,,False,False,3.293,2.8652315148014607,0.09000000000000008,0,0.14073777567124163,677
EPB41L4B,3,-1.048,0.073,-14.31,1.77384311761249e-46,1.52102174139893e-44,47.7,0.0073,3.82,down,False,,False,False,1.048,43.81786457812182,1.5689999999999997,0,0.14045313271432205,678
CD3G,2,1.79,0.511,3.5,0.0004612532721419,0.0015511388949248,93.7,0.4902,15.8,up,True,ALLOGRAFT_REJECTION,False,False,1.79,2.8093493120518858,0.1259999999999999,1,0.14010872816563508,679
AC016995.3,2,-1.446,0.131,-11.02,2.94754850506247e-28,1.0582693704755699e-26,0.0,0.0,0.01,down,False,,False,False,1.446,25.9754037734907,2.0,0,0.139825150884863,680
LYN,3,1.751,0.418,4.19,2.84580006952275e-05,0.0001259544976885,96.0,0.4189,49.4,up,True,ALLOGRAFT_REJECTION;COMPLEMENT;INFLAMMATORY_RESPONSE,False,False,1.751,3.8997863197385474,0.1200000000000001,1,0.13884472979259865,681
CD3D,2,1.759,0.454,3.87,0.0001087511347947,0.0004240098791488,93.1,0.3853,14.43,up,True,ALLOGRAFT_REJECTION,False,False,1.759,3.372624024516166,0.13800000000000012,1,0.13850308881629947,682
C9orf152,2,-3.351,1.403,-2.39,0.0169401429813907,0.0352427841318321,97.9,3.8541,46.66,down,False,,False,False,3.351,1.4529297902335883,0.041999999999999815,0,0.13455442203556428,683
COMP,2,1.586,0.158,10.04,1.0377175694754101e-23,2.881605051465e-22,0.0,0.0,0.29,up,False,,False,False,1.586,21.540365543203936,2.0,0,0.13392800418131773,684
TMPRSS4,3,2.977,0.493,6.04,1.5181367749826202e-09,1.3128209739774e-08,89.9,0.4959,19.74,up,False,,False,False,2.977,7.881794493495271,0.30299999999999994,0,0.1323940182748995,685
SCUBE1,2,-3.086,0.624,-4.95,7.55047404384137e-07,4.45885587518372e-06,86.9,0.6828,7.66,down,False,,False,False,3.086,5.350776565242679,0.2619999999999998,0,0.13148715229712296,686
CD36,3,1.84,0.773,2.38,0.0173457713293261,0.035942919451907,97.5,1.3774,78.99,up,True,COMPLEMENT;IL6_JAK_STAT3_SIGNALING,False,False,1.84,1.444386650366735,0.07500000000000007,1,0.13116485614165418,687
FOXP3,3,1.527,0.327,4.67,3.00298079990704e-06,1.59475448151143e-05,85.5,0.2115,13.77,up,False,,True,False,1.527,4.797306168739847,0.43500000000000005,1,0.13086495512058904,688
HSD11B1,3,-3.04,0.55,-5.53,3.19568246875173e-08,2.30390301542991e-07,91.4,0.7278,23.38,down,False,,False,False,3.04,6.637535806824408,0.2579999999999999,0,0.1305788516084921,689
DNAJC27-AS1,2,-1.36,0.107,-12.7,5.70026284286665e-37,3.1922835619298e-35,22.6,0.0057,1.29,down,False,,False,False,1.36,34.4958985384016,1.548,0,0.13030097883682265,690
SOWAHB,3,-1.985,0.195,-10.18,2.35142724994428e-24,6.863411532910931e-23,60.1,0.0591,5.01,down,False,,False,False,1.985,22.16345995985711,1.197,0,0.13027152451132373,691
RP11-519G16.5,2,1.295,0.11,11.74,8.23907056018458e-32,3.5915903676603495e-30,0.0,0.0,0.05,up,False,,False,False,1.295,29.444713201851457,2.0,0,0.13000955934657316,692
ID2-AS1,2,-1.077,0.084,-12.88,5.86493740134029e-38,3.39832474326671e-36,0.0,0.0,0.0,down,False,,False,False,1.077,35.468735122385766,2.0,0,0.12833637520334062,693
CD24,3,1.786,0.524,3.41,0.0006578392802767,0.0021237566834917,97.5,0.7728,78.83,up,False,,False,True,1.786,2.6728952413899973,0.07500000000000007,1,0.12750482763090065,694
RP11-53O19.1,2,-2.768,0.336,-8.25,1.60111527833493e-16,2.7003247514800103e-15,88.8,0.2008,8.9,down,False,,False,False,2.768,14.56858400276896,0.22399999999999998,0,0.12724192450363042,695
PLPP3,3,-1.207,0.207,-5.84,5.1211499676694305e-09,4.11255573218434e-08,72.0,0.0736,7.15,down,False,,True,False,1.207,7.3858882035669255,0.8400000000000001,1,0.12713396928102705,696
TNFRSF4,2,1.632,0.16,10.18,2.52226959697136e-24,7.3346346578264e-23,8.3,0.0073,1.09,up,False,,False,False,1.632,22.134621513728206,1.834,0,0.12621218538038312,697
FILIP1,2,-1.213,0.1,-12.12,8.3566061685104e-34,3.95191502623555e-32,0.0,0.0,0.09,down,False,,False,False,1.213,31.40319240214963,2.0,0,0.12559603361595523,698
TREM1,2,1.924,0.231,8.33,7.95000780742721e-17,1.3714202856600102e-15,11.8,0.0175,1.13,up,False,,False,False,1.924,14.862829430862297,1.764,0,0.12517973129098856,699
RP1-257C22.2,3,1.763,0.19,9.29,1.5664753462618402e-20,3.5463850464838903e-19,39.1,0.0414,3.28,up,False,,False,False,1.763,18.450214112930023,1.827,0,0.12511565041336348,700
SLPI,3,1.071,0.173,6.2,5.47146385985522e-10,5.014937255103791e-09,66.4,0.0494,5.95,up,False,,True,False,1.071,8.29973449632904,1.008,1,0.1224841103593941,701
CD3E,2,1.484,0.265,5.6,2.1657803356304e-08,1.59781758199723e-07,83.3,0.1186,6.01,up,True,ALLOGRAFT_REJECTION,False,False,1.484,6.796472804279952,0.3340000000000001,1,0.12163729791898537,702
APOC2,2,-1.433,0.133,-10.79,4.03648818197747e-27,1.37740746139811e-25,0.0,0.0,1.0,down,False,,False,False,1.433,24.860937568776826,2.0,0,0.12158603627569312,703
KCNJ1,2,-1.586,0.162,-9.8,1.12152988471946e-22,2.9106311609088503e-21,0.0,0.0,0.32,down,False,,False,False,1.586,20.53601282545469,2.0,0,0.12156569727526453,704
TNMD,2,-1.471,0.14,-10.54,5.55800016264008e-26,1.78473560778109e-24,0.0,0.0,0.27,down,False,,False,False,1.471,23.748426111532954,2.0,0,0.12110898012494767,705
HSPB2,3,-1.187,0.106,-11.15,6.82995331806623e-29,2.56221758369571e-27,22.0,0.0091,2.56,down,False,,False,False,1.187,26.591383992707645,2.34,0,0.1208799373742957,706
CBSL,2,-1.187,0.097,-12.18,4.11290974931555e-34,1.96487968003526e-32,0.0,0.0,0.01,down,False,,False,False,1.187,31.70666403862017,2.0,0,0.12028848325601782,707
SPOCK2,2,1.658,0.348,4.76,1.93256286125529e-06,1.05970785260039e-05,93.9,0.228,16.31,up,True,COMPLEMENT,False,False,1.658,4.974813847462812,0.12199999999999989,1,0.12010504022686203,708
CTD-2515H24.4,2,-1.647,0.138,-11.94,7.74984142879453e-33,3.49549206178519e-31,38.9,0.0162,1.64,down,False,,False,False,1.647,30.4564916798107,1.222,0,0.11946359702265522,709
IVL,3,1.82,0.157,11.62,3.0907777046805503e-31,1.317887345881e-29,66.6,0.0399,5.99,up,False,,False,False,1.82,28.880121712013075,1.0020000000000002,0,0.11910734191429809,710
C5orf49,2,-3.146,0.696,-4.52,6.19383410482952e-06,3.11140477596469e-05,93.2,0.905,14.72,down,False,,False,False,3.146,4.507043485987854,0.1359999999999999,0,0.11841771614989519,711
IL34,3,-2.763,0.371,-7.45,9.46784580300301e-14,1.2686479816971799e-12,88.3,0.2746,17.13,down,False,,False,False,2.763,11.896658867120921,0.351,0,0.11635420846289207,712
RP11-618K13.2,2,-1.153,0.094,-12.28,1.23275756513656e-34,6.0371593812304696e-33,0.0,0.0,0.43,down,False,,False,False,1.153,32.21916735860483,2.0,0,0.1147714164908773,713
ST6GALNAC5,2,-1.345,0.12,-11.19,4.37229352200531e-29,1.65884957952386e-27,0.0,0.0,0.64,down,False,,False,False,1.345,26.780192992965695,2.0,0,0.11460289236271673,714
CH25H,2,1.457,0.129,11.27,1.82576795008125e-29,7.1113813549837e-28,11.8,0.0097,1.13,up,False,,False,False,1.457,27.148046031256484,1.764,0,0.11397073822328418,715
ST6GAL2,2,-2.13,0.235,-9.05,1.45833190881077e-19,3.0950219087353897e-18,43.1,0.0557,1.76,down,False,,False,False,2.13,17.5093362723921,1.138,0,0.11238823515987462,716
TSC22D3,3,-1.101,0.09,-12.26,1.49994567354967e-34,7.29983955761419e-33,30.7,0.008,2.89,down,False,,False,False,1.101,32.1366866850862,2.079,0,0.11043735441731706,717
AF131217.1,3,-1.2,0.144,-8.36,6.09170326977314e-17,1.0594404297334301e-15,0.0,0.0,1.28,down,False,,False,False,1.2,14.974923457797342,3.0,0,0.10578714708852247,718
HID1,3,-1.263,0.122,-10.35,4.16705033299275e-25,1.27013647454463e-23,21.4,0.0127,2.54,down,False,,False,False,1.263,22.89614961214854,2.358,0,0.10519401496788319,719
CSF2RA,2,1.519,0.272,5.6,2.19730571610669e-08,1.62005447270367e-07,91.0,0.1347,11.13,up,True,IL6_JAK_STAT3_SIGNALING,False,False,1.519,6.790470382496326,0.17999999999999994,1,0.10495030202819755,720
KRT28,2,-1.974,0.321,-6.15,7.74328641937421e-10,6.96627946929788e-09,0.0,0.0,0.01,down,False,,False,False,1.974,8.156999106745522,2.0,0,0.10414366019034618,721
MIR193BHG,3,-1.13,0.1,-11.3,1.2439868810474999e-29,4.86964697298343e-28,23.1,0.0083,2.6,down,False,,False,False,1.13,27.312502521997384,2.307,0,0.10376268764734248,722
HOXA13,2,-1.372,0.127,-10.84,2.17454958314347e-27,7.47489444813591e-26,0.0,0.0,0.51,down,False,,False,False,1.372,25.126394935567518,2.0,0,0.10363744263456989,723
LUZP2,2,2.783,0.419,6.64,3.16390516477536e-11,3.33170742250231e-10,79.8,0.2845,4.96,up,False,,False,False,2.783,9.47733314363133,0.40400000000000014,0,0.10343841386866584,724
IRS4,2,-2.109,0.235,-8.98,2.71622183445247e-19,5.661980135591959e-18,42.8,0.0498,1.75,down,False,,False,False,2.109,17.247031658640633,1.1440000000000001,0,0.10297725902905869,725
ZP1,2,-2.782,0.514,-5.42,6.08648097583376e-08,4.21035558993181e-07,69.8,0.3746,3.31,down,False,,False,False,2.782,6.375681223826157,0.6040000000000001,0,0.10229795218838755,726
TNNC2,2,-1.368,0.114,-12.01,3.3404586544774096e-33,1.53026999300708e-31,18.8,0.0074,1.23,down,False,,False,False,1.368,30.815231937725898,1.624,0,0.10198527782566291,727
MROH2A,2,-1.475,0.146,-10.13,4.15573415162082e-24,1.18636074091819e-22,0.0,0.0,0.09,down,False,,False,False,1.475,21.925783233426657,2.0,0,0.1000657757128457,728
AGTR1,2,-1.801,0.175,-10.3,7.0076163079712e-25,2.09771470784268e-23,33.5,0.0267,1.5,down,False,,False,False,1.801,22.67825357678813,1.33,0,0.09747291795523338,729
CARD17,3,1.525,0.157,9.74,2.0288808757649599e-22,5.1792881593001e-21,33.4,0.0257,3.0,up,False,,False,False,1.525,20.285729925531147,1.9980000000000002,0,0.09689514829816309,730
ABO,2,-1.362,0.117,-11.66,2.07152317355058e-31,8.91402315618483e-30,13.9,0.0046,1.16,down,False,,False,False,1.362,29.049926242070548,1.722,0,0.09648830497554142,731
ISG20,3,1.337,0.249,5.38,7.56172060066941e-08,5.16070896621196e-07,83.2,0.1218,11.9,up,True,INTERFERON_GAMMA_RESPONSE,False,False,1.337,6.287290631907005,0.5039999999999998,1,0.09601976985125787,732
SDCBP2,3,1.061,0.081,13.05,6.63475522991608e-39,4.02365246572812e-37,40.5,0.0077,3.36,up,False,,False,False,1.061,36.39537953757802,1.785,0,0.09398873424695436,733
HRNR,3,3.042,0.874,3.48,0.0004973209958056,0.0016597928700903,89.6,1.7616,19.32,up,False,,False,False,3.042,2.7799461053270957,0.3120000000000003,0,0.09388630717169069,734
WFIKKN1,2,-1.176,0.1,-11.81,3.34784140398633e-32,1.49275465573173e-30,0.0,0.0,0.36,down,False,,False,False,1.176,29.826011565629052,2.0,0,0.09331419614052924,735
APOB,3,-1.242,0.161,-7.71,1.25337390150053e-14,1.8167324867012999e-13,0.0,0.0,0.38,down,False,,False,False,1.242,12.740709017712737,3.0,0,0.09289456677668143,736
VSTM2L,2,-1.37,0.129,-10.66,1.61090477388701e-26,5.31871224991834e-25,0.0,0.0,0.25,down,False,,False,False,1.37,24.274193505008064,2.0,0,0.09245231714952531,737
JAK3,3,1.545,0.368,4.2,2.63395951955559e-05,0.0001172658014326,91.8,0.2784,24.25,up,False,,True,False,1.545,3.9308286239850903,0.24600000000000022,1,0.09113160740984971,738
SAXO2,3,-1.133,0.133,-8.54,1.29879026212061e-17,2.3977430004717197e-16,0.0,0.0,1.09,down,False,,False,False,1.133,15.6201973681339,3.0,0,0.09042678961843673,739
EDN3,2,-1.505,0.155,-9.72,2.39835066887257e-22,6.0892614758826404e-21,0.0,0.0,0.59,down,False,,False,False,1.505,20.215435376726422,2.0,0,0.08944768139357348,740
TNFSF10,3,1.477,0.28,5.27,1.3707582538444e-07,9.03635031378302e-07,92.6,0.1595,26.87,up,True,INFLAMMATORY_RESPONSE;INTERFERON_GAMMA_RESPONSE,False,False,1.477,6.0440069410547,0.2220000000000002,1,0.08900531699933079,741
FCN1,2,1.152,0.205,5.62,1.88300239581329e-08,1.39933978043153e-07,61.4,0.053,2.59,up,True,COMPLEMENT,False,False,1.152,6.854076819568525,0.772,1,0.08874802126013248,742
LGALS9B,3,3.036,0.831,3.65,0.0002574806779603,0.0009211929069805,90.9,1.84,21.95,up,False,,False,False,3.036,3.0356494146842374,0.2729999999999999,0,0.08765684275018218,743
RP1-80N2.4,2,-1.369,0.13,-10.57,3.95606366296575e-26,1.28087820589717e-24,0.0,0.0,0.74,down,False,,False,False,1.369,23.89249216379277,2.0,0,0.08740625433568464,744
RASGRP1,3,1.324,0.219,6.05,1.47153189633201e-09,1.27629085443631e-08,87.6,0.0907,16.12,up,True,COMPLEMENT;INFLAMMATORY_RESPONSE,False,False,1.324,7.894050342791599,0.37200000000000033,1,0.0866015633910141,745
SELL,2,1.673,0.536,3.12,0.0018075739259416,0.005196941541681,95.8,0.5512,23.76,up,True,INFLAMMATORY_RESPONSE,False,False,1.673,2.2842521683547723,0.08400000000000007,1,0.08510159937760686,746
UCA1,3,1.424,0.156,9.14,6.18462261719459e-20,1.3380391020878798e-18,24.0,0.0187,2.63,up,False,,False,False,1.424,17.873531194809704,2.2800000000000002,0,0.08478833514876602,747
IFITM1,3,1.706,0.737,2.32,0.0205571233674499,0.04149178314439,97.4,1.4184,76.66,up,True,INFLAMMATORY_RESPONSE,False,False,1.706,1.3820379005981585,0.07799999999999974,1,0.08435247304913868,748
GCH1,3,1.134,0.155,7.31,2.65424793031446e-13,3.43277844202935e-12,84.1,0.0498,12.59,up,True,INFLAMMATORY_RESPONSE;INTERFERON_GAMMA_RESPONSE;TNFA_SIGNALING_VIA_NFKB,False,False,1.134,11.464354225851606,0.4770000000000001,1,0.08409172231468132,749
ALDH1A2,3,-1.888,0.174,-10.88,1.40959504609872e-27,4.8957285510571196e-26,69.3,0.051,6.52,down,False,,False,False,1.888,25.310182670120295,0.9210000000000002,0,0.08367576884411407,750
KLRD1,2,1.075,0.192,5.61,1.9946074156489e-08,1.47712005672019e-07,55.6,0.0422,2.25,up,True,ALLOGRAFT_REJECTION,False,False,1.075,6.830584204855869,0.8879999999999999,1,0.08336110709278455,751
DAW1,2,-2.023,0.422,-4.79,1.63058640611826e-06,9.06014649437987e-06,0.0,0.0,0.06,down,False,,False,False,2.023,5.042864780117177,2.0,0,0.08285501033046822,752
KRT6A,3,3.193,1.287,2.48,0.0130666040174901,0.0282954656310477,98.3,4.8526,115.76,up,False,,False,False,3.193,1.5482831549065739,0.051000000000000045,0,0.08245740078087094,753
PLD5,2,-1.593,0.178,-8.93,4.38288464357686e-19,9.0236540564196e-18,0.0,0.0,0.33,down,False,,False,False,1.593,17.044617562769854,2.0,0,0.08102568117645295,754
USP41,2,1.348,0.128,10.57,4.09265930183292e-26,1.32327433144485e-24,0.0,0.0,0.76,up,False,,False,False,1.348,23.878350111759453,2.0,0,0.07992830209996002,755
FOXA1,2,-1.649,0.195,-8.47,2.54232569458368e-17,4.56910132279096e-16,0.0,0.0,0.06,down,False,,False,False,1.649,15.340169211075157,2.0,0,0.07952310321473513,756
ALCAM,3,-1.103,0.089,-12.32,6.73246592697224e-35,3.36752766847208e-33,37.1,0.0091,3.18,down,False,,False,False,1.103,32.47268882731533,1.887,0,0.07937937186410496,757
CYSRT1,3,1.624,0.145,11.18,5.10112283170694e-29,1.9322359930004498e-27,57.0,0.0311,4.65,up,False,,False,False,1.624,26.713939832268977,1.29,0,0.07810885724663683,758
GALR2,2,1.552,0.17,9.15,5.62187249848971e-20,1.2242084959734499e-18,0.0,0.0,0.5,up,False,,False,False,1.552,17.912144610834556,2.0,0,0.0774438786167023,759
LINC01132,2,1.335,0.126,10.6,3.01806077894186e-26,9.826117492941591e-25,0.0,0.0,0.14,up,False,,False,False,1.335,24.007618047220216,2.0,0,0.07699797580654369,760
SH2D5,3,2.671,0.56,4.77,1.84603675100137e-06,1.01488666754793e-05,74.6,0.588,7.86,up,False,,False,False,2.671,4.993582452732673,0.762,0,0.07621378435948561,761
AC091729.7,2,-1.868,0.214,-8.74,2.2643912945677797e-18,4.4394586109327604e-17,24.6,0.034,1.33,down,False,,False,False,1.868,16.352669988583667,1.508,0,0.07618829292378623,762
CLVS2,2,-2.078,0.283,-7.35,1.97952285382964e-13,2.58154041700824e-12,28.5,0.0663,1.4,down,False,,False,False,2.078,11.5881210711799,1.4300000000000002,0,0.07600151125757196,763
RP1-232L22__B.1,3,1.81,0.175,10.34,4.83367615543775e-25,1.46759435956735e-23,60.4,0.0483,5.06,up,False,,False,False,1.81,22.833393966044927,1.1880000000000002,0,0.0759695689361404,764
TAC1,2,-2.935,0.581,-5.05,4.45790435260442e-07,2.72823746379391e-06,88.7,0.6018,8.82,down,False,,False,False,2.935,5.564117831696251,0.22599999999999998,0,0.07486547306541741,765
SCGB1D2,2,-2.972,1.271,-2.34,0.0193456817173782,0.0393930987580121,78.9,2.6472,4.75,down,False,,False,False,2.972,1.4045798551752935,0.42199999999999993,0,0.07317262977236813,766
APCDD1L-AS1,3,-2.792,0.556,-5.03,5.02619519704879e-07,3.05140730451439e-06,83.8,0.6822,12.34,down,False,,False,False,2.792,5.5154998184812225,0.4860000000000001,0,0.07313125350077423,767
TMC5,3,2.57,0.359,7.16,8.21036869868254e-13,1.0090625738000698e-11,82.2,0.2398,11.22,up,False,,False,False,2.57,10.996081901539636,0.5339999999999998,0,0.07235013687010197,768
GJA3,3,1.76,0.222,7.94,1.9459472064427202e-15,3.01473713802896e-14,37.7,0.0651,3.21,up,False,,False,False,1.76,13.520750549023099,1.869,0,0.0712475957049104,769
SRGN,3,1.396,0.313,4.46,8.10229668971514e-06,3.97957749075832e-05,87.2,0.1882,15.65,up,True,ALLOGRAFT_REJECTION,False,False,1.396,4.400163034251077,0.384,1,0.0708812101055511,770
LINC01094,3,1.07,0.091,11.76,6.08701434878143e-32,2.6784007310267796e-30,30.4,0.0079,2.88,up,False,,False,False,1.07,29.57212444515306,2.088,0,0.06977124195095949,771
CLEC7A,2,3.033,0.641,4.73,2.25498068718382e-06,1.22248362450871e-05,98.2,0.8081,56.67,up,False,,False,False,3.033,4.912756949654762,0.03600000000000003,0,0.065417325264577,772
LINC01270,2,1.313,0.125,10.5,8.28458826329747e-26,2.62427505623181e-24,0.0,0.0,0.23,up,False,,False,False,1.313,23.580990647519215,2.0,0,0.06409504871857105,773
CLDN8,2,-2.963,0.572,-5.18,2.22515862605471e-07,1.43140253578771e-06,95.2,0.6241,20.99,down,False,,False,False,2.963,5.844238217751087,0.09599999999999986,0,0.0637518272889459,774
FLJ12825,2,-1.421,0.145,-9.79,1.2871724411878099e-22,3.3184382902825302e-21,0.0,0.0,0.04,down,False,,False,False,1.421,20.47906625409214,2.0,0,0.06347711669288389,775
KRT8,3,-1.128,0.142,-7.93,2.2038911226346402e-15,3.3986091758731403e-14,0.0,0.0,1.27,down,False,,False,False,1.128,13.46869877437562,3.0,0,0.06220555389579721,776
GPIHBP1,2,-1.223,0.111,-11.0,3.70047284042548e-28,1.32049342563293e-26,0.0,0.0,0.06,down,False,,False,False,1.223,25.87926375668231,2.0,0,0.06108152357109228,777
BEAN1,3,-1.123,0.115,-9.79,1.19866811086248e-22,3.0970884996887303e-21,15.6,0.0078,2.37,down,False,,False,False,1.123,20.509046384447114,2.532,0,0.05964398474467067,778
ODF3B,3,2.417,0.304,7.95,1.92081896814809e-15,2.98172753483942e-14,80.6,0.176,10.31,up,False,,False,False,2.417,13.525532044156662,0.5820000000000002,0,0.059242800464679196,779
