"collection","pathway","NES","ES","padj","pval","size","leadingEdge"
"Reactome","REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION",1.9876450396956,0.496704204263839,2.91469858343786e-05,3.73624873040833e-06,93,"CDK5R1;CCNA2;AURKA;TPX2;AURKB;EXO1;CHEK1;BLM;BRIP1;HUS1;DNA2;RFC5;BRCA1;RFC4;MAPK14;SSRP1;CHEK2;CDK2;RMI2;TAF13;RFC3;PRKAG1;RPA3;TAF5;HIPK2;TAF11;PLK3;TAF2;NOC2L;ATR"
"Reactome","REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE",2.19933892954587,0.628633916712856,3.1487195976048e-05,4.05916510397705e-06,43,"EXO1;CHEK1;RAD51;BLM;RAD51AP1;BRIP1;HUS1;BRCA2;DNA2;RFC5;BRCA1;RFC4;XRCC2;PALB2;RMI2;RFC3;RPA3;ATR;SEM1;RAD50;RFC2;ATRIP;RBBP8;TOP3A;RAD9A"
"Reactome","REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA",2.17328719377946,0.652287368863012,3.24944485299535e-05,4.2126816011156e-06,35,"NUP210;NUP50;EIF4E;NUP88;POM121;RAE1;NUP37;NCBP1;NUP188;ALYREF;SEH1L;NUP205;NDC1;NUP58;NUP155;NUP153;POM121C;NUP107;NUP98;NUP160;NUP35;NUP85;SEC13;NCBP2;NXF1;SLBP"
"Reactome","REACTOME_KIDNEY_DEVELOPMENT",-2.18901990854678,-0.601995436647,3.25455935450492e-05,4.2430162014303e-06,40,"ID4;GATA3;EMX2;FOXC1;GFRA1;IRX1;GREM1;BMP4;POU3F3;HOXA11;SLIT2;ITGA8;LFNG;PCDH19;OSR1;WFDC2;RET;CTNNB1;FOXC2;WNT11;NPNT;ITGB1;HOXB4"
"Reactome","REACTOME_INTERLEUKIN_12_SIGNALING",2.19596520338461,0.627669609364782,3.36743990118242e-05,4.41470635260623e-06,43,"LMNB1;PSME2;IL12RB2;SOD2;IL12B;IL12RB1;P4HB;CAPZA1;CNN2;GSTO1;PPIA;HNRNPA2B1;CFL1;PITPNA;HSPA9;LCP1;BOLA2B;TCP1;TALDO1;BOLA2;IL10;HNRNPF;SNRPA1;MSN;SERPINB2;CDC42;RALA"
"Reactome","REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA",2.09120872709582,0.557794040266533,3.46619947826834e-05,4.56942538650086e-06,61,"IFI16;MYD88;POLR3G;NFKB1;IRF7;TRIM21;AIM2;POLR3B;POLR2H;ZBP1;RIPK3;NFKBIB;NKIRAS2;PRKDC;CHUK;NLRC3;DDX41;XRCC6;NFKB2;POLR3K;POLR1C;POLR3D;TBK1;POLR3A;NFKBIA;DHX9;IKBKB;POLR3F;XRCC5;IKBKG"
"Reactome","REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES",2.05366109062718,0.535256465160067,3.62664843126007e-05,4.80735625993687e-06,74,"CCNK;ELL2;NABP1;INTS13;GTF2E1;POLR2H;NABP2;INTS7;TAF13;CDK7;NCBP1;TAF5;TAF11;POLR2D;INTS9;GTF2E2;SSU72;INTS14;SRRT;TAF9;SUPT4H1;GTF2B;RPRD1B;ELL;NCBP2;POLR2L;INTS5;GTF2A2;CDK9;RPRD1A"
"Reactome","REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS",2.0773120502564,0.571364029547736,3.69963078353551e-05,4.93104467142752e-06,53,"STAT3;CASP7;TFDP1;GZMB;CYCS;C1QBP;YWHAQ;BAK1;AVEN;DYNLL1;SFN;BID;CASP8;YWHAG;YWHAZ;YWHAE;CDKN2A;TP63;PMAIP1;BCL2L11;BAX;YWHAB;TP73;E2F1;GSDMD;DIABLO;CASP3;MAPK3"
"Reactome","REACTOME_FORMATION_OF_PARAXIAL_MESODERM",2.07472472883208,0.570652387599405,3.81172101237572e-05,5.10820587237533e-06,53,"PSMD11;PSMA5;PSMB2;PSMA3;PSMD1;PSMA6;PSMD6;MESP2;PSMC4;PSMD12;PSMA4;PSMD2;PSMD14;EPHA4;PSMB5;PSMA7;PSMA2;PSMA1;PSMB3;PSMB6;PSMD7;LEF1;PSMC2;PSMD13;PSMC3;PSMC6;PSMB1;PSMC1;SEM1;TBX6"
"Reactome","REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS",2.17231886690393,0.790804023813684,4.10059606317574e-05,5.52520227012026e-06,16,"CCNB1;FOXM1;CCNB2;PLK1;CDC25A;MYBL2;CENPF;CDC25C"
"Reactome","REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES",2.19602808489477,0.653770336076024,4.58297510642717e-05,6.20854602910017e-06,36,"EXO1;RAD51;BLM;EME1;RAD51AP1;BRIP1;BRCA2;GEN1;DNA2;BRCA1;FIGNL1;XRCC2;PALB2;RMI2;SLX1A;SLX1B;RTEL1;SEM1;SLX4;RAD50;RBBP8;TOP3A"
"Reactome","REACTOME_DISEASES_OF_DNA_REPAIR",2.11835149734363,0.587978533734916,4.63084304883857e-05,6.30712053993308e-06,51,"EXO1;RAD51;BLM;RAD51AP1;BRIP1;HUS1;NEIL3;BRCA2;DNA2;RFC5;BRCA1;RFC4;XRCC2;PALB2;RMI2;RFC3;RPA3;ATR;SEM1;RAD50;RFC2;ATRIP;MSH3;RBBP8;MLH1;TOP3A;RAD9A"
"Reactome","REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS",2.16691118749406,0.7109322269242,4.66423353029999e-05,6.38656885430735e-06,25,"CDK5R1;LMNB1;CDC25B;CDC25A;SOD2;C1QBP;CDC25C;PRDX1;FASLG;YWHAE;CDKN2A;CAPN1;BCL2L11"
"Reactome","REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS",2.05636312173063,0.557034832170151,4.72871701878558e-05,6.50930456336835e-06,57,"PSMD11;PSMA5;PSMB2;PSMA3;PSMD1;PSMA6;PSMD6;PSMC4;PSMD12;PSMA4;PSMD2;PSMD14;CBFB;PSMB5;PSMA7;PSMA2;PSMA1;CDK7;PSMB3;PSMB6;MYB;PSMD7;PSMC2;PSMD13;PSMC3;PSMC6;TP73;PSMB1;PSMC1;SEM1"
"Reactome","REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION",2.16326984133059,0.696730035276384,4.98251190366418e-05,6.89495456442967e-06,27,"RCC1;RAN;POM121;KPNB1;NUP37;RANGAP1;NUP188;SEH1L;NUP205;NDC1;NUP58;NUP155;NUP107;NUP98;TNPO1;NUP160;NUP35;NUP85"
"Reactome","REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS",2.10976286848256,0.585594637856042,5.31107375835355e-05,7.38831090929008e-06,51,"WNT5A;PSMD11;FZD5;PSMA5;PSMB2;PSMA3;PSMD1;PSMA6;PSMD6;PSMC4;PSMD12;PSMA4;PSMD2;PSMD14;PSMB5;PSMA7;PSMA2;PSMA1;PSMB3;PSMB6;PSMD7;PSMC2;PSMD13;PSMC3;PSMC6;PSMB1;PSMC1;SEM1;ADRM1;PSMC5"
"Reactome","REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION",2.14234979905287,0.611790327103473,5.51242324277737e-05,7.70855981510019e-06,44,"NOD2;IRAK2;NFKB1;S100A12;NLRX1;N4BP1;UBE2N;CASP8;USP18;NLRC5;IRAK1;SAA1;NFKBIB;UBE2V1;NKIRAS2;CHUK;USP14;NFKB2;NFKBIA;IKBKB;IKBKG;TRAF2"
"Reactome","REACTOME_REGULATION_OF_CDH1_FUNCTION",2.06674066475208,0.552382083943578,5.80353420195045e-05,8.15791770558221e-06,60,"PSMD11;PSMA5;CTSB;PSMB2;PSMA3;PSMD1;PSMA6;PSMD6;PSMC4;PSMD12;CTSL;PSMA4;PSMD2;PSMD14;PSMB5;PSMA7;PSMA2;PSMA1;PSMB3;PSMB6;CTSS;PSMD7;PSMC2;PSMD13;PSMC3;CDH1;PSMC6;JUP;PSMB1;PSMC1"
"Reactome","REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES",2.14696725060961,0.629621814352034,5.85458828654188e-05,8.27232430873362e-06,39,"KPNA2;IRAK2;NMI;NFKB1;TRIM25;IFIH1;IKBKE;CASP1;TRAF3;PPIA;KPNB1;PYCARD;RIPK3;FKBP1A;PPIH;TBK1;PPIB"
"Reactome","REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE",2.01585747137338,0.518202110924063,6.10024094703342e-05,8.6638527652696e-06,78,"TNFRSF21;NUP210;DNAJC7;DNAJB6;NUP50;HSPA14;HSPA8;NUP88;POM121;HSPA4;HSPA5;HSPH1;RAE1;BAG3;NUP37;HSPA9;YWHAE;DNAJB1;NUP188;RPA3;SEH1L;DEDD2;NUP205;HSPA6;MAPKAPK2;NDC1;NUP58;NUP155;HIKESHI;NUP153"
"Reactome","REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS",2.15638250184468,0.616355742107286,6.1322064616151e-05,8.75391454098003e-06,43,"NUP210;NUP50;NUP88;POM121;RAE1;POLR2H;NUP37;NUP188;SEH1L;POLR2D;NUP205;NDC1;NUP58;NUP155;NUP153;POM121C;NUP107;NUP98;NUP160;NUP35;NUP85;SEC13;POLR2L;POLR2G;POLR2B;POLR2E;AAAS;NUP62;NUP93"
"Reactome","REACTOME_SARS_COV_2_INFECTION",1.67959917070256,0.360071281156679,6.33189894173287e-05,9.08509899141569e-06,280,"KPNA2;NOD2;STAT1;IRAK2;PARP9;IL17A;NUP210;TRIM25;IL17F;PARP14;IRF7;CSNK1A1;IFIH1;YWHAQ;IKBKE;NUP50;VCP;VPS33A;UBE2N;SNRPD3;STAT2;SNRPD1;SFN;TRAF3;NUP88;POM121;LARP1;ISG15;RPS26;SEC24C"
"Reactome","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING",1.90828821889923,0.470273773337676,6.48742453797053e-05,9.35549933370841e-06,103,"STAT1;IL4R;BIRC5;LCN2;STAT3;IL17A;IL17F;IL12B;CCL22;HMOX1;SOCS3;MCL1;CCL2;JAK3;HIF1A;MMP1;HSPA8;PIM1;MYC;IL23A;CD36;CXCL8;MMP9;IL2RG;FSCN1;JUNB;NOS2;IL1B;FASLG;OSM"
"Reactome","REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS",2.05425356891296,0.583731629974413,7.0868185579515e-05,1.02714995850863e-05,46,"NUP210;NUP50;CBX2;NUP88;POM121;RAE1;NUP37;NOP58;HNRNPC;NUP188;SEH1L;NUP205;NDC1;NUP58;NUP155;NUP153;POM121C;NUP107;NUP98;HNRNPK;NUP160;NUP35;NUP85"
"Reactome","REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN",2.10456689209576,0.662080199898959,7.18084782266416e-05,1.04600842282071e-05,30,"NUP210;NUP50;NUP88;POM121;RAE1;NUP37;NUP188;SEH1L;NUP205;NDC1;NUP58;NUP155;NUP153;POM121C;NUP107;NUP98;NUP160;NUP35;NUP85"
"Reactome","REACTOME_ABC_TRANSPORTER_DISORDERS",2.03620567428251,0.541907063260568,7.6919559644292e-05,1.12606201664259e-05,62,"ABCA12;PSMD11;PSMA5;PSMB2;PSMA3;VCP;PSMD1;PSMA6;PSMD6;PSMC4;PSMD12;DERL1;PSMA4;PSMD2;PSMD14;ABCB6;PSMB5;PSMA7;PSMA2;PSMA1;PSMB3;PSMB6;PSMD7;PSMC2;PSMD13;PSMC3;ABCC2;PSMC6;PSMB1;PSMC1"
"Reactome","REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS",2.09353043390687,0.650078150316204,8.37182255615056e-05,1.23168838772208e-05,32,"RAN;NUP210;NUP50;NUP88;POM121;RAE1;NUP37;NUP188;SEH1L;NUP205;NDC1;NUP58;NUP155;NUP153;POM121C;NUP107;NUP98;NUP160;NUP35;NUP85"
"Reactome","REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES",2.09156848977686,0.657991004712059,8.49802954086209e-05,1.2564457369228e-05,30,"UBE2C;UBE2T;UCHL3;UBA6;UBE2S;UBE2G1;UBE2A;UBE2L3;UBE2D1;UBE2E1;UBE2H;UBE2K;UBE2D2"
"Reactome","REACTOME_SIGNALING_BY_NOTCH4",1.99816517784511,0.522036105840766,8.92592939045458e-05,1.32621237847978e-05,72,"TACC3;PSMD11;PSMA5;PSMB2;PSMA3;PSMD1;CUL1;PSMA6;PSMD6;PSMC4;PSMD12;ADAM10;PSMA4;PSMD2;PSMD14;PSMB5;PSMA7;PSMA2;PSMA1;YWHAZ;PSMB3;PSMB6;PSMD7;PSMC2;PSMD13;PSMC3;PSMC6;RBX1;PSENEN;PSMB1"
"Reactome","REACTOME_INTERLEUKIN_17_SIGNALING",2.01740896083172,0.528584085184406,9.22343849172504e-05,1.37713393357876e-05,70,"NOD2;IRAK2;IL17A;NFKB1;IL17F;FBXW11;MAPKAPK3;IL17C;CUL1;UBE2N;PPP2CA;PPP2R1B;MAP2K4;MAPK14;IRAK1;DUSP7;RPS6KA1;TNIP2;MAP2K3;UBE2V1;CHUK;MAP3K8;MAPKAPK2;MAPK7;MAP2K6;BTRC;IKBKB;IKBKG;MAPK3"
"Reactome","REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS",-2.17459713922803,-0.652038530189723,9.69046758020334e-05,1.45392303097006e-05,27,"NR3C2;THRA;AR;PPARA;NR1H3;ESR1;RXRA;PPARG;RORA;NR5A2;NR3C1;PGR"
"Reactome","REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION",2.10109503347448,0.630619715166503,0.000101506435519794,1.53035922451547e-05,35,"LMNB1;PSME2;SOD2;CAPZA1;CNN2;GSTO1;PPIA;HNRNPA2B1;CFL1;PITPNA;HSPA9;LCP1;BOLA2B;TCP1;TALDO1;BOLA2;IL10;HNRNPF;SNRPA1;MSN;SERPINB2;CDC42;RALA"
"Reactome","REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS",2.07462029916903,0.64420621971825,0.000109213972251523,1.65451611276888e-05,32,"PCLAF;UBE2L6;TRIM25;PCNA;POLE2;USP43;ISG15;POLE3;RFC5;RFC4;POLD3;RFC3;RPA3;USP10;POLE4;POLD2;UBA7;RFC2"
"Reactome","REACTOME_MAPK6_MAPK4_SIGNALING",1.99101622460254,0.518929005044175,0.00010924201952991,1.66289745679179e-05,74,"MAPK6;CDK1;PSMD11;PSMA5;PSMB2;PSMA3;PSMD1;PSMA6;PSMD6;PSMC4;ETV4;PSMD12;MYC;PSMA4;PSMD2;PSMD14;PSMB5;PSMA7;PSMA2;PSMA1;DNAJB1;PSMB3;PSMB6;PSMD7;PSMC2;PSMD13;PSMC3;AGO2;RAC1;PSMC6"
"Reactome","REACTOME_UNWINDING_OF_DNA",2.12888803423342,0.836920760581747,0.000112789594354039,1.72511397045507e-05,12,"GINS3;GINS1;GINS4;CDC45;MCM4;MCM6;GINS2;MCM3;MCM2;MCM5;MCM7"
"Reactome","REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS",2.05793318096083,0.611924200888726,0.000122318810658012,1.87977196277062e-05,38,"NUP210;NUP50;NUP88;POM121;RAE1;PML;NUP37;NUP188;SEH1L;NUP205;NDC1;NUP58;NUP155;NUP153;POM121C;NUP107;NUP98;NUP160;NUP35;NUP85;TRIM27;SEC13;MDM2"
"Reactome","REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1",2.04010638903031,0.579463761378233,0.000130574489159146,2.01615380202031e-05,47,"CCNE1;LYN;TFDP1;E2F3;E2F2;CUL1;PPP2CA;SKP2;CCND2;E2F4;CCNE2;PPP2R2A;PPP2R1B;RBL1;CDK2;CDK7;CDKN2A;CDKN2B;RB1;CDKN1A"
"Reactome","REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE",1.87643922085295,0.46237695455554,0.000162369295480149,2.51891186724484e-05,101,"PSMD11;PSMA5;RPL26L1;PSMB2;PSMA3;VCP;PSMD1;PSMA6;PSMD6;PSMC4;PSMD12;RPL22L1;PSMA4;PSMD2;PSMD14;ELOC;PSMB5;PSMA7;UBE2D1;PSMA2;PSMA1;PSMB3;PSMB6;PSMD7;NPLOC4;PSMC2;PSMD13;PSMC3;UBE2D2;PSMC6"
"Reactome","REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS",2.05254590072619,0.624283888812543,0.000177743607987185,2.77036650468009e-05,34,"NUP210;NUP50;NUP88;POM121;RAE1;NUP37;NUP188;SEH1L;NUP205;NDC1;NUP58;NUP155;NUP153;POM121C;NUP107;NUP98;NUP160;NUP35;NUP85"
"Reactome","REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION",1.7606164965484,0.406569721711391,0.00019638780181563,3.07526419449093e-05,157,"ZC3H12A;EZH2;HDAC1;PSMD11;PSMA5;ADAM19;CTSB;PSMB2;PSMA3;PSMD1;PSMA6;PSMD6;PSMC4;ZNF217;PSMD12;MYC;PKM;ANGPTL4;ARHGAP32;CTSL;PSMA4;PSMD2;PSMD14;PCSK6;RPN2;PSMB5;KMT5A;PSMA7;PSMA2;PSMA1"
"Reactome","REACTOME_NEDDYLATION",1.68885605159166,0.37385052401155,0.000201271619857911,3.16639984627158e-05,219,"UBE2F;BIRC5;DCUN1D3;FBXO9;FBXO10;PSMD11;UCHL3;FBXW11;PSMA5;DCUN1D5;SOCS3;DTL;PSMB2;LRR1;PSMA3;VCP;KBTBD8;PSMD1;CUL1;PSMA6;PSMD6;UBD;PSMC4;HIF1A;FBXO6;DCAF13;SKP2;WSB2;PSMD12;CCNF"
"Reactome","REACTOME_SIGNALING_BY_ALK_IN_CANCER",1.87711236398786,0.474337599610547,0.000208160315550359,3.28993361066481e-05,89,"CCNB1;STAT1;FOXM1;STAT3;HDAC1;GZMB;DNMT1;BCL2A1;ICOS;MCL1;SHC1;ATIC;CUL1;TFG;NPM1;TPM3;LMO7;JUNB;RNF213;PRF1;RB1;CDKN1A;CEBPB;PIK3R2;STRN;IL10;ZAP70;AGO2;RBX1;TPM4"
"Reactome","REACTOME_PTEN_REGULATION",1.79442556386882,0.429831539352295,0.000208993823436895,3.31832873337532e-05,125,"EZH2;HDAC1;PSMD11;PSMA5;RCOR1;PSMB2;PSMA3;CBX2;PSMD1;PSMA6;PSMD6;PSMC4;PSMD12;NEDD4;PML;PSMA4;PSMD2;PSMD14;PSMB5;MTA2;PSMA7;PSMA2;PSMA1;KDM1A;SLC38A9;PSMB3;PSMB6;FRK;LAMTOR5;PSMD7"
"Reactome","REACTOME_ION_HOMEOSTASIS",-2.02483227966669,-0.529006787740654,0.000211864050883116,3.3793319113913e-05,51,"ATP1A2;FXYD6;SLC8A1;CAMK2B;CASQ2;FXYD1;ATP2B2;ATP1B2;CAMK2G;PLN;ATP2B4;TRDN;ASPH;TRPC1;CASQ1;ATP2A3;ITPR3;SLC8A3;ITPR1;DMPK;FXYD7;ABCC9;CAMK2A;ITPR2;KCNJ11;NOS1;FXYD2;ORAI1;STIM1"
"Reactome","REACTOME_MODULATION_OF_HOST_RESPONSES_BY_IFN_STIMULATED_GENES",2.0952046011685,0.736167063556943,0.000217579511819709,3.49413971554761e-05,18,"IFI27;UBE2L6;TRIM25;IFIH1;IFI6;IFI44;ISG15;HSPA5;IFI44L;HERC5;CHUK;UBA7;IKBKB;IKBKG"
"Reactome","REACTOME_STRIATED_MUSCLE_CONTRACTION",-2.16655497064996,-0.643760231707428,0.000217579511819709,3.50219024851826e-05,29,"TNNC1;TNNT2;DMD;TPM1;TMOD1;TNNT3;DES;TPM2;TNNC2;ACTA1;TNNI2;TNNT1;ACTC1;MYH3;VIM;MYBPC1;TCAP;MYL3;TMOD2;ACTN2;TNNI3;TNNI1;MYL4"
"Reactome","REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX",1.98406632474798,0.537819787138583,0.000254809142878298,4.13856073283762e-05,56,"CCNK;LEO1;NELFCD;ELOA;EAF1;POLR2H;ELOC;SSRP1;GTF2H1;IWS1;CDK7;NCBP1;CTR9;POLR2D;PAF1;GTF2H3;SUPT4H1;GTF2H4;ELL;NELFE;NCBP2;POLR2L;CDK9;POLR2G;CCNH;POLR2B;POLR2E;AFF4;MNAT1;SUPT6H"
"Reactome","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT",1.96354896646359,0.524801823721085,0.000254809142878298,4.13685971943911e-05,60,"VDAC1;CMC2;SLC25A13;CHCHD4;TOMM5;COA4;TOMM22;TIMM17A;GRPEL1;MTX2;TIMM22;TIMM8A;TIMM23;TIMM8B;TOMM40;COA6;GRPEL2;COQ2;HSPA9;TIMM21;MTX1;TIMM10;TIMM50;HSPD1;TIMM13;TOMM6;TIMM44;ACO2;TOMM70;CS"
"Reactome","REACTOME_DISEASES_OF_IMMUNE_SYSTEM",2.10565705380632,0.660474292742959,0.000258365456075924,4.21513926882789e-05,29,"S100A8;S100A9;MYD88;NFKB1;TRAF3;CD36;TLR2;CHUK;NFKB2;NFKBIA;TLR10;IKBKB;IKBKG;LY96"
"Reactome","REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS",2.06523593258236,0.590303447910802,0.000259826752349158,4.25790380761547e-05,43,"PCNA;VCP;LEO1;UBE2N;BCL10;DERL1;UBE2A;UBE2L3;PEX13;UBE2D1;UBE2D3;UBE2E1;CTR9;PRKDC;UBE2D2;PAF1;UBE2J2;RAD18"
"Reactome","REACTOME_NUCLEOTIDE_CATABOLISM",1.99597356111968,0.627917591644325,0.00026581966349011,4.37547297514675e-05,30,"TYMP;PNP;GDA;UPP1;ENTPD7;NT5C3A;XDH;NUDT15;NT5C2;NUDT5"
"Reactome","REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS",2.07720983781824,0.66901246249029,0.000267610194003573,4.44136824456838e-05,27,"LTF;PGK1;ENO1;RAB5A;KPNB1;NOS2;RAB7A;RNF213;TLR2;B2M;SFPQ;VPS33B;CORO1A;KPNA1;ATP6V1H;MAPK3;TRIM27;DUSP16;GSK3A"
"Reactome","REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER",1.89419024289067,0.488302327696259,0.000267610194003573,4.44392747507754e-05,76,"PCNA;POLE2;POLE3;COPS3;POLR2H;RFC5;RFC4;POLD3;GTF2H1;CDK7;RFC3;RPA3;POLR2D;AQR;COPS5;POLE4;POLD2;RBX1;COPS2;GTF2H3;RFC2;ISY1;CUL4A;GTF2H4;ELL;POLR2L;RPA1;POLR2G;ERCC8;POLD1"
"Reactome","REACTOME_ENTEROBACTERIAL_FACTORS_ANTAGONIZE_HOST_DEFENSE",2.108202207616,0.790761176531234,0.000271480550362404,4.5279713061173e-05,14,"GBP1;CASP4;GBP6;GBP2;CALM1;GBP4;UBE2D2;GBP3"
"Reactome","REACTOME_NOD1_2_SIGNALING_PATHWAY",2.08417917454377,0.620472264793199,0.000280534619067706,4.69941459472486e-05,36,"NOD2;IRAK2;CASP4;UBE2N;BIRC3;CASP1;CASP8;CYLD;MAPK14;IRAK1;UBE2V1;CHUK;MAPK13;MAP2K6;IKBKB;IKBKG"
"Reactome","REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS",1.97432538663707,0.535179316305531,0.000307942331297717,5.18096711797325e-05,56,"NOD2;IRAK2;CASP4;NFKB1;AIM2;HMOX1;PANX1;MEFV;UBE2N;BIRC3;CASP1;CASP8;PYCARD;CYLD;MAPK14;IRAK1;TXN;UBE2V1;CHUK;MAPK13;NFKB2;PSTPIP1;MAP2K6;NLRC4;IKBKB;IKBKG"
"Reactome","REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS",1.88093545976429,0.484885383976899,0.0003204429619207,5.41462251752385e-05,76,"NUP210;BLM;NUP50;RNF168;TDG;CBX2;NUP88;POM121;RAE1;PML;BRCA1;NUP37;SP100;CDKN2A;NUP188;SEH1L;NUP205;NDC1;XRCC4;NUP58;NUP155;NUP153;POM121C;NUP107;NUP98;SMC6;PARP1;NUP160;NUP35;NUP85"
"Reactome","REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION",1.82717827866174,0.442866522945225,0.000333164862876058,5.65385382739414e-05,116,"KIF2C;KIF20A;CTSC;KIF4A;KIF23;KIF18A;RACGAP1;KIF11;CTSB;KIF15;TUBA1C;KIF4B;CENPE;AP1S3;CAPZA1;TUBB6;DYNLL1;IFI30;LAG3;SEC24C;AP2S1;CTSL;KIF2A;RAB7A;DCTN5;SEC24A;TUBB2A;CTSS;AP1B1;CTSA"
"Reactome","REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX",2.0829414513757,0.764454015600436,0.000333884085974941,5.71259620657125e-05,15,"CCNB1;CCNA2;CDK1;CHEK1;YWHAQ;CDC25C;SFN;YWHAG;CHEK2;YWHAZ;YWHAE"
"Reactome","REACTOME_ELASTIC_FIBRE_FORMATION",-2.01880102743679,-0.550950333648872,0.000333884085974941,5.71469484370802e-05,41,"LOXL4;FBLN1;EFEMP1;BMP4;LTBP4;FBLN5;EMILIN3;LTBP3;ITGB5;ITGA8;ITGB3;LOX;MFAP2;FN1;EFEMP2;MFAP5;FBN3;ELN;MFAP4;TGFB2;ITGB1;ITGA5;FBLN2;ITGB8;LTBP2;LOXL1;EMILIN1"
"Reactome","REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP",1.97833365357585,0.546125826067159,0.000384370553210658,6.60680630427642e-05,52,"CCNA2;UBE2C;STAT3;NFKB1;ANAPC7;CXCL8;UBE2S;UBE2D1;RPS6KA1;UBE2E1;CDK2;CDKN2A;CDKN2B;IL6;CDKN1A;CEBPB;MAPK7;ANAPC1;ANAPC5;MAPK3"
"Reactome","REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING",2.00246397530188,0.609051421099132,0.000386505451593918,6.67165273326719e-05,34,"UBE2L6;TRIM25;IFIH1;NLRX1;IKBKE;TRAF3;ISG15;NLRC5;CYLD;UBE2D1;UBE2D3;HERC5;UBE2K;UBE2D2;TBK1"
"Reactome","REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT",1.65228365310383,0.364249027840451,0.000402230547949767,6.97238677436595e-05,227,"GOT2;HIGD1A;CYCS;VDAC1;PGAM5;LDHA;SCO2;SLC25A13;GOT1;COX5A;HCCS;SUCLG1;PKM;RANBP9;UQCRHL;SFXN4;NDUFAF2;COX7B;TIMMDC1;FH;SDHB;MAEA;UQCRFS1;COX6B1;NDUFA9;HSPA9;TMEM126A;TIMM21;GID8;NDUFB4"
"Reactome","REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1",2.07401333715749,0.737373194103327,0.000462338855545521,8.04799610162997e-05,17,"MYD88;NFKB1;ZBP1;RIPK3;NFKBIB;NKIRAS2;CHUK;NFKB2;NFKBIA;DHX9;IKBKB;IKBKG"
