"gene","logFC","AveExpr","t","P.Value","adj.P.Val","qvalue","B"
"GRIK5",-1.1793960018489,0.311297271432903,-11.883018061324,1.91387618124394e-24,1.37221733333971e-23,1.82958024799005e-24,44.7536151188117
"NOVA1",-1.14419702086377,3.12997101537386,-11.8774383336216,1.98701808711486e-24,1.42424253771927e-23,1.89894556208271e-24,44.4076048517921
"PCDHA3",-1.18703561523098,0.341159246713982,-11.876892027088,1.99432768421159e-24,1.42906425469885e-23,1.90537436744241e-24,44.70961285953
"LTBP3",-1.00116421523914,6.27947996179995,-11.8760417407982,2.00575799667611e-24,1.43641553700647e-23,1.9151758475583e-24,44.2029473402235
"ADAMTSL5",-1.16067806691077,1.16126471046637,-11.8758334308328,2.00856824899805e-24,1.43800823150684e-23,1.91729939047541e-24,44.6099832388421
"ZDHHC8P1",-1.38851516219825,-0.948170391348286,-11.8727114129698,2.05116067917509e-24,1.46807321677288e-23,1.95738509837489e-24,44.7987444592472
"PCDHB6",-1.03162018580782,0.453972700554106,-11.8716619295783,2.0656799668433e-24,1.47803378724424e-23,1.97066554787101e-24,44.6604911639457
"HPGDS",-1.25244206446771,2.20003070219631,-11.8628792833905,2.19127899470559e-24,1.56516281834999e-23,2.08683486774808e-24,44.408865302631
"SEMA3E",-1.58532204527996,1.89722406639174,-11.8590577249376,2.2482847502567e-24,1.60494552835554e-23,2.13987723842017e-24,44.4199720329565
"CCDC8",-1.2105078192537,2.6623067781559,-11.8508781206423,2.3753249837151e-24,1.69415444026066e-23,2.2588196677284e-24,44.2786779689973
"HPSE2",-1.20363726194581,1.72137153678441,-11.8337018117208,2.66590758409591e-24,1.89809524594207e-23,2.5307343715937e-24,44.2660243938659
"KCTD16",-2.51827782401569,-2.28741013409867,-11.8322881271669,2.69134878816721e-24,1.914541852557e-23,2.55266266668081e-24,44.5715227569006
"IYD",-3.08747767053825,-2.09428019846879,-11.8270863176971,2.78706762199356e-24,1.98205841206895e-23,2.64268263705582e-24,44.5380132825003
"KCNMA1-AS1",-1.07931324653185,-0.50687964228805,-11.8228899012695,2.86675775790898e-24,2.03577979982604e-23,2.71430947600251e-24,44.4318348868152
"PWAR5",-1.52577601202508,0.588517550067952,-11.8161498716416,2.99954031255081e-24,2.12699406725199e-23,2.83592565003177e-24,44.2810468117447
"PDZRN4",-2.21504866792558,0.861837785907551,-11.8113561223297,3.09770063474026e-24,2.1946967408697e-23,2.92619376673425e-24,44.2315785205099
"ATP6V1B1",-1.63988393272588,3.59075302896988,-11.8112300574356,3.10032486451478e-24,2.19528776780654e-23,2.92698178418849e-24,43.9236781778707
"CAMK2N1",-1.15128340249369,3.47007254001194,-11.8056319352544,3.21912380108442e-24,2.2780919963358e-23,3.03738483572149e-24,43.8932028314722
"C9orf152",-1.96679241968379,0.91999983846083,-11.8047725964943,3.23775815792482e-24,2.2899576729406e-23,3.0532053672202e-24,44.1749229921438
"PCDHA12",-1.19655723279111,0.21686509365318,-11.8010249041869,3.32029241724686e-24,2.34765443673194e-23,3.13013258336946e-24,44.2167431011981
"RP11-615I2.2",1.39301906006464,2.02992000178296,11.7962303546508,3.42895138174137e-24,2.42308612766789e-23,3.23070581506959e-24,43.998919144336
"TAGLN",-1.18123663659396,7.27959823645642,-11.7960754661364,3.43252021253346e-24,2.42490944046719e-23,3.23313684184826e-24,43.6659291348464
"TUBBP5",2.41091900080809,0.536521110250401,11.7935013701108,3.49237665027069e-24,2.46577474029475e-23,3.28762263180015e-24,44.1779992095746
"CHL1-AS1",-1.47540305178446,-0.520527873881974,-11.7929489287987,3.50535800459514e-24,2.47422794638014e-23,3.29889330919961e-24,44.2359817141625
"RP4-647J21.1",1.19139755393432,-0.200554058043905,11.7876081206413,3.63336841849228e-24,2.56310786795452e-23,3.41739709501e-24,44.1814528293989
"NRG3",-1.96813635961209,-1.09985164309454,-11.7840897861716,3.72023688870135e-24,2.62363342168104e-23,3.49809594271162e-24,44.2213871519255
"DCST1",-1.02343249201748,0.775178232843042,-11.7836304665335,3.73172958303494e-24,2.63022595438738e-23,3.50688578039309e-24,44.0360135970148
"SLC25A21-AS1",-1.15609120120862,-0.316076525020264,-11.7820893642715,3.77054933260794e-24,2.65682372968134e-23,3.54234864996629e-24,44.1432790623037
"RP11-288L9.4",2.84737457298015,-2.65192627206771,11.7814381565601,3.7870739438272e-24,2.66770102510607e-23,3.55685137076504e-24,44.2235445236887
"LGI3",-1.56212266587156,3.05838303295096,-11.773885470371,3.98409096730323e-24,2.80165662975956e-23,3.73545465934551e-24,43.724992648028
"MIR6510",-1.59627966938638,-1.48218967928088,-11.7720603209575,4.03321684041871e-24,2.83538958617914e-23,3.78043088087549e-24,44.1588913193846
"FRMD7",-2.3197213828931,-1.27674840885566,-11.7687194303632,4.12471268836888e-24,2.89805078259272e-23,3.86397718545007e-24,44.1305938423358
"FASLG",1.22212294860787,-0.594093797590376,11.7681760981016,4.1397874500773e-24,2.90780946665224e-23,3.87698845936993e-24,44.0865463178659
"ID2-AS1",-1.07574338260445,-0.992019106579776,-11.7678796500444,4.14803558847246e-24,2.91276887815782e-23,3.88360085312987e-24,44.1032824196929
"HHATL",-2.64659408240059,-0.498228410560912,-11.7626077323047,4.2974885837513e-24,3.0151258576159e-23,4.0200736284771e-24,44.0460794357954
"MYH3",-2.10673567651466,1.87253947913065,-11.7619315982698,4.31704121565157e-24,3.02797789355166e-23,4.03720927494011e-24,43.7811898872093
"KRT15",-1.61906453720478,8.25588220544224,-11.758798832372,4.40880101478067e-24,3.09145429647057e-23,4.12184249605767e-24,43.4275677401726
"ANKK1",1.23634442832276,2.00854969624113,11.7562532588964,4.48479390965563e-24,3.14204584450252e-23,4.18929631313577e-24,43.7310121843357
"SLC26A3",-4.01554499383316,-3.20017420259342,-11.7551193591082,4.5190638706036e-24,3.16424774816343e-23,4.21889815784278e-24,44.0584646397101
"LINC01671",1.84940460455649,-1.77273900345181,11.7435077846127,4.88540840847053e-24,3.41588647214838e-23,4.55440859620153e-24,43.983453133449
"CTD-2292M16.8",-1.01214004467741,0.000352619542641226,-11.7428020854842,4.90860562798354e-24,3.4311279237156e-23,4.5747300555364e-24,43.8495666266876
"BMPR1B",-1.22943251718524,0.463318508547059,-11.7423325694366,4.92410010517803e-24,3.44097798802868e-23,4.58786316693997e-24,43.7983888730703
"LINC01534",-1.08386069330969,-1.04504658066507,-11.7379684133924,5.07047838550869e-24,3.54024178308446e-23,4.7202117930374e-24,43.9079424507608
"P2RY4",-2.1877772015431,-1.15214571604365,-11.7363498601169,5.12586395318296e-24,3.57789388285918e-23,4.77041341662098e-24,43.9085788991368
"CASC1",-1.50972397858995,-1.36013742740233,-11.729929247078,5.35158718585788e-24,3.73014295239335e-23,4.97340742028703e-24,43.8734958617358
"P2RY10",1.21939071920232,0.306040100599572,11.7242927883939,5.55790807855342e-24,3.86735799576619e-23,5.15635652534683e-24,43.7085430072161
"UBASH3A",1.4777298438272,-0.0807396187851874,11.7124754798945,6.01661839638324e-24,4.18061235202516e-23,5.5740192154204e-24,43.6750763776164
"NBEA",-1.1220494721194,2.57389093179218,-11.7121021060039,6.03171179003353e-24,4.18991296476755e-23,5.5864197418926e-24,43.3593465729868
"EXTL1",-1.91519110038354,0.618993867807186,-11.706664340283,6.25586318764949e-24,4.340701902876e-23,5.78746694926695e-24,43.5537525509289
"KRT79",-2.92382542285027,5.91312675286674,-11.7042590672303,6.35764631395901e-24,4.40758475943433e-23,5.87664200216505e-24,43.0865495512058
"SLAMF6",1.44103535694595,0.62760814004657,11.7036503523569,6.38366620104514e-24,4.42437311611289e-23,5.89902595332864e-24,43.5405496743535
"NKG7",1.29305260825279,1.1386878623227,11.7034651298768,6.39160472671851e-24,4.4286237496314e-23,5.90469333191217e-24,43.4773896606246
"UBE2NP1",1.07864848039237,0.207679398267937,11.6999723571988,6.5431619473687e-24,4.53235459601975e-23,6.04299788691842e-24,43.554295548557
"NALCN",-1.28036055419453,0.085411154040313,-11.6977267634003,6.64249160556208e-24,4.59985979958291e-23,6.13300271638308e-24,43.5426879452901
"BMP3",-2.25466080679384,-0.895520820587844,-11.6916910252001,6.91699605631488e-24,4.78589786373178e-23,6.38104765742218e-24,43.5972976000173
"CYP2E1",1.39618962301577,3.33522663708092,11.6852144113298,7.22416018290646e-24,4.99328817529895e-23,6.65756159471834e-24,43.1177699494521
"PTPRQ",-2.6891612161974,-2.91042490058747,-11.6851996089534,7.22487758241029e-24,4.99328817529895e-23,6.65756159471834e-24,43.5932007872597
"AC144831.3",-1.22757460049478,0.564528709525407,-11.6819862863211,7.38230746874007e-24,5.09491383211189e-23,6.79305929604926e-24,43.3843660031688
"DNAJC27-AS1",-1.2812385893573,-0.827566581864644,-11.6792151343946,7.52082169488344e-24,5.18759039741566e-23,6.91662515490536e-24,43.5026156511043
"RP4-694A7.2",1.66266590954832,-2.36900667240581,11.6752552314606,7.72326983784967e-24,5.32274129201396e-23,7.09682212607568e-24,43.5304245605177
"GJC2",-1.1600866894076,1.22712037205237,-11.6708706221645,7.95378399338586e-24,5.47545365674343e-23,7.30043384219712e-24,43.2334966065362
"TREML2",1.80641486414269,-1.41003191025723,11.6697380514999,8.01443530692012e-24,5.51565850752347e-23,7.35403905404905e-24,43.4857287327193
"CD6",1.14705071095779,2.58111147187183,11.6654004553914,8.25102309323927e-24,5.67529709565263e-23,7.56688551835312e-24,43.0599194719565
"LINC01018",-2.41665200255605,-0.605448237943164,-11.6539989040448,8.9066878253293e-24,6.11256964128923e-23,8.14990192038176e-24,43.3284169440114
"GPC2",-1.25136537020177,0.112061681085786,-11.6494894296814,9.18014374192227e-24,6.29143799111119e-23,8.38838746627438e-24,43.2183367328624
"TMEM252",-1.62234614578052,-1.20816472655035,-11.6405956879309,9.74427226559764e-24,6.67059754760198e-23,8.89392169801585e-24,43.2730077629495
"FADS1",-2.42317090181694,5.46780934100165,-11.6328296768293,1.02650984127923e-23,7.01734486814293e-23,9.35624062759911e-24,42.6159386486699
"IL31RA",-1.47361408674304,-0.116001306473142,-11.6301750741247,1.04494289238098e-23,7.13738770936247e-23,9.51629399951894e-24,43.115669146502
"ANKRD18A",-1.48318385803188,-0.54465806381386,-11.6184407643871,1.13046396530347e-23,7.71508629409113e-23,1.02865407339331e-23,43.0768735486552
"RIMS4",-2.12465169770755,0.583419449565204,-11.6059797839724,1.2289426216645e-23,8.37785009010198e-23,1.11702050929258e-23,42.8916807900534
"RN7SL138P",1.46831117245188,-0.483367789838356,11.6041370886254,1.24421490315268e-23,8.47725087348024e-23,1.13027363658409e-23,42.9904258142704
"ADM2",1.24895697373535,0.246956956540707,11.6016783026357,1.26488882920739e-23,8.61093344512877e-23,1.14809756189433e-23,42.8994042732585
"FAM169A",1.0995808910777,1.12158765246945,11.5950483154094,1.32236002887367e-23,8.99219484009245e-23,1.19893122363281e-23,42.7522720676682
"LINC01527",1.37726648180556,4.57234893234195,11.5940336555459,1.3313825797996e-23,9.04602546186277e-23,1.20610847172137e-23,42.3962993736173
"CPNE7",1.97115819270893,-0.000864133966205617,11.5869768221508,1.39585643874346e-23,9.48146406244798e-23,1.26416559164596e-23,42.8435260101068
"BCAS1",-1.42614626065783,0.6923356594554,-11.5811547375681,1.45138897451956e-23,9.85048942086768e-23,1.31336782006622e-23,42.700405252146
"ADH6",-1.51988429826046,-1.37414021350851,-11.5780288590664,1.4821087888671e-23,1.00534193510322e-22,1.3404245102081e-23,42.8667266557083
"RP11-298A10.2",1.23550928998179,0.358687381718009,11.5765811676963,1.49655517234225e-23,1.0148605271554e-22,1.35311566895113e-23,42.7194070793062
"SUB1P3",1.22318335837712,1.63328734256889,11.5653770715308,1.61321859446983e-23,1.09216190132918e-22,1.45618175323285e-23,42.4987719770917
"OSM",3.35603590202362,-2.32453599338085,11.5544228775763,1.73605076064169e-23,1.1733770475894e-22,1.56446607804436e-23,42.7314294207003
"PKP2",-1.01934165804158,2.52492905428078,-11.552477211023,1.75882465539582e-23,1.18811487599969e-22,1.58411605556803e-23,42.2983076443082
"RP11-1090M7.1",-1.81611999993668,-0.848899361387397,-11.5515878928797,1.7693331357911e-23,1.19488444809152e-22,1.59314194023341e-23,42.659888562274
"OR2I1P",2.36770737342189,-1.84611768879204,11.5477629004558,1.81524969602628e-23,1.22454467943159e-22,1.63268798887466e-23,42.6907536372767
"LILRB4",1.3963892090449,2.19064419826368,11.5408199742126,1.9016552859199e-23,1.28177523641229e-22,1.70899361050568e-23,42.2760028358022
"SLC27A2",-1.98910063257022,0.933845305151817,-11.5364810581613,1.95772588421121e-23,1.31848161691193e-22,1.75793430459669e-23,42.3845182168179
"ATP6V0A4",-1.6543016117532,3.14599800739332,-11.5311303574459,2.02914893615326e-23,1.36583329050404e-22,1.82106839029034e-23,42.0954529029008
"NR1D1",-1.61419096551232,5.51028675124988,-11.5245339022676,2.12079043008296e-23,1.42478081810668e-22,1.89966325245198e-23,41.8762929848375
"ALDH1L1",-2.2684495651948,1.3170076394912,-11.5238116727701,2.13107165293729e-23,1.43129587905931e-22,1.90834979688176e-23,42.2605642746682
"LINC02169",-3.91911852922732,-3.05800034738596,-11.5225599607243,2.14900824009768e-23,1.44215797847102e-22,1.92283225680451e-23,42.5240075457796
"IL4I1",1.10118814926796,3.12434037129055,11.5210731603606,2.1705094640953e-23,1.45499470170346e-22,1.93994748680806e-23,42.0382858267865
"ATP1B1",1.08084587719977,7.05337387195185,11.5142079179721,2.27260909779031e-23,1.5217732992247e-22,2.0289835309134e-23,41.778539625913
"GXYLT2",-1.10149313411328,2.69091004403193,-11.5134760198454,2.283772760488e-23,1.52841414104365e-22,2.037837779236e-23,42.0208325200245
"ITGA8",-1.10646935729765,3.97371510781091,-11.5108642198556,2.32405869287949e-23,1.55410337020033e-22,2.07208928233921e-23,41.8763135154967
"AP000438.2",-1.61757828729374,-1.59316520793251,-11.5099003481579,2.33910454750881e-23,1.56373824860442e-22,2.08493548591907e-23,42.4260159566659
"RP11-419L20.2",1.34794115942489,-1.41218358327857,11.5003919510805,2.49283975795837e-23,1.66469843678744e-22,2.21954591653029e-23,42.361330658828
"RP11-545A16.3",-1.63253123522193,-1.6368031629532,-11.4997272523873,2.50395654812013e-23,1.67166701720987e-22,2.22883713942016e-23,42.3605513161137
"CTD-2527I21.5",-1.24269666687259,0.611520185373508,-11.4992551093823,2.51188297491575e-23,1.67650246554377e-22,2.23528425282335e-23,42.162226842175
"SLC14A1",-2.41089435546779,1.11936448052276,-11.4980506783687,2.53221681456205e-23,1.68961409215392e-22,2.25276601207688e-23,42.1160035433841
"GNLY",1.76570230025302,0.798858801235251,11.4969454384089,2.55102058626866e-23,1.70169793146581e-22,2.26887742037042e-23,42.1535377614437
"MEGF6",-1.0325452709,5.42737172512938,-11.4964116544902,2.56015185569167e-23,1.70732476118557e-22,2.27637968423487e-23,41.6850822630518
"OLFML1",-1.02557788633457,4.84780033289536,-11.4897261967683,2.67731920142925e-23,1.78497649830543e-22,2.37991290816729e-23,41.6692631357642
"NFE2L3P1",1.26962997248953,-0.777450248464492,11.4818655143656,2.82194708911347e-23,1.87884685672571e-22,2.50507045388893e-23,42.1997290738188
"AC091729.7",-1.75823786900601,-1.00194552129249,-11.4817718662334,2.82371630101773e-23,1.87951461143454e-22,2.50596077264245e-23,42.207467276403
"EBI3",1.62977126969671,-0.725923068809325,11.4799093558588,2.85913395358583e-23,1.90205689214953e-22,2.53601644278941e-23,42.187558770222
"FBP1",-1.56441673594186,2.04836018198149,-11.4797589521079,2.86201331912673e-23,1.90345614673374e-22,2.53788207186068e-23,41.8703957117857
"DBN1",-1.10571897305651,5.76681251190381,-11.4786679474727,2.88298660041658e-23,1.91584652763527e-22,2.55440219269849e-23,41.5561438727145
"SLC6A16",-1.03755521783088,-0.0330864370720302,-11.4740273066273,2.97392512510971e-23,1.97520810908992e-22,2.63354911372926e-23,42.0648282760669
"GLI1",-1.12807408352403,1.4395176788086,-11.4678069446385,3.10032668696404e-23,2.05693299913048e-22,2.74251308099197e-23,41.8557533129409
"COX7A1",-1.04342947810855,3.46248284657198,-11.4583553883151,3.30272629625623e-23,2.18884816521407e-22,2.91839584854853e-23,41.573477454388
"LGI1",-1.67649668730258,-1.67187031447336,-11.4581447668446,3.30738375243451e-23,2.1913427520182e-22,2.92172188636545e-23,42.0870450337347
"ADAM12",1.15167224093933,2.15308111670803,11.4531522302456,3.41972324362531e-23,2.26393985748021e-22,3.01851575930924e-23,41.6912607202149
"PLCXD2",1.11068148406052,2.07162239805238,11.4528259209382,3.42719690075015e-23,2.26827537996761e-22,3.024296320533e-23,41.6974252862635
"FALEC",-1.9031455056831,-2.6435086610315,-11.4500132494018,3.49229682744064e-23,2.30949195425894e-22,3.07925046546403e-23,42.0441097324014
"FAM3B",-1.35365786111567,0.604103569372926,-11.4481622789654,3.53580986484745e-23,2.3376373144199e-22,3.11677673318558e-23,41.82479825737
"CSPG4",-1.03425347771366,4.75887649976981,-11.4470776083384,3.56155957863254e-23,2.35402676757475e-22,3.13862882544454e-23,41.3903640618158
"SOST",4.49483242404631,-1.17885170938165,11.4441298380837,3.63248807392006e-23,2.39896789114462e-22,3.19854891973878e-23,42.0066710710423
"CCR4",1.51360005878904,1.9267549063364,11.4420593740155,3.6831482687931e-23,2.43177014096789e-22,3.24228422821227e-23,41.6503192638915
"GALNT8",-1.38792248653087,2.51996873999978,-11.4400775534972,3.73229992170157e-23,2.46289621951832e-22,3.28378469401288e-23,41.5521110915085
"MT-TK",1.80808607681294,-0.758245857849765,11.4380007407879,3.78451012980122e-23,2.49533506623022e-22,3.32703547635595e-23,41.9150459768488
"PCDHAC2",-1.11171854687928,0.396651875352773,-11.4322860432429,3.93196847877544e-23,2.5897777348927e-22,3.45295608452361e-23,41.7405850153194
"NAALADL2",-1.1022698957965,2.39212294836453,-11.4318016488108,3.94472803114454e-23,2.5974842724272e-22,3.46323122717846e-23,41.5089545550559
"B3GALT5",-1.61911189548606,1.78730661580176,-11.4314121799932,3.95501709000466e-23,2.60356036456345e-22,3.47133249356488e-23,41.5788342487921
"IGDCC4",-1.00107098760038,2.75498202638137,-11.4166004874284,4.36684708617674e-23,2.86927472086105e-22,3.82561000200175e-23,41.36799221046
"RADIL",-1.00169850116214,1.21339956062943,-11.4136461086451,4.45397529254234e-23,2.92417307214879e-22,3.89880608889187e-23,41.5204295203355
"CDHR2",1.18052021203973,-0.444399324648014,11.4131989286782,4.46731350599195e-23,2.93136077247112e-22,3.90838946480377e-23,41.7156259158173
"NT5DC4",1.48218228275502,-1.84299655333091,11.4101278889866,4.55999791871003e-23,2.98897992918545e-22,3.98521320727451e-23,41.7797652764963
"IFI44L",2.16864827095993,3.75516983712111,11.4072054155421,4.64998009651359e-23,3.04714698924086e-22,4.06276747041883e-23,41.239244144817
"MYADM",-1.04999941077091,6.67633268548464,-11.4049601893645,4.72031187021265e-23,3.09158369966825e-22,4.12201502961248e-23,41.0514388545388
"FCGBP",-1.34589465477424,6.90830911584108,-11.3991000694098,4.90892251202595e-23,3.21168448586216e-22,4.28214565968817e-23,41.0136518808716
"PLEKHB1",-1.19728592813355,1.47973682604059,-11.3930855261245,5.11032692338268e-23,3.34167152164038e-22,4.45545764706541e-23,41.3545216043581
"EGR2",-1.05021399410345,3.50653430461628,-11.3908431593157,5.18750793916815e-23,3.39123653336664e-22,4.52154278113456e-23,41.1195267170663
"FCGR1B",2.08133509026918,-1.63380824102782,11.3906578836668,5.19393681704934e-23,3.39453456564312e-22,4.52594005448454e-23,41.6489501736113
"SNX18P3",-2.00566620250371,-1.93642617785535,-11.3891032694297,5.24819459351272e-23,3.42908143286308e-22,4.57200146499139e-23,41.6402066934154
"ADAM8",1.01704292607002,2.90073967597496,11.3840654570764,5.42793679008264e-23,3.54274703531525e-22,4.72355205109005e-23,41.1477010864437
"RP1-56K13.5",-2.35503060738479,-2.70508751888333,-11.3825476947592,5.48328323049841e-23,3.57791889006823e-22,4.77044675878525e-23,41.6001014141073
"CPNE4",-2.08140945534574,-2.06567175052984,-11.3797308428149,5.5874989792579e-23,3.64398231755485e-22,4.85852926518375e-23,41.5812180047055
"PCDHA11",-1.15110449636485,0.202711510387387,-11.3768224836609,5.69717475271087e-23,3.71452159315503e-22,4.95257942925763e-23,41.3948382918721
"IL21R-AS1",1.71026748244372,-0.374718192189354,11.3748111845742,5.7742760319029e-23,3.75979406717585e-22,5.01294131380294e-23,41.4638429001671
"RP11-849N15.3",-1.0417269870501,2.94176308346646,-11.3738611237614,5.81105698853328e-23,3.7827390078223e-22,5.04353385128087e-23,41.0638164516928
"LRRN1",-1.32340786573808,1.5719542743668,-11.3709307202945,5.92598489725641e-23,3.85550550556778e-22,5.14055357531141e-23,41.1979717378505
"RP11-367G18.1",-1.25029881984,-0.00677610111240881,-11.3582443579197,6.4502785140066e-23,4.18551405797762e-22,5.58055467024537e-23,41.295539982443
"C12orf60",-1.10499398989909,4.59312013661968,-11.3448689328109,7.05325127037497e-23,4.56711053748039e-22,6.08933805654878e-23,40.7211957377297
"PTCHD1",-2.28007612214137,-1.19735367112995,-11.334979403447,7.53495811338919e-23,4.87259300303744e-22,6.49663846845234e-23,41.2525946840358
"MIR155HG",1.82665268756756,-1.67658410671007,11.3337268474455,7.59826576319101e-23,4.91094236204346e-22,6.54776974923112e-23,41.2732477319633
"HSD11B2",-1.01079782918362,4.01019391372267,-11.3325455295719,7.65845914235714e-23,4.94854283044615e-22,6.5979025325981e-23,40.6841317267753
"MGP",-1.03641367338118,7.09886710076792,-11.3313964614276,7.7174657794751e-23,4.984044250631e-22,6.64523665057467e-23,40.561417432103
"SLC25A10",1.0244675285052,4.3496643473708,11.3307374002951,7.75151422283412e-23,5.00471547401093e-22,6.67279763605331e-23,40.6518349973932
"RP3-414A15.12",-1.69743150907149,-0.8596344813222,-11.3296750977617,7.80671076922673e-23,5.03505132126199e-22,6.71324448480539e-23,41.1895349687389
"SCGB2A1",-2.68186109157725,-0.906720530084475,-11.3246494191888,8.07320602216036e-23,5.20146039694114e-22,6.93511805435714e-23,41.169466001504
"IGFALS",-1.96067478029243,-1.84883643000688,-11.3233512627658,8.14350606029343e-23,5.24399886182403e-22,6.99183467878582e-23,41.2041869670934
"ERC2",1.97228325793411,-2.14406562415604,11.3181993294541,8.4285774659425e-23,5.42045485276973e-22,7.22710382153017e-23,41.1788529392048
"CAMSAP3",-1.02183267375715,5.20105533858433,-11.3169647704807,8.49835532943194e-23,5.46246487212543e-22,7.28311586842933e-23,40.4989184771198
"FABP7",-2.69871466019705,3.2530973261397,-11.3157923303105,8.56515582215299e-23,5.50107729787296e-22,7.3345978966462e-23,40.6682374730621
"FAT3",-1.50380070289041,-0.414637914048783,-11.3097797766185,8.91604756725337e-23,5.72194701019337e-22,7.62908394723205e-23,41.0179067066155
"RASGEF1C",-1.5477547646363,-1.1306725665091,-11.3097239698148,8.91937074344833e-23,5.72258241159562e-22,7.62993112925407e-23,41.0767616571744
"AZGP1P1",1.26097868817427,2.09431136410152,11.3054271997553,9.17898057188315e-23,5.88299021340867e-22,7.84380318777586e-23,40.7173093536931
"SHC2",-1.10434643010352,2.52327251377994,-11.2936204650318,9.93182463542769e-23,6.35553860312471e-22,8.47385294668672e-23,40.5753792544558
"CXCR3",1.42264754949101,0.76986043063487,11.2888318214942,1.02544528586849e-22,6.55344501609754e-22,8.73772198209994e-23,40.7644037044411
"TRBV20-1",1.40783621093177,-0.01326315955555,11.2843221417506,1.05678418189695e-22,6.74845155260829e-22,8.99772460614542e-23,40.8233564733229
"ACTA2",-1.04492232332687,7.84787742527299,-11.2822061256181,1.07181656676576e-22,6.84088387968531e-22,9.12096482166164e-23,40.2398700762719
"SLC4A8",1.1918273859974,-0.103142744083063,11.2797856769121,1.0892734742775e-22,6.95049421880292e-22,9.26710851665271e-23,40.7985185816851
"ELOVL3",-3.73530429150644,3.01747654120416,-11.279497653301,1.09136957543516e-22,6.96205798342614e-22,9.2825265082733e-23,40.4802258318581
"DACT1",-1.11245533597954,2.0006509995723,-11.2770921408458,1.10903369459032e-22,7.06738853232302e-22,9.42296394998865e-23,40.5235439510173
"OGN",-1.83243974757314,2.88867433231509,-11.2711560279442,1.15385392524613e-22,7.34537479326162e-22,9.79360361461672e-23,40.3937485750646
"RBPJP7",-1.54108751157581,-2.42070348900806,-11.2707092574023,1.15729947916443e-22,7.36539741176573e-22,9.82029981385435e-23,40.8666679612419
"MIR147B",1.27148534514983,1.63248275292119,11.2673779529581,1.18331670809366e-22,7.52707267015593e-22,1.00358617748882e-22,40.5177275845997
"CTA-109P11.4",-1.41271257883722,-0.782519490954387,-11.264182128067,1.20882418331106e-22,7.68135740110197e-22,1.02415699301834e-22,40.7485068365995
"CTD-2331H12.5",-1.46802980733794,-1.01192627701617,-11.2636121699548,1.21343061651182e-22,7.70863148453821e-22,1.02779345228209e-22,40.7632156306969
"UBE2SP2",1.12227814337488,1.04367820854827,11.263257300524,1.21630753481286e-22,7.72490709836611e-22,1.02996348328665e-22,40.5556188291195
"PAX5",2.03453793891178,-2.44455205443376,11.2595709933297,1.24659789859131e-22,7.9152351169163e-22,1.05533995791046e-22,40.791778069311
"SLC1A6",-1.67118521765855,2.07161333232141,-11.2574711450085,1.26418764528594e-22,8.01861767871048e-22,1.06912397655311e-22,40.3905320674118
"P3H3",-1.06812586787252,4.13316329229755,-11.2543621622513,1.29068638141421e-22,8.18035027476172e-22,1.09068781749887e-22,40.1540583399045
"CYP21A2",-1.0915958007684,3.89017095585597,-11.2542219306882,1.29189459160289e-22,8.18589267446026e-22,1.09142678681288e-22,40.1746418744379
"RP11-756G12.1",-1.52628126444259,-0.70852421768574,-11.2513671330096,1.31673784983005e-22,8.33899973680129e-22,1.11184058354034e-22,40.6580640416969
"AC073342.12",-1.60716316913646,-1.45238018736076,-11.250396071704,1.32529649652966e-22,8.39103574261214e-22,1.1187785551067e-22,40.7050586388382
"ZIM2",-1.41134103391477,-1.12087850041959,-11.2447458429448,1.37620861815832e-22,8.70664044007924e-22,1.16085819560019e-22,40.646312815442
"DMGDH",-1.03557619624208,0.157799561641643,-11.2443081384567,1.38023311161292e-22,8.72984986117632e-22,1.16395271258193e-22,40.5203163281766
"FOLR1",-1.70582799462046,-0.596200703040512,-11.2427631843956,1.39453236971566e-22,8.81347332243901e-22,1.17510224620736e-22,40.5928997817453
"DIO3OS",-1.31807876957243,1.7714892475003,-11.2322755031476,1.49558690438652e-22,9.43997827863939e-22,1.25863428339147e-22,40.2538169512965
"TYMSOS",1.14467620129184,-0.121817224650809,11.2305056652861,1.51334678444561e-22,9.54961922533623e-22,1.27325273380554e-22,40.4731252172133
"CILP2",-3.12051730125855,0.700804712778278,-11.2202437832879,1.62054878812895e-22,1.02208332926785e-21,1.3627458461534e-22,40.341133785901
"CTNND2",-1.65546302831755,0.532360597620518,-11.2200299634274,1.62286126498236e-22,1.0230157056666e-21,1.36398898556097e-22,40.3244180878408
"FAM153C",-2.00928203879865,-1.9721029199271,-11.2153676949691,1.674110759624e-22,1.05351312248541e-21,1.40465125535655e-22,40.4967078071918
"TESC",-1.13216209414306,1.7793538055134,-11.2105877975541,1.72833010684411e-22,1.08726547475436e-21,1.44965333741316e-22,40.1073562795109
"RP11-321G12.1",-1.7288560835854,-0.373748341184336,-11.2062688819965,1.77882558719938e-22,1.11845767759104e-21,1.49124196686328e-22,40.3316473269054
"KLHDC9",-1.09976024737912,-0.645917264212189,-11.2061401822628,1.78035268151335e-22,1.11913097314606e-21,1.49213967323865e-22,40.3512095692202
"TJP3",-1.04600046710665,2.0815265165138,-11.2049995467882,1.79394425796973e-22,1.12709694568344e-21,1.50276072112685e-22,40.0354148093691
