"gene","logFC","AveExpr","t","P.Value","adj.P.Val","qvalue","B"
"LINC00528",0.142595667439776,-2.28771366355117,0.990253456763721,0.323372065423678,0.36454039988565,0.0486042479584442,-6.5568940698074
"ZSWIM1",0.051416904441873,3.45658357457631,0.990164500107321,0.323415416948809,0.36457251467992,0.0486085298306985,-7.49680072111479
"RP11-304L19.3",0.151930838268004,-2.06248717232157,0.989913039228919,0.323537982820107,0.36469391739943,0.048624716480748,-6.59591470326648
"LRPAP1",-0.0601369295775651,6.4107985288641,-0.989695195524696,0.323644187837397,0.364796867757717,0.0486384428736064,-7.68971068349625
"IGHV5-51",-0.41871498278658,-0.894910651542836,-0.98927377577127,0.323849706990569,0.365011745844347,0.0486670926139553,-6.81360157914195
"RP11-96K19.5",-0.0744228334550955,0.52993665419908,-0.989136775650435,0.323916538049824,0.365070295698483,0.0486748990782847,-7.08084832356165
"RP11-1085N6.2",-0.0991933919280311,-1.85436602517087,-0.987940648606896,0.324500414557863,0.365711549727774,0.0487603976124768,-6.63720345118672
"C11orf57",-0.0439365097377977,4.5403535670812,-0.987034962523738,0.324942974781717,0.366193488878748,0.0488246546605356,-7.61264579093119
"PLEKHO1",0.0566905183087706,4.40356830605687,0.986847784144616,0.325034488178797,0.366279790776878,0.0488361613107102,-7.60036045306903
"FBXL14",-0.0825557604740107,2.73317028565936,-0.986790186867846,0.325062651470131,0.366294699097688,0.04883814904025,-7.41135516836978
"C9orf116",0.0749736797553604,-0.503261610280712,0.986336685451907,0.325284455599559,0.366527798922546,0.0488692282887777,-6.88732718428807
"ARHGEF37",0.043268869703704,6.69684735767523,0.986242464853247,0.325330550637702,0.36656289889483,0.0488739081754427,-7.69487637044967
"AP5Z1",-0.074380275544187,4.80274827070936,-0.985709936102199,0.32559115735718,0.366839683401788,0.0489108119117952,-7.63475500424592
"PEF1",0.0443605755018609,5.70149155422626,0.985590289068315,0.325649728556471,0.366888821920588,0.0489173635608109,-7.68001795334582
"RAB13",0.0406793409252139,5.53658201180688,0.985509347136523,0.325689356239638,0.366916614451857,0.0489210691448328,-7.6744670990554
"RP11-155G14.5",0.195750845640528,-1.60394429979927,0.985131490437319,0.32587438976981,0.36710820889514,0.0489466144721319,-6.68118841111707
"TMEM222",-0.0618469922040891,4.86362388601471,-0.984896883313557,0.325989309751132,0.367220804150628,0.0489616268211565,-7.63983184777849
"RFWD2P1",-0.126307514854844,-1.43741209539966,-0.984457241003332,0.326204735717251,0.367446601959712,0.04899173249039,-6.71568869735058
"ELOVL2",0.137934242506835,-0.451376211396042,0.983683679953144,0.326584009246975,0.367856933266431,0.0490464420495585,-6.89914640837169
"ARHGAP19",-0.0370575181692038,3.9985716046214,-0.983545937662636,0.326651573964262,0.367916141167076,0.0490543362513671,-7.56451469553935
"RP11-212P7.1",-0.0705055773185667,4.0421551728564,-0.983237407282106,0.326802946094752,0.368069733759394,0.0490748147839082,-7.56947952092348
"RP4-773N10.4",0.0370561038009047,3.4277048015506,0.983005757749095,0.326916628897802,0.368180865678189,0.0490896320259448,-7.50054769650535
"UBE2Q2P2",-0.111466155801404,0.310788713358256,-0.982600904641494,0.327115374124378,0.368387782209493,0.0491172202504525,-7.04886087090153
"COL9A3",-0.0882686812912543,1.49822209241936,-0.982207575075297,0.327308538112254,0.368588394601597,0.0491439679427588,-7.24424598256535
"HELZ",-0.057930469198279,4.78197763865947,-0.982146911824377,0.327338336454657,0.368605027846838,0.0491461856568347,-7.63671923415994
"NOX4",0.127098413902153,0.1129450917016,0.982101324232074,0.327360730664646,0.368613322395557,0.0491472915707548,-7.01056900776001
"NEDD1",0.0598754900767757,3.80723760861508,0.981654829031358,0.327580117638319,0.368843422944945,0.0491779709252552,-7.54530637846772
"LYL1",-0.0894668297961548,1.48100239520038,-0.981320750118849,0.327744331393879,0.369011382163373,0.049200364963068,-7.24253879849747
"RP11-1114A5.4",-0.149918997995783,-1.25579522121494,-0.980366912682502,0.328213478768088,0.369522638723202,0.0492685309073971,-6.75308819198851
"ZNF674",0.0773670255592441,1.04382763172571,0.979871358356906,0.328457391714173,0.369780277411541,0.0493028819277385,-7.17440252081557
"RP11-474G23.1",0.0407601067684692,4.2689015621615,0.979207142781334,0.328784505954612,0.370131556914573,0.0493497180975388,-7.59539914817035
"MIR3074",-0.144449320576943,-2.33647969904136,-0.978412330080468,0.329176216704269,0.370555520828046,0.0494062452950246,-6.56292042502059
"EFCAB14-AS1",-0.0612581343261177,0.603980041375357,-0.978291737612623,0.329235675408447,0.37060544499396,0.0494129016945346,-7.10406687762677
"RP11-465B22.8",-0.134594036174724,-0.316813280136024,-0.977957491492739,0.329400513763564,0.370773980156611,0.0494353725231115,-6.9338930020352
"RP11-379B8.1",-0.148431297796187,-1.53251294505807,-0.977912769736221,0.329422573039522,0.370781794764749,0.0494364144464532,-6.70493442240786
"C1orf101",-0.167435431083932,-1.72626662063541,-0.977070987953543,0.329837967002386,0.371232306457786,0.0494964812649551,-6.67110275552531
"NDUFB2-AS1",0.105347789888544,3.23323322926183,0.97680991795836,0.329966866641677,0.371360342524871,0.049513552340628,-7.48264695329112
"RP11-630I5.1",-0.107183678713606,-0.0182604381544255,-0.976602166565675,0.330069464466536,0.371458766893103,0.0495266752822833,-6.99311482786085
"ZNF654",0.0673678749628506,4.02028876054775,0.976568238131694,0.330086221968995,0.371460582329579,0.0495269173348093,-7.57306504934173
"RP11-252A24.2",-0.0746608583182596,1.6119032302914,-0.976408832552298,0.330164960988557,0.371532144934042,0.0495364587918686,-7.266757979541
"RING1",0.05025046076973,5.34572051352351,0.975653527264042,0.330538213699879,0.371935099808727,0.0495901848498072,-7.67614964969562
"GGA3",-0.0417513621702263,5.14153424539679,-0.975037971488633,0.330842609302761,0.372260540436631,0.0496335759169684,-7.66666957237543
"B4GALT2",-0.063087677255508,5.52209205546637,-0.974369252754666,0.331173501433927,0.372615763448227,0.0496809378755924,-7.68492895219409
"KDELR1",-0.0375379952540895,6.42581177401719,-0.974322123901666,0.33119682964017,0.372624918004407,0.0496821584544875,-7.70495191553761
"C7orf26",-0.0426620992348725,4.14449086400875,-0.973864829585454,0.331423240377709,0.372862546554648,0.0497138415189203,-7.58887064773674
"MYDGF",-0.0633366491184171,5.23013435307935,-0.973692757776017,0.331508460878585,0.372941316719256,0.049724343961485,-7.67266860108033
"PTPRR",-0.147121306126265,-1.84595218870707,-0.973229288555153,0.331738070275717,0.373182507233663,0.049756501943347,-6.65353593068588
"NKAIN3",-0.120719838913299,-2.05090542111028,-0.973028924440929,0.331837365655702,0.373277088044167,0.0497691124226445,-6.61742462241971
"MROH1",0.0664068619475175,4.98157625690675,0.971139252788575,0.332774791647203,0.374314412983702,0.0499074191743527,-7.66076815680138
"RBMXP4",-0.0681371937455537,0.0843900306660771,-0.97099248601621,0.332847671612743,0.374379221778207,0.0499160601445141,-7.01803234395811
"FAM210CP",-0.160718164865834,-1.84585469788021,-0.970147614162833,0.33326741162449,0.374834146750069,0.0499767153864071,-6.65655652299016
"NKX1-2",0.131535671289842,-0.976165243099121,0.969872739615529,0.333404046025682,0.374970628681642,0.0499949125509631,-6.81259366677429
"PACS1",0.0498909632829701,6.3139454325686,0.969676387652258,0.333501670802908,0.375063227026764,0.0500072587077356,-7.70828428518239
"USP48",-0.0417470870803935,5.27619294306288,-0.969559979786039,0.333559556732884,0.375111127758663,0.050013645322364,-7.67893805718533
"PRKAA1",0.0591162563373083,5.23876860741287,0.969348389010155,0.333664790833666,0.375212267997806,0.0500271303716575,-7.67712738927901
"KCTD2",-0.0304349964900407,5.59101045208106,-0.969098312600759,0.33378919350226,0.37533495338667,0.050043488040281,-7.69254648741069
"ANAPC10P1",-0.0695109400481249,-0.542331942830224,-0.968578262460173,0.334047993516326,0.375608745987368,0.0500799928651445,-6.89859679605835
"HPF1",-0.0569234461690579,3.31628646191153,-0.968061606185544,0.334305233755239,0.375880759731767,0.0501162605147247,-7.5023592407249
"KDF1",-0.0655670703651334,3.64346235833731,-0.967905274716719,0.334383095680234,0.375951071270846,0.0501256351669739,-7.54102774827613
"RP11-315D16.4",-0.11280342002413,-0.507277038609335,-0.967681451641556,0.334494592765185,0.376059191059471,0.0501400508010633,-6.90680075267
"CTNND1",-0.0264521946265351,8.57908285457326,-0.967451764644498,0.334609036070767,0.376170613105865,0.0501549067258735,-7.6941921990277
"AC004987.9",-0.0518349469851776,3.5778151378528,-0.96606359853715,0.335301242000232,0.376920656063279,0.0502549101106646,-7.53522562065996
"MTMR8",-0.0929571744449019,-0.407211151797514,-0.966052171928458,0.335306943709261,0.376920656063279,0.0502549101106646,-6.927619915573
"FICD",0.0461993998692522,2.44002684273303,0.965709933622957,0.335477744754238,0.377095372500433,0.0502782050898671,-7.39249654802871
"RP11-160E2.6",-0.142461138911156,0.425872766960181,-0.96544386089612,0.335610572829736,0.377227391181732,0.0502958071683282,-7.08621426405716
"RP5-994D16.12",-0.0351221312878307,2.11333012745719,-0.965339074084986,0.335662893575367,0.377268911406159,0.0503013430685575,-7.34891733165624
"LINC00997",-0.0613055520638614,0.826748820470399,-0.965150194588432,0.335757215726572,0.377357633217621,0.0503131723662842,-7.15429685687747
"RP11-367J7.4",0.083227572103473,-0.13243731826402,0.964656607440127,0.33600378320714,0.377617447629083,0.0503478134762457,-6.98063710287819
"STAG3L4",-0.0559406785748113,1.8514293800361,-0.964471844074994,0.33609611047397,0.377703903496084,0.0503593406551222,-7.3129891682406
"RPL27A",0.047887863157046,8.96628905742435,0.96389372763025,0.336385104759705,0.378011355181475,0.0504003332528059,-7.69072916955532
"RP1-199J3.5",-0.0918078498143119,-0.457618450612441,-0.963805156164919,0.336429394932709,0.37804380607062,0.0504046599366603,-6.91983610646951
"C1orf52",0.0334162698152303,3.5599102934149,0.963516481681296,0.336573772900387,0.378188716922474,0.050423980930925,-7.53507179413374
"MTND4LP1",-0.19678973226209,-2.08193288458553,-0.96254972948976,0.33705757797029,0.378714991866939,0.0504941492796268,-6.62262816873051
"HAGHL",0.081856025227029,1.485592727189,0.962394439647832,0.337135333801096,0.378785006068128,0.0505034842877527,-7.26025269149046
"NIPA1",-0.0390160997097506,3.86886897006462,-0.961397360514332,0.337634862464834,0.379328870764815,0.0505759978818069,-7.57225820456424
"FTX_3",-0.122666528414638,-1.78668738652098,-0.96116962539045,0.337749023174538,0.37943974902327,0.0505907813032571,-6.67532627796087
"PRPS2",0.0357885975842255,5.09070657621329,0.961011403832083,0.337828352340878,0.379511487872907,0.0506003462591224,-7.67724402905893
"OTUD5",0.0430412362363298,5.70005311901958,0.959975955385642,0.338347803664052,0.380077624377004,0.0506758293579287,-7.70488001657503
"MAP3K15",-0.0668588857741861,1.77670801317518,-0.959746861279824,0.338462802663848,0.380189394748986,0.0506907317250626,-7.30688567899948
"RP11-1319K7.1",-0.0959729065830269,0.365491362743531,-0.959409444020787,0.338632223005401,0.3803622826339,0.0507137829030115,-7.08105786710882
"SRD5A1P1",-0.130629813407571,-0.531809209547141,-0.958493219806703,0.339092544520761,0.380861889001064,0.0507803955247096,-6.91097738554326
"RPL7AP53",-0.114155050625961,-0.295013012282665,-0.95838823789263,0.339145314470949,0.380903716898367,0.0507859724470281,-6.95685171948257
"TTC4P1",0.134457046582306,-1.88688131831495,0.957943972328092,0.339368686708704,0.381137140457467,0.0508170948591103,-6.65813426118361
"PLS3",-0.0408402576368242,8.01263434257313,-0.957314696931888,0.339685242816518,0.38147519050426,0.0508621671427361,-7.7127361376496
"HNRNPA1P50",0.0620525150753414,1.05297782220991,0.956546285433677,0.340072049947527,0.38189209967553,0.0509177537299646,-7.19859494586071
"RP11-417N10.4",-0.064776789749924,2.1994693410708,-0.956178497966511,0.34025728948159,0.382082625848301,0.0509431566245321,-7.3698109448508
"RP11-44F21.5",-0.13492652696163,-0.911362345165888,-0.955627006598603,0.340535175326447,0.382377164457384,0.0509824275190439,-6.84108576879569
"ZNF296",0.0969653111542117,2.04222286982565,0.955509066076266,0.340594622300048,0.382426408595815,0.0509889932503471,-7.34745491970614
"ARHGEF11",-0.036633445211016,5.55934754044496,-0.955396171389286,0.340651532239677,0.382467305700934,0.0509944460699485,-7.70460236872784
"KRBOX1",-0.0750810961039886,1.21450995659769,-0.955374947083373,0.340662232046979,0.382467305700934,0.0509944460699485,-7.22651900140636
"CH507-145C22.1",-0.129437226986656,-1.49964016563766,-0.955262073723267,0.340719138529963,0.38251368683005,0.0510006300756194,-6.73257464641164
"TMEM160",0.107230374931535,1.99177375601665,0.95517219739683,0.340764455167934,0.382547052787729,0.0510050787657533,-7.34053137510916
"TP53INP2",0.0506208375499095,5.32143342647842,0.95512986558889,0.340785800682154,0.382553506596424,0.05100593925342,-7.6948340389451
"HOXD4",-0.124585509715747,-0.591942481472626,-0.954715590718507,0.340994741424245,0.382770537625458,0.051034876046031,-6.90293241325227
"TEX264",0.0635713174848503,5.58835907118517,0.954559391900161,0.341073542222984,0.382841471885656,0.0510443337258177,-7.70633177753703
"TCEANC2",0.0440986288182754,3.50403973928615,0.954087021290886,0.341311920176006,0.383091510459757,0.051077671421334,-7.53752507620077
"LCE1F",0.132246850417402,5.06334764634712,0.953095936154663,0.341812412571695,0.383635712252152,0.0511502299604295,-7.68291241195255
"RP11-267J23.4",0.106470130043513,2.06266162357525,0.952904716765352,0.341909031744517,0.383726594858363,0.051162347357373,-7.35266719261514
"PIGY",0.0509100488325172,3.42784760635128,0.952307451201328,0.342210931028193,0.384047845729297,0.0512051798033589,-7.53016098527061
"RPL9P29",-0.161139384468251,-2.44074999078864,-0.952200962632628,0.342264775760245,0.384090699540069,0.0512108935109352,-6.57027695052014
"PRRC1",0.0388255622302799,5.92775249925795,0.951878531546282,0.342427842678615,0.384256113332468,0.0512329481665619,-7.71868419713852
"C2CD5",-0.0584669996259516,4.33842868720726,-0.951332320155219,0.342704198959146,0.384548634066972,0.051271950017433,-7.62927774916557
"RP11-307E17.11",0.15956404412329,1.13778305183127,0.951033177564191,0.342855611404037,0.384700934881895,0.0512922563170232,-7.21649801702462
"RPL4P1",-0.139955124553645,-1.5137653963203,-0.950947483853465,0.342898993625871,0.384732012060536,0.051296399843768,-6.73414818524364
"MB21D2",0.0410801534142393,3.14091804580124,0.950521547186837,0.343114675458384,0.384956397385566,0.0513263171862064,-7.49710768567276
"COMMD3",-0.039367353517457,4.4792788054226,-0.94915912186085,0.343805154453743,0.385713434955925,0.0514272531642082,-7.64400035457779
"CTD-2547G23.2",-0.125593279533533,-2.13147793707744,-0.949072100182641,0.343849287532444,0.385745303905772,0.0514315022579739,-6.62627909346188
