pathway,collection,gsea_nes,gsea_padj,gsea_size,ora_padj,ora_fold,ora_k,ora_setsize,gsea_sig,ora_sig
GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_RHYTHM,GO:BP,-0.838657796898181,0.739207577594103,10,1,0.627570518653321,1,10,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_COAGULATION,GO:BP,1.09751000211387,0.444043688811385,25,0.594213709778933,1.50616924476797,6,25,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS,GO:BP,-1.171459444174,0.253852444864467,94,0.015203514462938,1.8693589917333,28,94,FALSE,TRUE
GOBP_POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,GO:BP,-1.36444629434983,0.184946187866987,19,1,0.660600545950864,2,19,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_COLLATERAL_SPROUTING,GO:BP,0.830317458280271,0.772090482331044,11,0.944829045454405,1.1410373066424,2,11,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_CYCLASE_ACTIVITY,GO:BP,-0.949163529007389,0.627653409283522,21,1,0.597686208241258,2,21,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS,GO:BP,1.96426598280393,0.00225255404744792,39,0.695816679641844,1.28732414082733,8,39,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION,GO:BP,2.4477278577858,1.37994127088311e-24,473,5.26812220284037e-07,1.65848445732907,125,473,TRUE,TRUE
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,GO:BP,2.04241760024202,0.000150247975214631,69,0.0626293965258465,1.81904498160383,20,69,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,GO:BP,2.17289700909431,0.000134415917605911,34,0.0014292018120999,2.95327302895681,16,34,TRUE,TRUE
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION,GO:BP,1.3885441117159,0.186091753774681,14,1,0.448264656180944,1,14,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,GO:BP,-1.11144530089435,0.307896483078965,176,1,0.820120564149227,23,176,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION,GO:BP,1.22636294461607,0.224700589353997,137,0.00570193601273705,1.78651461514449,39,137,FALSE,TRUE
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE,GO:BP,2.44611023271938,5.86661239860654e-26,491,0.00289271177884798,1.41874394237309,111,491,TRUE,TRUE
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM,GO:BP,0.976630836459326,0.609436634595072,10,1,0.627570518653321,1,10,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST,GO:BP,2.27914405591955,3.41269332738964e-05,27,0.0128339622991919,2.78920230512587,12,27,TRUE,TRUE
GOBP_POSITIVE_REGULATION_OF_DENDRITE_DEVELOPMENT,GO:BP,-1.36413798589922,0.217564368156259,13,0.250411825363178,2.41373276405124,5,13,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CYTOKINE_PRODUCTION,GO:BP,1.27030672042042,0.273612472766885,10,1,0.627570518653321,1,10,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT,GO:BP,-1.23192750545907,0.264070569578008,39,0.365103546059801,1.60915517603416,10,39,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS,GO:BP,-1.03283745654675,0.545690061418771,18,0.290924701964477,2.0919017288444,6,18,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,GO:BP,-1.51627219879087,0.0128775174781751,140,0.21127914358361,1.38962043416093,31,140,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING,GO:BP,-1.17780181460276,0.373928037354656,17,0.462054378260411,1.845795643098,5,17,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,GO:BP,1.89301994390592,0.000710409899721316,99,1,0.950864422202002,15,99,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS,GO:BP,1.78055573218949,0.0160881064854401,44,1,0.1426296633303,1,44,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,GO:BP,0.749589171138159,0.853803664451231,16,1,0.784463148316652,2,16,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,GO:BP,1.98443492427029,1.52098042073098e-07,263,1,0.548825928860319,23,263,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION,GO:BP,1.75998554861113,0.00711124499615441,68,1,0.369159128619601,4,68,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR,GO:BP,1.5044353276507,0.0363096675787813,128,1,0.245144733848954,5,128,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_REPLICATION,GO:BP,1.7584450203056,0.0144944954084074,41,0.594213709778933,1.37759382143412,9,41,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION,GO:BP,1.56151267541563,0.131049712944624,14,1,0.896529312361887,2,14,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,GO:BP,1.79920920928402,0.00658698639875482,61,,,,,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,GO:BP,1.39546483936757,0.11711271932819,73,1,0.0859685641990851,1,73,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR,GO:BP,1.38859765178735,0.107274696744902,92,1,0.204642560430431,3,92,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION,GO:BP,1.70565810046856,0.0214823693316909,41,1,0.306131960318693,2,41,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING,GO:BP,0.719538483567555,0.883423509852877,13,,,,,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_D_GLUCOSE_IMPORT,GO:BP,-1.64815842803702,0.0370875079959967,29,1,0.86561450848734,4,29,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT,GO:BP,-1.60951262214935,0.0401820927064696,36,1,0.871625720351835,5,36,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT,GO:BP,-0.861106089505237,0.734860110356466,18,1,0.697300576281468,2,18,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS,GO:BP,1.36574305850308,0.0986269628637454,145,0.533037858176504,1.21186031188228,28,145,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GO:BP,0.896505588148816,0.675502508750278,10,,,,,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE,GO:BP,1.28622709014236,0.25838610673512,14,1,0.896529312361887,2,14,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS,GO:BP,-0.996482120671597,0.562712027374792,22,1,0.855777979981802,3,22,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS,GO:BP,-1.28191909140109,0.290579439473981,14,,,,,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION,GO:BP,-1.82930271356545,0.0161906907403838,10,1,0.627570518653321,1,10,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,GO:BP,-0.994817207204281,0.569877696853099,104,0.825631269028654,1.08617974382306,18,104,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,GO:BP,-0.999603418062375,0.551828204727689,85,0.99198586966751,0.959813734410962,13,85,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT,GO:BP,1.6593547718355,0.059336708622662,27,0.0350954446155792,2.55676877969872,11,27,FALSE,TRUE
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS,GO:BP,-1.08134306167198,0.495447666234678,12,0.719442465053918,1.5689262966333,3,12,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,GO:BP,1.13128092408768,0.374152263645614,52,0.594213709778933,1.32755302022818,11,52,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,GO:BP,0.858496971447821,0.772124044813979,43,1,0.729733161224792,5,43,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,GO:BP,1.01442564182065,0.532692894557525,171,0.328241249719332,1.28450106157113,35,171,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,GO:BP,-1.23398217427141,0.206087561255681,54,1,0.929734101708624,8,54,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_ERAD_PATHWAY,GO:BP,-1.11927830776138,0.439422907035925,18,,,,,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY,GO:BP,1.08183000151883,0.455380458683105,32,0.831189429132839,1.17669472247498,6,32,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,GO:BP,1.01519088611178,0.538657527676751,164,0.181623673878376,1.37759382143412,36,164,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION,GO:BP,1.2083176062155,0.315446490412657,33,1,0.950864422202002,5,33,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,GO:BP,0.769244431899325,0.837197272626661,13,,,,,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,GO:BP,1.13118088319837,0.276487054836758,289,1,0.738318257239201,34,289,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,GO:BP,1.25683961610902,0.256442692905281,35,1,0.358611724944755,2,35,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL,GO:BP,-1.89816400810413,0.00832085700888479,32,0.470180903258393,1.5689262966333,8,32,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS,GO:BP,1.60976924869773,0.0685695828466425,19,0.984968811334459,0.990900818926297,3,19,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS,GO:BP,1.19785508891337,0.274370441679176,77,0.902674157598632,1.05953464188223,13,77,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_EXOSOMAL_SECRETION,GO:BP,1.01438996101155,0.564998791394731,14,1,0.896529312361887,2,14,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY,GO:BP,1.68147351130268,0.0554137317326062,12,0.430749153033336,2.0919017288444,4,12,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,GO:BP,1.13847646232992,0.388074411520914,30,0.777355997263282,1.25514103730664,6,30,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GO:BP,1.56057275699231,0.0524350605288873,56,0.944829045454405,1.00859547640712,9,56,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND,GO:BP,0.850103159957234,0.747272901528221,11,,,,,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,GO:BP,-0.757847895500957,0.821289911749194,10,1,0.627570518653321,1,10,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,GO:BP,-0.831770583733658,0.790481158266444,21,0.426982662077329,1.79305862472378,6,21,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,GO:BP,-1.27011951606217,0.224326423649278,35,0.141288281551109,1.97236448719615,11,35,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_OXIDATION,GO:BP,-1.30348960139856,0.270092796310191,14,0.825631269028654,1.34479396854283,3,14,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT,GO:BP,0.759246214193785,0.84539120812114,16,1,0.784463148316652,2,16,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION,GO:BP,-1.12639591726235,0.354783941634166,64,0.483841443553513,1.37281050955414,14,64,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_MIGRATION,GO:BP,-1.86701084903227,0.0198831943595473,14,1,0.448264656180944,1,14,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION,GO:BP,1.06839708891963,0.469422761361841,46,0.588991216311528,1.36428373620287,10,46,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY,GO:BP,-1.16254386352988,0.348971049877921,27,0.470180903258393,1.62703467799009,7,27,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY,GO:BP,-0.978301567671706,0.596406438222958,24,1,0.522975432211101,2,24,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE,GO:BP,1.67979051582006,0.0317194296074475,43,1,0.875679793469751,6,43,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION,GO:BP,1.44001673100769,0.152809460287338,11,0.655369444735246,1.7115559599636,3,11,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,GO:BP,1.03284984698907,0.532691335749882,58,1,0.43280725424367,4,58,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION_VIA_CHROMOSOMAL_CPG_ISLAND_DEMETHYLATION,GO:BP,0.997323528140964,0.571022956636926,11,0.944829045454405,1.1410373066424,2,11,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,GO:BP,-1.04902417437189,0.518616545006681,33,1,0.950864422202002,5,33,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION,GO:BP,1.82507523973502,0.0319228510396877,15,0.355067484635544,2.0919017288444,5,15,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_GLIOGENESIS,GO:BP,1.11249360514886,0.401762558832005,50,0.544976826914864,1.38065514103731,11,50,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_GLUCONEOGENESIS,GO:BP,-1.39652945447996,0.166294214726476,21,1,0.597686208241258,2,21,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,GO:BP,-1.63963103162667,0.0419578434937095,42,1,0.597686208241258,4,42,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY,GO:BP,1.34055848550729,0.230433664661069,10,0.036012254022514,3.76542311191993,6,10,FALSE,TRUE
GOBP_POSITIVE_REGULATION_OF_GLYCOGEN_BIOSYNTHETIC_PROCESS,GO:BP,-1.84180538174747,0.02458767621757,15,1,0.836760691537762,2,15,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS,GO:BP,-1.65742707983277,0.0594268578712119,18,1,0.697300576281468,2,18,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,GO:BP,-1.29612858725434,0.244631679827495,18,1,0.697300576281468,2,18,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS,GO:BP,-1.19431521855558,0.330346776490175,21,1,0.597686208241258,2,21,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS,GO:BP,1.80763890670733,0.0180403878648631,26,0.627782812120181,1.44823965843074,6,26,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_GROWTH,GO:BP,0.951202784766916,0.643918935322772,211,0.491796423757099,1.18970714436649,40,211,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY,GO:BP,1.21837287011219,0.252259663902418,75,1,0.836760691537761,10,75,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,GO:BP,-1.152249055221,0.366414213999727,33,0.868087644964407,1.1410373066424,6,33,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT,GO:BP,1.35087213428389,0.21725350083559,12,0.201710248379816,2.61487716105551,5,12,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_HEART_GROWTH,GO:BP,-1.23203705995675,0.299041290538282,29,0.207308535086846,1.94763264409651,9,29,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_HEART_RATE,GO:BP,-0.999155582966953,0.580216557841343,25,0.221856837380877,2.00822565969063,8,25,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_HEAT_GENERATION,GO:BP,0.951984394524848,0.647612092947145,10,1,0.627570518653321,1,10,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS,GO:BP,1.7890071217082,0.000355424184548846,183,0.209897287996474,1.33744536762183,39,183,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_HEPATOCYTE_PROLIFERATION,GO:BP,-1.02706724321104,0.532692894557525,10,0.906741278758732,1.25514103730664,2,10,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION,GO:BP,1.31351406933131,0.246940310688155,10,0.594213709778933,1.88271155595996,3,10,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_HIPPO_SIGNALING,GO:BP,-0.89652748126339,0.674840712506415,13,1,0.482746552810247,1,13,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,GO:BP,0.844531589408062,0.747272901528221,20,1,0.941355777979982,3,20,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS,GO:BP,-0.914192955483404,0.648934545693531,10,1,0.627570518653321,1,10,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS,GO:BP,-1.06809742091705,0.496012378176261,15,0.868087644964407,1.25514103730664,3,15,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION,GO:BP,-1.17659701360814,0.237369547089394,113,0.367902175932515,1.33289313696281,24,113,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,GO:BP,1.95325161853703,0.00667669686286899,16,0.0324674001007954,3.13785259326661,8,16,TRUE,TRUE
GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY,GO:BP,1.13148611497184,0.349190623443057,93,1,0.809768411165576,12,93,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,GO:BP,2.21293735463769,3.52296936364554e-11,237,0.000407296237366418,1.72118496677071,65,237,TRUE,TRUE
GOBP_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,GO:BP,1.94249421481584,0.00258226240507551,49,0.655369444735246,1.28075616051698,10,49,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY,GO:BP,1.81255169331958,0.0183960062523673,28,0.906741278758732,1.12066164045236,5,28,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,GO:BP,2.24245506117075,5.20294447476387e-09,155,0.000209677614302107,1.94344418679738,48,155,TRUE,TRUE
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,GO:BP,1.47834418205042,0.1434433193361,12,0.430749153033336,2.0919017288444,4,12,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION,GO:BP,0.930020339617257,0.674840712506415,67,0.928031217331903,1.03033965749053,11,67,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS,GO:BP,1.38025113271098,0.159692867509264,30,0.398324147552931,1.67352138307552,8,30,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_INTEGRIN_ACTIVATION,GO:BP,1.33661212690656,0.232726249963473,10,0.594213709778933,1.88271155595996,3,10,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,GO:BP,-1.38457634883249,0.214286963517437,12,1,0.522975432211101,1,12,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION,GO:BP,1.86581036086171,0.0129379841315376,24,0.944829045454405,1.0459508644222,4,24,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION,GO:BP,2.10908086001024,0.00022078082117016,41,0.762207358717267,1.22452784127477,8,41,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION,GO:BP,2.30324436138901,5.02737938590096e-06,40,0.0010548502021409,2.82406733393995,18,40,TRUE,TRUE
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION,GO:BP,2.06698675616641,0.000368159374812681,41,0.284857917031218,1.68372578175281,11,41,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION,GO:BP,-0.736536129077087,0.86152032241468,19,0.788586078744843,1.32120109190173,4,19,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION,GO:BP,2.12472467781856,0.000463856200295015,21,0.0178036260904953,2.98843104120629,10,21,TRUE,TRUE
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,GO:BP,2.39348816089012,2.3525794789501e-07,65,0.00203103221427833,2.31718345348919,24,65,TRUE,TRUE
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION,GO:BP,2.37776018239815,9.40098200441743e-07,49,0.506693934048772,1.40883177656868,11,49,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION,GO:BP,1.6938947974238,0.0429360489010023,28,0.181075873523002,2.01719095281425,9,28,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_5_PRODUCTION,GO:BP,-0.685397745180225,0.915928668818552,13,0.499747367215725,1.93098621124099,4,13,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION,GO:BP,1.95109442028233,0.00023135705898245,95,0.334291942056646,1.38726114649682,21,95,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION,GO:BP,2.04416079678198,0.000371925668128132,59,0.015203514462938,2.12735769035024,20,59,TRUE,TRUE
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,GO:BP,0.923565492751782,0.662942442627371,12,0.978587630542299,1.0459508644222,2,12,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,GO:BP,1.10923151564182,0.383637034193631,94,1,0.600865390199988,9,94,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,GO:BP,0.769650839088748,0.827693384172312,15,0.868087644964407,1.25514103730664,3,15,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,GO:BP,1.30097377416078,0.137340915361799,143,1,0.702176804087632,16,143,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GO:BP,1.75164926840964,0.0107686481301544,58,1,0.541009067804587,5,58,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING,GO:BP,1.59958351348636,0.0780758949783479,24,1,0.522975432211101,2,24,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE,GO:BP,1.04649924676003,0.478925081433225,100,0.868087644964407,1.06686988171065,17,100,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY,GO:BP,0.72987171927601,0.876499323834349,12,,,,,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION,GO:BP,1.68538525512368,0.0657721572856849,16,0.203413740636149,2.35338944494995,6,16,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION,GO:BP,1.8562828888896,0.016196065840594,12,0.430749153033336,2.0919017288444,4,12,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY,GO:BP,1.66671842971992,0.00630971028409973,130,0.295880242983568,1.35169034786869,28,130,TRUE,FALSE
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY,GO:BP,1.40982570713281,0.148667731555432,26,1,0.724119829215371,3,26,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,GO:BP,1.2411118450612,0.268230413371857,34,1,0.553738692929401,3,34,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,GO:BP,0.989580005131332,0.589972346980124,23,0.719442465053918,1.36428373620287,5,23,FALSE,FALSE
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,GO:BP,2.0430446279047,0.00126079293864591,27,0.290924701964477,1.85946820341725,8,27,TRUE,FALSE
