gene,cls,trend_slope,trend_FDR,spearman_rho,mu_NN,mu_PN,mu_PP,pn_frac
LINC01852,progressive,-0.691295542056221,2.99170032733501e-09,-0.598,-0.739088306364851,-1.23941154487637,-2.13955821223772,0.357
FPR3,progressive,0.691109632495166,6.60320730367354e-11,0.598,1.84328989684537,2.25495284086177,3.25167095305944,0.292
S100A11,progressive,0.69090810456155,1.42583181268426e-19,0.731,5.98408247595843,6.24413521850322,7.40623535212193,0.183
RP11-679B19.1,progressive,-0.690405014623818,7.83551830999287e-09,-0.567,0.358551467236226,0.0916431536336224,-1.06190631141353,0.188
RP11-187C18.3,progressive,-0.690303966028735,6.5354519809589e-10,-0.585,-0.107913750079832,-0.486370262714119,-1.51771683207367,0.268
PGAM1,progressive,0.689995787512938,2.67149390423578e-24,0.792,5.97120700454777,6.27710568397008,7.38715774017853,0.216
UNC93A,progressive,0.689447393333361,4.3062029767271e-13,0.757,4.20102427230993,4.62865212986512,5.60443059665352,0.305
AC005264.2,progressive,0.689430839749415,2.25123794414312e-21,0.752,1.55990693245677,1.8781996619066,2.97351455154675,0.225
CFAP43,progressive,-0.689286186297828,7.12410465957646e-14,-0.659,0.151891295195761,-0.118940957563905,-1.26585672305014,0.191
TUBB6,progressive,0.689050714556528,5.13867461145194e-24,0.784,6.502390966356,6.74032458275507,7.9227259656849,0.168
RNASE7,progressive,0.689000373866385,7.53016404628144e-16,0.728,5.18883802164644,5.81681485037052,6.57255179198268,0.454
RP11-121M22.1,progressive,-0.688907194200876,4.981989038176e-11,-0.616,-1.41472185952394,-1.73974792024738,-2.82660278954806,0.23
CTB-131B5.5,progressive,-0.688842045035437,9.19604329950531e-08,-0.553,1.26211329003496,0.916783274811852,-0.147730386738177,0.245
ARC,progressive,0.688171438375017,1.1014655353257e-10,0.593,-0.602195725254888,-0.321998639737223,0.812341699092746,0.198
EPN2-AS1,progressive,-0.688048898745087,1.80268646394312e-09,-0.592,0.783353484640192,0.450244815909283,-0.625973807338132,0.236
RP6-109B7.4,progressive,-0.687279065616213,3.45529790023128e-14,-0.659,0.76256766924147,0.485413955237817,-0.650386386032353,0.196
RP11-139H14.5,progressive,-0.68698343595947,1.8973251623607e-05,-0.435,-0.96794185619544,-1.34664882750674,-2.37076956218338,0.27
LAMP3,progressive,0.686425257467225,5.31236439278026e-12,0.655,3.5271790265214,3.80267833406153,4.93850041748925,0.195
DANT2,progressive,-0.685592787181248,1.50138710559312e-06,-0.505,0.133133551993923,-0.338177060154379,-1.25811311365113,0.339
GMDS-AS1,progressive,-0.685129006117695,8.76151506774008e-14,-0.652,1.58093953427978,1.33912166660559,0.169178745560428,0.171
RP11-410E4.1,progressive,-0.684774154329999,1.14575600683594e-08,-0.541,0.278798559089465,-0.345433981311797,-1.09641765378716,0.454
CTSB,progressive,0.684435291105775,4.52102741111861e-24,0.797,7.24448080043813,7.56894452559644,8.64705191066834,0.231
TNC,progressive,0.684226893697246,1.61717930621596e-11,0.622,4.80270391289959,5.03725804092259,6.21325605214292,0.166
SOX10,progressive,-0.683912416916416,1.29991106203089e-12,-0.727,2.88690184834476,2.55099753474212,1.48649650553318,0.24
CYCSP45,progressive,0.682152358004666,3.74987390056704e-10,0.669,-2.27733870494191,-1.87457066330316,-0.886878036984319,0.29
GAPDHP65,progressive,0.68176633821791,2.45113538580937e-17,0.701,1.31094641669561,1.66218484656374,2.70542310674254,0.252
ZBED3-AS1,progressive,-0.681739573092025,3.24971801068937e-08,-0.574,-0.294384430006528,-0.793628333307067,-1.67494881573416,0.362
TPI1,progressive,0.68059918691504,3.91977539148811e-26,0.799,7.06931878796584,7.35405163229999,8.46757815780731,0.204
RP11-563J2.2,progressive,-0.680372768912432,3.59886773979124e-09,-0.579,-0.69815059165754,-1.23568796342771,-2.07226837540071,0.391
FAM196A,progressive,-0.680221969741372,1.15149176960956e-10,-0.619,1.86208121735509,1.35070093774395,0.485830323525901,0.372
RP11-419I17.1,progressive,-0.680140290256931,2.33692252492529e-11,-0.611,3.35149815988243,3.03847290153536,1.95684828026467,0.224
TUSC3,progressive,0.679613023024174,1.62028015443051e-18,0.788,3.42459863023938,3.91388136027072,4.80164339303809,0.355
TPRXL,progressive,0.679494386652687,1.40660313043912e-12,0.625,0.471899526763731,0.682689422178339,1.8747684015373,0.15
RPS12P16,progressive,-0.678280135191728,1.50496917882024e-07,-0.583,-0.372151929199182,-1.00100016431879,-1.73334001269619,0.462
RP11-513G19.1,progressive,-0.67826405963286,2.07060625929961e-06,-0.53,-0.123709491424606,-0.525061466743353,-1.50616211234248,0.29
PARP12,progressive,0.678180527927662,1.39537949994626e-19,0.762,3.77085383810437,4.1594342726469,5.15432724666912,0.281
FBLN7,progressive,-0.678148790458206,6.91645210649037e-15,-0.695,2.16573618414096,1.86918224781239,0.773713703566085,0.213
CCL24,progressive,0.677870118271232,3.91053313330126e-06,0.451,-1.98032921837888,-1.7552720198002,-0.582196648855489,0.161
DHFRP1,progressive,0.677153116668654,1.76853219574242e-19,0.747,2.12735981453653,2.37957644477286,3.52144858994621,0.181
SYCP3,progressive,-0.677122648472374,3.26564820652907e-16,-0.7,2.06547609250792,1.8338485246625,0.669523558472576,0.166
TPI1P1,progressive,0.676662168486401,1.20817579997634e-24,0.776,4.54080803238523,4.79792306024338,5.93341036102573,0.185
RP3-508I15.21,progressive,0.676602560986415,5.44736540124701e-10,0.597,-1.13980561123417,-0.698243716237105,0.235404011368728,0.321
SORBS2,progressive,-0.676526977133048,6.22320759436395e-13,-0.659,2.66092205294564,2.43851805575291,1.26535311789456,0.159
BCORL1,progressive,-0.67649179137953,2.79297912965851e-16,-0.735,2.4604250591719,2.07326788234998,1.08035397782388,0.281
TNPO1P3,progressive,0.674548203574853,4.57638500222041e-11,0.619,-1.05825759004281,-0.840712418838604,0.333623428320511,0.156
CTD-2666L21.1,progressive,-0.674370151584987,3.19092045760096e-09,-0.585,-0.661575911687599,-0.976643632282818,-2.04395409848005,0.228
KRT16P5,progressive,0.674089176975692,7.68993027012628e-12,0.672,-0.415514692745731,-0.0444470085741917,0.961032524956388,0.27
CYCS,progressive,0.67377470678617,1.40314738115688e-20,0.739,6.35779046766561,6.56827239771574,7.74871333814458,0.151
GPRC5A,progressive,-0.673178933510923,9.59810958036104e-10,-0.589,1.98270840756918,1.37014668603425,0.630675558843621,0.453
RP11-272L14.2,progressive,-0.673064533541643,5.41895746720632e-08,-0.558,-0.371247877273874,-0.737467333633434,-1.74610377197129,0.266
EPN3,progressive,0.672981913885485,2.78797136844239e-22,0.76,5.00045314836154,5.25334422769175,6.38574586841057,0.183
DCHS1,progressive,-0.672543501993618,8.83386929993883e-14,-0.673,4.06083660402623,3.63446787348949,2.69270272476391,0.312
SV2B,progressive,-0.672533799674801,7.09524798829024e-07,-0.504,2.43591362744621,2.17395276105474,1.05240820147161,0.189
RP11-622C24.2,progressive,-0.671881171565322,3.74783704895424e-06,-0.491,-0.675671147036339,-1.06058203390656,-2.0462996402598,0.281
CCSER1,progressive,-0.671619764543532,6.55712675768003e-20,-0.769,3.04908056593884,2.69554977467414,1.67606155599696,0.257
IL5RA,progressive,-0.671154727623857,3.66553522546032e-08,-0.554,-1.39860698522443,-1.85763321072407,-2.76077590495673,0.337
CTA-414D7.1,progressive,-0.670930724567291,1.9850671915374e-07,-0.509,-0.389939574932977,-0.650770579195027,-1.77019454850667,0.189
ARHGDIB,progressive,0.670512732551206,8.679449084317e-23,0.808,4.43847296547721,4.90567190082716,5.79853266263383,0.344
GPR1,progressive,0.670399122750526,1.11763063857533e-13,0.759,2.6847926804122,3.01856393203007,4.05710601787089,0.243
RGAG4,progressive,-0.670102961260082,4.88508278695729e-12,-0.642,0.84121778428797,0.476500160648393,-0.527578305069062,0.266
MCUB,progressive,0.669606709926258,7.78235708800622e-23,0.755,3.91015003430074,4.15876817610274,5.28877639222314,0.18
POU5F2,progressive,-0.669606545608257,5.9402809528509e-09,-0.614,1.80447495113737,1.15816202078051,0.463081112307165,0.482
TUBA1C,progressive,0.669107043348825,3.21818591737257e-22,0.766,7.45997682789129,7.69422328230279,8.83890255086254,0.17
KLK8,progressive,0.668884461518321,6.78792708034814e-21,0.758,6.00212290777089,6.27307753012612,7.3771460113117,0.197
COL24A1,progressive,-0.66883418760897,3.97695910943494e-10,-0.602,1.63215289071445,1.1919975837931,0.273075605029913,0.324
LIPE-AS1,progressive,0.667306187070504,3.29486395025541e-23,0.77,1.86946138582303,2.12009291732592,3.24308282966003,0.182
DDX39A,progressive,0.667285533064344,1.36274913316607e-22,0.747,4.05115637192999,4.30560937270591,5.42437680827985,0.185
GSDMD,progressive,0.666751867833045,8.22080273432517e-17,0.72,2.35958925363317,2.62796883404598,3.730388591797,0.196
ZNF702P,progressive,-0.666587447334577,1.12699491274032e-08,-0.553,0.636991659416743,0.289957836990479,-0.726099836752149,0.255
MCAM,progressive,0.665913973091138,3.89582937509718e-12,0.651,3.61653040881789,3.87524513145101,4.98648033753264,0.189
GCH1,progressive,0.665792757373115,2.276948767351e-21,0.723,3.77903401142123,4.00308068487351,5.15197578229043,0.163
SNRPGP10,progressive,0.665791063035918,2.09897082430743e-17,0.738,1.40943684845149,1.78990737873365,2.76773067488516,0.28
PPP4R1,progressive,0.665696471451447,1.41002136953708e-28,0.818,6.5044678537223,6.76166687281729,7.87410431678339,0.188
ERP27,progressive,0.665644063533287,7.51275068383672e-06,0.501,0.103496236216754,0.624208873055837,1.44835283943015,0.387
ARHGAP6,progressive,-0.665001149375533,4.25013715834641e-10,-0.586,1.2670816942535,1.02138473474999,-0.102175851122202,0.179
ASPG,progressive,0.664817219863372,9.30448117219884e-20,0.75,2.974274895191,3.20165993974202,4.34486172303644,0.166
RP11-65E22.2,progressive,-0.664743778166172,1.50261022021974e-11,-0.659,0.222575078037848,-0.284609417881866,-1.12166317392783,0.377
GINS4,progressive,0.664367447231449,7.06773576237714e-19,0.729,1.58661812057736,1.80554118822234,2.95705550550084,0.16
AC006994.1,progressive,-0.663627782082728,4.13651485268867e-09,-0.57,-0.458398508876763,-0.714557722012442,-1.82380126916417,0.188
LRRC8C,progressive,-0.663332154590649,2.11045592633281e-22,-0.769,5.48110353832345,5.25464751922023,4.11353889745644,0.166
OR2A4,progressive,-0.663164391306989,3.4111468561634e-06,-0.466,1.13962069298165,0.767463123754184,-0.213952140243097,0.275
LINC00622,progressive,-0.663041156138799,4.14535700345797e-08,-0.5,-1.04850741653391,-1.36724314197928,-2.40682359368225,0.235
IL12RB2,progressive,0.662648484092412,5.12365443028041e-14,0.625,1.68891391895043,1.89505155854034,3.05694941973431,0.151
SELP,progressive,0.662580521907128,5.10567465135901e-09,0.581,0.545137155283138,1.03525515871851,1.88644413529274,0.365
RP11-410D17.2,progressive,0.662502596125922,1.78866984012407e-18,0.72,0.498633864077783,0.752499717501971,1.86189561684608,0.186
GRB14,progressive,-0.662402657415073,9.78332530654746e-07,-0.48,-0.750943898681792,-1.13148055250016,-2.10213750094991,0.282
DLX4,progressive,-0.661860754751238,1.53615977935401e-08,-0.585,0.0778227842171667,-0.222788034272946,-1.27971893429727,0.221
EHBP1L1,progressive,0.661859189075,2.65787116976834e-25,0.782,5.17745676152627,5.40406196669238,6.5419236055762,0.166
RP4-565E6.1,progressive,-0.661580091661788,4.19154046326437e-08,-0.523,-1.20519158046297,-1.49946661976852,-2.56273885259937,0.217
LINC01801,progressive,-0.661465828123636,4.04431166060565e-08,-0.547,-1.20301769168473,-1.59853048396901,-2.55084786376994,0.293
BHLHE41,progressive,-0.661360878988524,1.11591240132276e-12,-0.645,2.97504629909421,2.76070919884802,1.61047418735141,0.157
RP11-360L9.7,progressive,0.660730761829804,1.90378007654219e-12,0.672,-0.187103779288861,0.0646211035904742,1.17264886341257,0.185
UBE2SP2,progressive,0.65993791311836,4.92701912452654e-07,0.533,-1.41277362920396,-1.20086455890451,-0.0509533551305216,0.156
PPP1R16B,progressive,0.659576552800547,3.14960325729159e-16,0.714,1.57868016343994,1.8100040261783,2.93792627400525,0.17
FMO5,progressive,-0.659482013711449,8.52673852778736e-16,-0.658,4.21213633682165,4.00795773896672,2.85054681623604,0.15
COL14A1,progressive,-0.659390724076509,1.6552060236646e-08,-0.566,5.77980407137924,5.26358981320299,4.44761844646025,0.387
RP13-383K5.4,progressive,0.659349779095277,1.52962603006529e-20,0.787,0.884104922630144,1.24060407451949,2.23115734813887,0.265
MRC2,progressive,-0.659124938730519,5.38871868126238e-20,-0.763,6.49552736032458,6.11909311724138,5.15081198777866,0.28
RP11-174O3.3,progressive,-0.658741955456537,3.35499883453588e-05,-0.494,0.306163250205309,0.0214116670951249,-1.04633362899262,0.211
ZNF491,progressive,-0.658672089781585,3.79805487072408e-10,-0.631,0.502487458748748,0.281520335197525,-0.855834647611299,0.163
LINC01376,progressive,-0.658671124489866,1.12290686748882e-11,-0.63,0.441098117722719,0.15536192699698,-0.911158289411073,0.211
SLC25A5,progressive,0.658627202469646,6.19334798631627e-24,0.767,7.13913055498704,7.3913934487191,8.4944287752381,0.186
BCL2,progressive,-0.658484313138615,1.5366366676183e-23,-0.783,5.78366819444086,5.49648510061589,4.43193835831111,0.212
ENPP7P12,progressive,-0.656608201077877,1.03897571501501e-08,-0.572,-0.381632207772453,-0.671102457818441,-1.72922005471968,0.215
ZNF726,progressive,-0.656144237607196,5.91712573256614e-15,-0.667,2.78136146958521,2.54952805644503,1.42934902675428,0.171
GREB1L,progressive,-0.655851371650377,4.30056849404462e-15,-0.7,2.37861791220025,2.04825295892173,1.03644313944027,0.246
ICAM1,progressive,0.655839439051264,9.20914242183124e-12,0.628,2.26886844214396,2.56991747332361,3.61376278838981,0.224
DDIAS,progressive,0.655596023039694,8.27479673081908e-20,0.728,2.12155282315365,2.33621895083917,3.47402471380504,0.159
FAT4,progressive,-0.655391996579149,1.31822053163664e-11,-0.627,5.09147213811849,4.80100738971403,3.74652366610889,0.216
JHDM1D-AS1,progressive,0.654876708128283,1.19326335224776e-20,0.786,2.598856921509,2.94890064519071,3.93714879331362,0.262
RP11-95O2.1,progressive,-0.65477155187315,4.13796632797534e-08,-0.532,-0.397670538400172,-0.772336765765494,-1.73343709485698,0.28
TTC38,progressive,-0.654478594261797,6.59119152563612e-17,-0.718,3.59152127417055,3.37077025338091,2.24195852224977,0.164
ADAMTS10,progressive,-0.654312511317115,4.87295027395418e-10,-0.591,2.05884865345462,1.84244502928346,0.709226612953053,0.16
KLHL4,progressive,-0.65405294114766,1.26983184893149e-07,-0.509,-0.201890097422613,-0.423334573108724,-1.55049677225421,0.164
RP11-475I24.8,progressive,-0.653691949190845,8.7124966544889e-07,-0.467,-0.506843119202262,-0.775082346902922,-1.85031309067769,0.2
HIST1H2BO,progressive,0.65251132444378,2.06428182719407e-14,0.661,3.17087454077895,3.38077481972955,4.51733442346788,0.156
GAPDHP40,progressive,0.651955779343168,6.69353397872358e-17,0.732,0.692808209682063,0.984854369825109,2.03041449693429,0.218
HIST1H2AK,progressive,0.651905973234083,1.20585843841851e-15,0.698,1.57234325329876,1.80842115624933,2.91508501217211,0.176
TEPP,progressive,0.651787409222073,6.62601356105414e-07,0.505,-2.3815855577313,-1.9524331269543,-1.05716765878086,0.324
KCNJ1,progressive,-0.651720093010554,4.73369032935517e-07,-0.482,-0.348206776310026,-0.648081266931897,-1.68458673786683,0.224
RP11-395I6.3,progressive,-0.651612544146492,6.79356025574271e-10,-0.566,1.00666587154999,0.751672974934353,-0.333690737142902,0.19
RP4-669H2.1,progressive,-0.651305057326935,4.15721824695741e-06,-0.46,-0.933805910020128,-1.38923753344295,-2.25475369012272,0.345
FBXO6,progressive,0.650875715936098,1.5000545445916e-16,0.677,2.25107877582837,2.55646606030665,3.58517482507006,0.229
ADAMTS14,progressive,-0.650348669043734,1.09395523959353e-06,-0.479,1.1607018671525,0.692257532253327,-0.157025349651692,0.355
HMOX1,progressive,0.64996785969599,3.91564551390833e-19,0.724,4.8495628623476,5.1545652612042,6.18179423861428,0.229
PHLDA2,progressive,0.649535889546223,2.792260826176e-12,0.655,1.0177791136288,1.23878406623732,2.35696994715022,0.165
TSHR,progressive,-0.649515851066477,1.41450402190404e-06,-0.521,-0.185712284541802,-0.424382451194597,-1.52320734825301,0.178
ECT2L,progressive,-0.649341124490145,1.1169895617168e-12,-0.648,1.51625380103884,1.26078841078178,0.180696916745466,0.191
KIAA1211,progressive,-0.649223959954071,2.41902299118228e-10,-0.611,1.3508786209647,1.07736366646532,0.0172568343877765,0.205
CTB-147C22.8,progressive,0.648950307212773,2.43853508923093e-17,0.742,4.07177786332522,4.44337463733944,5.39564430783524,0.281
BIRC7,progressive,-0.648796518997529,1.75723075421184e-07,-0.527,-1.05953835182765,-1.45147953975004,-2.38117817879299,0.297
LILRB2,progressive,0.64871187158837,2.73067344816868e-06,0.514,-0.87793944421902,-0.625312283654026,0.456565738616635,0.189
RP5-916O11.3,progressive,-0.648327723238117,1.43845558012753e-06,-0.506,-0.143488852519168,-0.562336870689884,-1.46162818261822,0.318
CRISPLD1,progressive,-0.648239462407372,1.77529793770609e-09,-0.622,1.74966281173836,1.4861834495261,0.417162657016305,0.198
GBP3,progressive,0.648237692472929,3.16306650325515e-09,0.621,3.60021623099169,3.85419341169764,4.93360227411268,0.19
AC004540.4,progressive,0.647582409189318,7.77186154605381e-10,0.663,-2.23532067416479,-1.76756351325553,-0.923320621030399,0.357
EGFL6,progressive,0.647466266998439,1.38804467924113e-06,0.494,-2.36446674933303,-2.07158702152121,-1.03633783337347,0.221
RADIL,progressive,-0.647341598770398,1.34957252780231e-10,-0.631,0.417441995691107,0.187020174007059,-0.916273219815471,0.173
LTB4R,progressive,0.64729610720883,6.32086233738569e-24,0.745,5.98239737203884,6.18305693352396,7.31880368747779,0.15
CTB-92J24.2,progressive,-0.646524137113674,9.28826525376805e-11,-0.628,0.358896311600729,0.0926037617250407,-0.969749233276499,0.2
SESN2,progressive,0.646085751776125,2.78797136844239e-22,0.797,2.64985471821531,3.02968397027969,3.96695314788482,0.288
DCUN1D3,progressive,0.644767951088529,1.86898086617087e-22,0.793,4.75396574752182,5.00910568090979,6.07997861390801,0.192
HYMAI,progressive,-0.644644011363653,5.47745937729656e-13,-0.689,1.84872317846413,1.54173585653444,0.527823745838359,0.232
CTD-3220F14.1,progressive,-0.644293780339864,2.26315841671316e-08,-0.559,-1.20144949411348,-1.59520135288932,-2.51349278254018,0.3
RP11-305L7.7,progressive,-0.64396227988247,3.16009344145224e-11,-0.653,0.25739192293731,-0.259795255418631,-1.0424013183159,0.398
CLCA4,progressive,-0.643955654836505,3.14432682351529e-11,-0.603,5.35492196649031,5.00221581887301,4.03974388603047,0.268
ZNF542P,progressive,-0.643845161254579,6.91340622435928e-18,-0.746,3.28412192125447,2.99250913010228,1.96345561402698,0.221
TMEM37,progressive,0.643273477288905,5.25420497277372e-13,0.68,1.49029484215605,1.77238926623071,2.81065536967694,0.214
CTD-2516F10.2,progressive,-0.643170590898373,1.81357785393859e-09,-0.573,1.48156911640785,1.15605419421878,0.165489019718068,0.247
FTOP1,progressive,-0.643020974749551,9.91540202208348e-13,-0.684,-0.455516089790607,-0.973589587326032,-1.75325561864055,0.399
ZNF585B,progressive,-0.642527373727159,1.31487040572472e-20,-0.781,3.90909774176258,3.63540082241701,2.58951309740014,0.207
TMEM178B,progressive,-0.642340017335868,6.28353114352448e-09,-0.588,0.440586489097253,0.152222764712828,-0.877232796301558,0.219
RP1-273G13.2,progressive,0.642309761810561,3.7485135936348e-09,0.59,-1.51788055152546,-1.31111871644173,-0.192485043085943,0.156
ADGRA2,progressive,-0.642256710097169,1.61039173173944e-15,-0.712,5.44869931029488,5.10718894585884,4.13603002556223,0.26
SQLE,progressive,0.642186760056977,1.30759003580493e-19,0.777,6.49722131745172,6.86300138953063,7.80747202402687,0.279
WDR17,progressive,-0.641677246953203,1.42059466071824e-08,-0.544,0.161722538416009,-0.119331619006594,-1.15539347912884,0.213
LOC100421166,progressive,-0.641330251820643,4.26663726828246e-07,-0.567,-0.793286422868426,-1.28968676275493,-2.08951526084474,0.383
LINC00894,progressive,-0.641103077508314,2.28175463992363e-10,-0.598,1.78923228038825,1.4895251486788,0.475064646396003,0.228
CYP27C1,progressive,0.640996676173653,3.37376265084596e-20,0.749,2.29801010421794,2.56663381451669,3.6148650033011,0.204
AP2S1,progressive,0.640989169965966,3.40808788931028e-24,0.77,4.92593169590537,5.18361889127052,6.24379475606691,0.196
NEK2,progressive,0.640930337233996,1.8186292839394e-14,0.666,2.02804247101117,2.25014017559658,3.34911424492962,0.168
RPS6KA4,progressive,0.640788366516809,5.5325545572266e-22,0.724,4.77813911340792,4.97812619374277,6.10098365062639,0.151
LYPD6,progressive,-0.640770089920391,2.41727284150951e-08,-0.548,0.356752040399921,-0.184234304541973,-0.93412989087782,0.419
PTPRE,progressive,0.640366296838329,1.04436433800518e-21,0.726,4.11500665765345,4.31633990792561,5.43684151297119,0.152
ZNF493,progressive,-0.640287109250255,1.37007150242908e-21,-0.747,4.61842285632791,4.38184159808635,3.30005370725446,0.179
CDYL2,progressive,0.639954173361353,7.70401705392611e-17,0.728,1.94033347613835,2.26338157091898,3.24991056114705,0.247
PLIN4,progressive,-0.639197772165061,9.63061968108602e-06,-0.436,3.98793395687351,3.61045016149301,2.68503675729657,0.29
SUB1P3,progressive,0.639161674478947,6.73709406932158e-13,0.629,-0.659538977710101,-0.416146426504362,0.65583626559029,0.185
RP11-348N5.9,progressive,-0.639144445564679,1.64485142234701e-13,-0.699,0.222068175034976,-0.14619165334448,-1.08158092644113,0.282
TXNDC17,progressive,0.639029389844052,1.05588965356035e-25,0.797,4.48070190938417,4.73791063242023,5.79450672930742,0.196
HCG27,progressive,-0.638634901786534,3.21030438835824e-11,-0.661,0.159781112541892,-0.258664098172248,-1.13810284380147,0.322
RP11-474P2.6,progressive,-0.638505262455735,2.23313102391477e-08,-0.584,0.909775410919908,0.416012408438501,-0.380785880355317,0.383
AC011558.5,progressive,0.638386965704666,2.39128855875508e-24,0.85,2.60443887953891,2.99902344832184,3.90403758458516,0.304
UHRF2P1,progressive,-0.637913623806467,5.82265001578016e-06,-0.505,-0.558129961236379,-1.04853201633506,-1.84776723781987,0.38
CLEC10A,progressive,0.637609033333473,1.29021104290471e-08,0.524,1.43834156050202,1.69186459465163,2.7495177477583,0.193
RASSF9,progressive,-0.637234149363334,6.83449154734079e-15,-0.657,4.72614694417507,4.44016657922785,3.41879427589488,0.219
TPTE2P5,progressive,-0.636921022476577,5.10255953898608e-15,-0.722,0.62280805426911,0.321977099423784,-0.682498733492796,0.23
CTC-204F22.1,progressive,-0.636205009065645,3.63710373474039e-08,-0.512,-0.964331218388705,-1.25375466321846,-2.2692069169443,0.222
A4GALT,progressive,-0.635972746314839,1.35529350194963e-10,-0.602,2.19037493927407,1.9382729223606,0.882491479606125,0.193
ZAN,progressive,0.635758017628457,3.6363005029739e-06,0.503,-2.01070171571247,-1.65953814059728,-0.712541956641899,0.271
PPIL1,progressive,0.63547792049181,5.82221321030789e-19,0.735,3.51430954284051,3.77582550283152,4.82027569219279,0.2
RP11-273B20.1,progressive,0.635467086476195,6.77537270616885e-07,0.523,-1.74486874282648,-1.40072582210944,-0.446660809556837,0.265
LMOD3,progressive,-0.635454873223472,4.420920935169e-07,-0.498,-1.24886884529522,-1.72789307675684,-2.53442362408464,0.373
SQRDL,progressive,0.635436413457326,1.33286472396774e-22,0.748,5.43169711756719,5.66804717638807,6.73993239793255,0.181
NPR1,progressive,-0.634918268116352,1.36915536813621e-10,-0.617,2.43532691248589,2.14375958197248,1.13334587099909,0.224
ABCA6,progressive,-0.633998824726895,1.07633836895711e-10,-0.615,4.13673237608194,3.90230776147081,2.83132660016101,0.18
DIO3OS,progressive,-0.63357126427273,1.24966998114043e-06,-0.457,0.0767232475457968,-0.21874325332681,-1.22207263957041,0.227
PGAM4,progressive,0.633535427041993,2.74248561279849e-21,0.737,2.56366660684425,2.78014022984478,3.86978277545361,0.166
PPP1R32,progressive,-0.633403078412393,6.76673583438521e-10,-0.583,-0.0116928861567471,-0.229646244027698,-1.31739343429436,0.167
RP11-1024P17.1,progressive,-0.63285026128541,1.49569623899791e-09,-0.609,0.163081699472547,-0.274868725685553,-1.12086534035014,0.341
RP5-1042I8.7,progressive,-0.632679340245163,2.70945803277034e-19,-0.773,1.64029975751693,1.34457117089485,0.343395756819176,0.228
GRXCR2,progressive,-0.632399328961141,2.85779011422884e-11,-0.626,-0.541581251618013,-0.814245459325417,-1.84005830161329,0.21
TET1,progressive,-0.631859634719919,3.43877227364316e-19,-0.732,3.41573594908057,3.09075456163236,2.12328674664372,0.251
ARPC1B,progressive,0.631291116539618,8.5312211588281e-19,0.72,3.8859475308748,4.09306337285508,5.18824104139198,0.159
SH2D7,progressive,0.631116532947868,1.7530687808728e-12,0.687,-1.06382572825137,-0.694672523089401,0.222932337125013,0.287
CYCSP38,progressive,-0.630724510802304,2.54373088625103e-08,-0.542,0.502008526480428,-0.0913702316345263,-0.762936803454825,0.469
ZNF660,progressive,-0.630697418446184,1.31648767693551e-12,-0.702,0.509180766573933,0.0234455625423511,-0.765785428810786,0.381
MYD88,progressive,0.630011984915959,1.90485048069031e-18,0.71,4.03651889923104,4.24966541051224,5.33556980314111,0.164
STARD9,progressive,-0.629847884810888,3.42882066671137e-16,-0.691,4.13606069609252,3.88381554771135,2.84101376876061,0.195
CARD8-AS1,progressive,0.62914973481606,1.32472552860202e-10,0.624,0.0190405861166938,0.299948353320925,1.30994245909666,0.218
RP11-94C24.8,progressive,0.629111911277522,1.46002078680479e-19,0.749,0.871213838811755,1.08427803020597,2.16838803736142,0.164
CTD-2369P2.8,progressive,0.628717902120035,5.01919251791196e-09,0.578,0.0631643074950744,0.39386230030507,1.3485007273779,0.257
RP11-543B16.2,progressive,0.628290514132067,7.89061517606153e-15,0.691,0.563238268763914,0.895680879955645,1.84751656949472,0.259
CTD-2561J22.3,progressive,-0.628249209870643,5.24244598310192e-16,-0.716,-0.0750045690930357,-0.337052663247878,-1.36578672712949,0.203
RP11-212I21.3,progressive,-0.628071696738803,9.92310622726089e-07,-0.471,3.43246834882623,3.19055579944948,2.14017274668436,0.187
GAPDHP63,progressive,0.62803471744478,2.43782995092041e-11,0.639,-1.4775575733803,-1.22607043265745,-0.186235764803176,0.195
ATP6AP1L,progressive,-0.628003819676749,2.57560271634027e-09,-0.574,1.28811518661177,0.981877230179069,0.00198383606690524,0.238
GS1-115G20.2,progressive,-0.627929853820823,1.37740238737432e-05,-0.469,-0.122511036671358,-0.553731455148274,-1.39678667619333,0.338
LYNX1,progressive,0.627880278344223,6.27429147501316e-22,0.813,4.23719706784846,4.65575858784884,5.51255404088672,0.328
MAD2L1,progressive,0.627610312635648,7.95454678747992e-17,0.706,3.2052585115031,3.45478088841868,4.49587571882863,0.193
TCEAL9,progressive,0.627273756952321,3.86069245125608e-21,0.794,4.30229570815272,4.79372274936196,5.56956118781695,0.388
MYZAP,progressive,0.625856316224332,7.95809997773959e-18,0.719,5.01110848002714,5.22729402996581,6.30117447825151,0.168
OSBP2,progressive,0.625782921121187,2.98824080296677e-18,0.747,2.56666058551186,2.80552255640886,3.85444995638132,0.185
RCN3,progressive,-0.625750332786102,2.77472801722406e-10,-0.585,2.3616397012484,2.00892538126304,1.0845774117316,0.276
SH3TC2,progressive,-0.625646004131364,2.62609141622805e-10,-0.602,1.26438113176953,1.03660507654245,-0.0241594500730032,0.177
C10orf55,progressive,0.625642766112569,2.46409762372299e-19,0.797,1.55172460778132,2.04700366700752,2.81521478662897,0.392
ABCA10,progressive,-0.625320611419711,9.22806111750048e-12,-0.641,2.92239703049895,2.585990126668,1.64470771436932,0.263
