"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
2.31064376149179e-88,1.95449883125489,0.155,0.042,5.5882919371679e-84,"CCDC69"
1.27584366889057e-86,1.88608149588559,0.227,0.081,3.08562791321185e-82,"COL15A1"
2.92881535205843e-86,1.72736927564738,0.127,0.029,7.0833399289533e-82,"ADGRF5"
1.50501378503337e-85,0.822391126216972,0.209,0.067,3.6398758391032e-81,"TINAGL1"
8.80884789385413e-85,2.07592110712905,0.167,0.049,2.13041986312862e-80,"SCARB1"
1.92104653061907e-82,1.99330897374914,0.107,0.022,4.64605103430223e-78,"ST6GAL1"
1.72035799910459e-81,1.49410940476239,0.182,0.057,4.16068582083445e-77,"PLAAT3"
1.99278264241297e-81,1.68541403675514,0.188,0.06,4.81954482067577e-77,"PLXND1"
1.19913950838714e-80,1.61877172364295,0.341,0.166,2.9001189010343e-76,"MALL"
1.32945234264746e-79,1.87916204723468,0.116,0.026,3.21528049069288e-75,"MFNG"
1.59401160002233e-79,1.30260801284892,0.32,0.148,3.85511705465402e-75,"ITM2A"
2.84937585302432e-76,1.52051297911348,0.143,0.039,6.89121550053933e-72,"HLA-DRB5"
8.42483347603276e-76,1.32416283698429,0.234,0.089,2.03754597617852e-71,"MEF2C"
5.24951477760732e-75,1.87668526587103,0.103,0.022,1.26959514896433e-70,"PLCB1"
5.21922176502295e-74,2.16861190590005,0.346,0.189,1.2622687838708e-69,"NPDC1"
7.77695880775946e-74,-1.49051069092146,0.352,0.572,1.88085748765663e-69,"APOE"
1.47022006476508e-73,1.63805707875662,0.175,0.057,3.55572722663435e-69,"LDB2"
2.21840968295435e-73,1.72214353520588,0.369,0.202,5.3652238182251e-69,"ITGA6"
3.32805632630919e-73,2.80427414334639,0.146,0.043,8.04890422517878e-69,"FABP4"
1.06524775690725e-72,1.67840179285855,0.111,0.026,2.57630170008018e-68,"CD79B"
2.47113913739264e-72,1.31591081120132,0.214,0.08,5.9764500037841e-68,"DEPP1"
2.69168842427208e-72,1.92223078067779,0.101,0.022,6.50984845410202e-68,"HSPA12B"
2.49508385732041e-71,1.78656681811843,0.147,0.044,6.03436030892941e-67,"SOCS2"
5.20368414946631e-71,2.17889403165265,0.104,0.024,1.25851101154843e-66,"MYO5C"
1.25655232554373e-70,1.57074431544238,0.136,0.038,3.03897179932752e-66,"PTPRM"
2.4438463764368e-70,2.14907594794151,0.156,0.05,5.91044246141241e-66,"FAM13C"
1.25202790480157e-69,-0.561881233926103,0.846,0.907,3.02802948776259e-65,"S100A11"
2.02654512496368e-68,1.61517329902433,0.183,0.064,4.90119938472467e-64,"RPS6KA2"
1.08789621149349e-67,-1.04943026408567,0.438,0.632,2.631076987497e-63,"RND3"
1.97308871768758e-67,1.64466690233367,0.152,0.047,4.77191506372741e-63,"ABCG1"
3.8989408106904e-67,1.76054251817761,0.244,0.106,9.42958835065472e-63,"ANKRD29"
3.28820852041316e-66,2.04522646089709,0.151,0.048,7.95253230661923e-62,"CALCRL"
5.34184425472274e-65,1.7741388997976,0.137,0.041,1.29192503300469e-60,"LRRC32"
1.52277302020054e-64,1.61340678042494,0.163,0.055,3.68282654935502e-60,"PCDH1"
3.81256288655584e-64,1.71826715288643,0.133,0.039,9.2206833411353e-60,"FOXC1"
7.81621968918869e-64,1.72239950597605,0.103,0.025,1.89035273183028e-59,"PDGFB"
2.35641709007576e-63,1.58446475314271,0.1,0.024,5.69899473234822e-59,"JCAD"
9.40590984935011e-63,1.02376531807027,0.208,0.08,2.27481929706532e-58,"FRY"
2.30802349643832e-62,1.3000311179137,0.347,0.193,5.58195482613609e-58,"TM4SF1"
1.21644729153326e-61,0.920828232717307,0.191,0.071,2.94197777457318e-57,"MCAM"
2.37566082573362e-61,1.59507308386091,0.158,0.053,5.74553570703676e-57,"ITGA5"
2.40256135210959e-61,0.798668932655325,0.132,0.039,5.81059463007704e-57,"SORBS2"
2.44772010367677e-61,1.37377838989177,0.236,0.104,5.91981107074228e-57,"NHERF2"
1.21527967737426e-60,1.46581553818409,0.119,0.033,2.93915389972965e-56,"AOC3"
1.73877006915919e-60,-1.02163089602618,0.497,0.702,4.2052154122615e-56,"CXCL14"
2.11785036041698e-60,1.9655292433917,0.103,0.026,5.12202109666847e-56,"GRB10"
3.46780662818866e-60,1.61837808379855,0.242,0.11,8.38689033027426e-56,"ELK3"
2.02031012027782e-59,1.47687914717718,0.664,0.535,4.8861200258919e-55,"TXNIP"
3.39350915225374e-59,1.57697842761757,0.154,0.052,8.20720188472568e-55,"CLIC2"
5.93657947788068e-59,1.90815781349954,0.149,0.051,1.43576174672544e-54,"MCF2L"
7.15488245863527e-59,1.79074630059196,0.104,0.028,1.73040832262094e-54,"NOTCH4"
4.17231450254113e-58,1.77377734745438,0.127,0.039,1.00907426243957e-53,"PREX2"
7.31837557575967e-58,1.61313011161959,0.237,0.108,1.76994913299748e-53,"CD320"
8.42125881789591e-58,-0.986608847384266,0.313,0.518,2.03668144510813e-53,"TPPP3"
1.48110656560709e-57,1.72857450210762,0.112,0.031,3.58205622892074e-53,"HOXD8"
1.03563048078015e-56,1.40443480287812,0.107,0.029,2.5046723177668e-52,"ELMO1"
1.07163584181375e-56,-0.78269467446977,0.46,0.642,2.59175128342655e-52,"PRNP"
2.9541958488387e-56,1.77992471772451,0.106,0.029,7.1447226604164e-52,"CPXM2"
5.15000827849993e-56,1.60278584752121,0.336,0.187,1.24552950215521e-51,"XIST"
5.1299043689629e-55,1.68230378646351,0.178,0.07,1.24066737163368e-50,"APOL3"
1.1127413105339e-54,-0.411806300363486,0.873,0.915,2.69116485952625e-50,"ANXA2"
1.70796200122589e-54,1.32687793974119,0.232,0.105,4.13070609996482e-50,"GARRE1"
4.84642681801729e-54,1.42699796576458,0.303,0.162,1.17210832593748e-49,"HSPG2"
4.89166421154527e-54,-1.60873468559169,0.349,0.507,1.18304898956222e-49,"KRT17"
5.55853117004933e-54,1.5950903822328,0.339,0.195,1.34433076347643e-49,"MGLL"
7.2708703806691e-54,-0.779470066088662,0.352,0.566,1.75846000156482e-49,"MT1E"
7.87753574169511e-54,1.44425987480822,0.108,0.031,1.90518201912896e-49,"STARD9"
9.81894972155404e-54,1.16277449596473,0.244,0.112,2.37471299015785e-49,"SH3BP5"
